"","issue","i_year","i_month","id","date","year","month","day","title","keywords","ym"
"59010","2014.6",2014,6,"2014.6.56774","2014-01-30","2014","01","30",NA,"Wirtschaft, Prokon, Prokon, Geldanlage, Windenergie, Erneuerbare Energien, Unternehmen, Insolvenz>21,<","2014.01"
"59011","2014.6",2014,6,"2014.6.56775","2014-01-30","2014","01","30",NA,"Wirtschaft, Mary Barra, General Motors, Management, Autoindustrie, Unternehmen>21,<","2014.01"
"59012","2014.6",2014,6,"2014.6.56776","2014-01-30","2014","01","30",NA,"Wirtschaft, Öko-Fragebogen>21,<","2014.01"
"59013","2014.6",2014,6,"2014.6.56777","2014-01-30","2014","01","30",NA,"Wirtschaft, China, China, Korruption, Steuer, Steueroasen, Reichtum>21,<","2014.01"
"59014","2014.6",2014,6,"2014.6.56778","2014-01-30","2014","01","30",NA,"Wirtschaft, China, China, Reichtum>21,<","2014.01"
"59015","2014.6",2014,6,"2014.6.56779","2014-01-30","2014","01","30",NA,"Wirtschaft, Chemiekonzern Lanxess, Management, Unternehmen, Industrie>21,<","2014.01"
"59016","2014.6",2014,6,"2014.6.56780","2014-01-30","2014","01","30",NA,"Wirtschaft, DAX, Dax, Finanzmarkt, Aktienmarkt, Börse>21,<","2014.01"
"59017","2014.6",2014,6,"2014.6.56781","2014-01-30","2014","01","30",NA,"Wirtschaft, Welt des Geldes, Finanzmarkt, Frankfurt am Main>21,<","2014.01"
"59018","2014.6",2014,6,"2014.6.56782","2014-01-30","2014","01","30",NA,"Wirtschaft, Weltwirtschaft, Konjunktur, Wirtschaftskrise>21,<","2014.01"
"59019","2014.6",2014,6,"2014.6.56783","2014-01-30","2014","01","30",NA,"Wirtschaft, Quengelzone, Verbraucherverhalten, Homöopathie>21,<","2014.01"
"59020","2014.6",2014,6,"2014.6.56784","2014-01-30","2014","01","30",NA,"Wirtschaft, Bundeskabinett, Ministerium, Bundeskabinett, Bundesregierung, Wolfgang Schäuble, Sigmar Gabriel>21,<","2014.01"
"59021","2014.6",2014,6,"2014.6.56785","2014-01-30","2014","01","30",NA,"Wirtschaft, Fernsehen, Deutsche Welle, Fernsehen, Medien, Intendant>21,<","2014.01"
"59022","2014.6",2014,6,"2014.6.56786","2014-01-30","2014","01","30",NA,"Wirtschaft, Green Gym, Naturschutz, Fitness, Hamburg>21,<","2014.01"
"59023","2014.6",2014,6,"2014.6.56787","2014-01-30","2014","01","30",NA,"Wirtschaft, Wagniskapital, E-Business, Xing, Unternehmensgründung, Finanzinvestoren, Kapitalmarkt>21,<","2014.01"
"59024","2014.6",2014,6,"2014.6.56788","2014-01-30","2014","01","30",NA,"Wirtschaft, Argentinien, Argentinien, Cristina Kirchner, Wirtschaftspolitik, Wirtschaftskrise, Wirtschaftsminister>21,<","2014.01"
"59025","2014.6",2014,6,"2014.6.56789","2014-01-30","2014","01","30",NA,"Wirtschaft, Bankenregulierung, Finanzmarkt, Bankenregulierung, Börsenspekulation, Banken>21,<","2014.01"
"59026","2014.6",2014,6,"2014.6.56790","2014-01-30","2014","01","30",NA,"Wirtschaft, Ukraine, Viktor Janukowitsch, Ukraine, Österreich, Finanzmarktaufsicht, Oligarch, Wien, Kiew>21,<","2014.01"
"59027","2014.7",2014,7,"2014.7.56791","2014-02-06","2014","02","06",NA,"Politik, Zeitgeist, Joachim Gauck, Außenpolitik, Peter Gauweiler>21,<","2014.02"
"59028","2014.7",2014,7,"2014.7.56792","2014-02-06","2014","02","06",NA,"Politik, Viktor Janukowitsch, Europäische Union, Viktor Janukowitsch, Wladimir Putin, Protest, Ukraine, Präsident, Russland, Kiew, Maidan>21,<","2014.02"
"59029","2014.7",2014,7,"2014.7.56793","2014-02-06","2014","02","06",NA,"Politik, Schweiz, Max Frisch, Arbeitsunfall, Arbeitsvertrag, Dialekt, Franken, Gastarbeiter, Kaffee, Kindergarten, Krankenhaus, Miete, Sprache, Twitter, Visum, Schweiz, Bern, Zürich>21,<","2014.02"
"59030","2014.7",2014,7,"2014.7.56794","2014-02-06","2014","02","06",NA,"Politik, Nord-Süd-Achse, Schweiz, Arbeit, Bundesrat, Einkommen, Mehrwertsteuer, Mindestlohn, Steuer, Steuerbelastung, Volksbegehren, Arbeitsmarkt, Finanzminister, Verfassung>21,<","2014.02"
"59031","2014.7",2014,7,"2014.7.56795","2014-02-06","2014","02","06",NA,"Politik, Donnerstalk, Österreich, Wien>21,<","2014.02"
"59032","2014.7",2014,7,"2014.7.56796","2014-02-06","2014","02","06",NA,"Politik, Thüringen, Grüne, Mike Mohring, SPD, CSU, CDU, Omid Nouripour, Bodo Ramelow, Landtag, Einwanderung, Thüringen, Berlin, Hessen>21,<","2014.02"
"59033","2014.7",2014,7,"2014.7.56797","2014-02-06","2014","02","06",NA,"Politik, Gauck gegen Merkel, Außenpolitik, Angela Merkel, Europäische Union, Guido Westerwelle, Ursula von der Leyen, Außenminister, Bundespräsident, Debatte>21,<","2014.02"
"59034","2014.7",2014,7,"2014.7.56798","2014-02-06","2014","02","06",NA,"Politik, Andrea Nahles, Andrea Nahles, SPD, Arbeitsministerium, Rentenreform, Betriebsrente>21,<","2014.02"
"59035","2014.7",2014,7,"2014.7.56799","2014-02-06","2014","02","06",NA,"Politik, David McAllister, David McAllister, Angela Merkel, CDU, Europaparlament, Europa>21,<","2014.02"
"59036","2014.7",2014,7,"2014.7.56800","2014-02-06","2014","02","06",NA,"Politik, Ex-Bildungsministerin, Annette Schavan, Vatikan, Benedikt XVI, Katholische Kirche, Bundestag, Dissertation, Doktorarbeit, Doktortitel>21,<","2014.02"
"59037","2014.7",2014,7,"2014.7.56801","2014-02-06","2014","02","06",NA,"Politik, Indien, Indien, Mahatma Gandhi, Korruption, Populismus, Thailand, Delhi, Asien>21,<","2014.02"
"59038","2014.7",2014,7,"2014.7.56802","2014-02-06","2014","02","06",NA,"Politik, Russland, Wladimir Putin, Wladimir Putin, Russland, Alexander Lukaschenko, Außenpolitik, Sergej Lawrow, Moskau>21,<","2014.02"
"59039","2014.7",2014,7,"2014.7.56803","2014-02-06","2014","02","06",NA,"Politik, Thailand, Thailand, Thaksin Shinawatra, Premierminister, Satellitenfernsehen, Yingluck Shinawatra, Bangkok>21,<","2014.02"
"59040","2014.7",2014,7,"2014.7.56804","2014-02-06","2014","02","06",NA,"Politik, Tayyip Erdogan, EU-Beitritt, EU-Mitgliedschaft, Premierminister, Türkei>21,<","2014.02"
"59041","2014.7",2014,7,"2014.7.56805","2014-02-06","2014","02","06",NA,"Politik, Ortszeit Kabul, Kabul, Afghanistan>21,<","2014.02"
"59042","2014.7",2014,7,"2014.7.56806","2014-02-06","2014","02","06",NA,"Politik, Bibel, Bibel, Archäologie, Militär, Allah, Pharao, Radio, Theologie, Sowjetunion, Ägypten>21,<","2014.02"
"59043","2014.7",2014,7,"2014.7.56807","2014-02-06","2014","02","06",NA,"Politik, Außenpolitik, Außenpolitik, Sicherheitskonferenz, Frank Walter Steinmeier, Joachim Gauck, Ursula von der Leyen, Bundesregierung, Auswärtiges Amt, Bundespräsident, Diplomatie>21,<","2014.02"
"59044","2014.7",2014,7,"2014.7.56808","2014-02-06","2014","02","06",NA,"Wirtschaft, Microsoft, Microsoft, Unternehmen>21,<","2014.02"
"59045","2014.7",2014,7,"2014.7.56809","2014-02-06","2014","02","06",NA,"Wirtschaft, Steuerhinterziehung, Steuerhinterziehung, Steuer>21,<","2014.02"
"59046","2014.7",2014,7,"2014.7.56810","2014-02-06","2014","02","06",NA,"Wirtschaft, Mindestlohn, Arbeitsmarktpolitik, Arbeitsmarkt, Mindestlohn>21,<","2014.02"
"59047","2014.7",2014,7,"2014.7.56811","2014-02-06","2014","02","06",NA,"Wirtschaft, Made in Germany, Industrie, Unternehmen>21,<","2014.02"
"59048","2014.7",2014,7,"2014.7.56812","2014-02-06","2014","02","06",NA,"Wirtschaft, Welt des Geldes, Lobbyismus, Finanzmarkt, EU-Kommission>21,<","2014.02"
"59049","2014.7",2014,7,"2014.7.56813","2014-02-06","2014","02","06",NA,"Wirtschaft, Hypo Real Estate, Hypo Real Estate, Bank>21,<","2014.02"
"59050","2014.7",2014,7,"2014.7.56814","2014-02-06","2014","02","06",NA,"Wirtschaft, 60 Sekunden für>21,<","2014.02"
"59051","2014.7",2014,7,"2014.7.56815","2014-02-06","2014","02","06",NA,"Wirtschaft, Steuerhinterziehung, Steuerhinterziehung>21,<","2014.02"
"59052","2014.7",2014,7,"2014.7.56816","2014-02-06","2014","02","06",NA,"Wirtschaft, Quengelzone, Verbraucherverhalten, Vogel>21,<","2014.02"
"59053","2014.7",2014,7,"2014.7.56817","2014-02-06","2014","02","06",NA,"Wirtschaft, Die Welt in Zahlen>21,<","2014.02"
"59054","2014.7",2014,7,"2014.7.56818","2014-02-06","2014","02","06",NA,"Wirtschaft, Aktien, Aktien, Schwellenland, Kapitalmarkt, Kapitalanlage, Geldanlage, Börse>21,<","2014.02"
"59055","2014.7",2014,7,"2014.7.56819","2014-02-06","2014","02","06",NA,"Wirtschaft, Energiewende, Energiewende, Energiepolitik, Erneuerbare Energien, Sigmar Gabriel, Energie>21,<","2014.02"
"59056","2014.7",2014,7,"2014.7.56820","2014-02-06","2014","02","06",NA,"Wirtschaft, Steuerfahnder, Steuerpolitik, Steuerhinterziehung, Steuer, Finanzamt>21,<","2014.02"
"59057","2014.7",2014,7,"2014.7.56821","2014-02-06","2014","02","06",NA,"Wirtschaft, Unternehmer Ulrich Bettermann, Mittelständisches Unternehmen, Unternehmen>21,<","2014.02"
"59058","2014.7",2014,7,"2014.7.56822","2014-02-06","2014","02","06",NA,"Wirtschaft, Freihandelsabkommen, Freihandelsabkommen, Freihandelszone, Europäische Union, USA, Europa, Handel>21,<","2014.02"
"59059","2014.8",2014,8,"2014.8.56823","2014-02-13","2014","02","13",NA,"Politik, Europa, Europäische Union, Europäische Wirtschaftsgemeinschaft, Jean Monnet, Ulrich Beck, Bundesverfassungsgericht, Europaparlament, Europa>21,<","2014.02"
"59060","2014.8",2014,8,"2014.8.56824","2014-02-13","2014","02","13",NA,"Politik, SVP-Initiative, Schweiz, Volksabstimmung, Europäische Union, Ausländer, Populismus>21,<","2014.02"
"59061","2014.8",2014,8,"2014.8.56825","2014-02-13","2014","02","13",NA,"Politik, Schweizer Volksentscheid, Schweiz, Europäische Union, Marine, Volksentscheid>21,<","2014.02"
"59062","2014.8",2014,8,"2014.8.56826","2014-02-13","2014","02","13",NA,"Politik, Donnerstalk, Österreich, Stadt, Graz>21,<","2014.02"
"59063","2014.8",2014,8,"2014.8.56827","2014-02-13","2014","02","13",NA,"Politik, Euro-Rettung, Europäische Zentralbank, Arbeitslosigkeit, Euro, Euro-Krise, Staatsverschuldung, Währungsunion>21,<","2014.02"
"59064","2014.8",2014,8,"2014.8.56828","2014-02-13","2014","02","13",NA,"Politik, Die Schweiz macht zu, Schweiz, Europäische Union, Arbeitslosenquote, Einwanderung>21,<","2014.02"
"59065","2014.8",2014,8,"2014.8.56829","2014-02-13","2014","02","13",NA,"Politik, Die Schweiz macht zu, Schweiz, Wirtschaftswachstum, Europäische Union, Zürich>21,<","2014.02"
"59066","2014.8",2014,8,"2014.8.56830","2014-02-13","2014","02","13",NA,"Politik, Austrofaschismus, ÖVP, Demokratie, Parlament, Volksparteien, Österreich, Adolf Hitler>21,<","2014.02"
"59067","2014.8",2014,8,"2014.8.56831","2014-02-13","2014","02","13",NA,"Politik, Schweizer Landwirtschaft, Ökologische Landwirtschaft, Landwirtschaft, Schweiz, Grüne, Biodiversität, Bundesrat, Ökologie, China, Norwegen, Afrika, Südamerika>21,<","2014.02"
"59068","2014.8",2014,8,"2014.8.56832","2014-02-13","2014","02","13",NA,"Politik, Ukraine, Frank Walter Steinmeier, Moskau, Europäische Union, Vitali Klitschko, Wladimir Putin, Russland, Ukraine>21,<","2014.02"
"59069","2014.8",2014,8,"2014.8.56833","2014-02-13","2014","02","13",NA,"Politik, Ortszeit Kabul, Afghanistan, Kabul, Anschlag, Kopftuch, Stromversorgung, Winter>21,<","2014.02"
"59070","2014.8",2014,8,"2014.8.56834","2014-02-13","2014","02","13",NA,"Politik, Gefürchtet, gefeiert: Die Whistleblower, Bradley Manning, Edward Snowden, Medien, Whistleblower, WikiLeaks, Überwachung, Internet, Technologie>21,<","2014.02"
"59071","2014.8",2014,8,"2014.8.56835","2014-02-13","2014","02","13",NA,"Politik, Gefürchtet, gefeiert: Die Whistleblower, Militär, Demokratie, Geheimdienst, Misshandlung, Video, Whistleblower>21,<","2014.02"
"59072","2014.8",2014,8,"2014.8.56836","2014-02-13","2014","02","13",NA,"Politik, Gefürchtet, gefeiert: Die Whistleblower, Edward Snowden, Whistleblower>21,<","2014.02"
"59073","2014.8",2014,8,"2014.8.56837","2014-02-13","2014","02","13",NA,"Politik, Gefürchtet, gefeiert: Die Whistleblower, Whistleblower, WikiLeaks, USA>21,<","2014.02"
"59074","2014.8",2014,8,"2014.8.56838","2014-02-13","2014","02","13",NA,"Politik, Gefürchtet, gefeiert: Die Whistleblower, BSE, Öffentlichkeit, Whistleblower>21,<","2014.02"
"59075","2014.8",2014,8,"2014.8.56839","2014-02-13","2014","02","13",NA,"Politik, Gefürchtet, gefeiert: Die Whistleblower, Michail Chodorkowski, Geldwäsche, Korruption, Whistleblower>21,<","2014.02"
"59076","2014.8",2014,8,"2014.8.56840","2014-02-13","2014","02","13",NA,"Politik, Gefürchtet, gefeiert: Die Whistleblower, Anschlag, NSA, Pentagon, US-Kongress, Whistleblower>21,<","2014.02"
"59077","2014.8",2014,8,"2014.8.56841","2014-02-13","2014","02","13",NA,"Politik, Gefürchtet, gefeiert: Die Whistleblower, MI5, Geheimdienst, Whistleblower>21,<","2014.02"
"59078","2014.8",2014,8,"2014.8.56842","2014-02-13","2014","02","13",NA,"Politik, Kasachstan, Kasachstan>21,<","2014.02"
"59079","2014.8",2014,8,"2014.8.56843","2014-02-13","2014","02","13",NA,"Politik, Kolumne Ostkurve, Ostdeutschland, Berlin, Stralsund>21,<","2014.02"
"59080","2014.8",2014,8,"2014.8.56844","2014-02-13","2014","02","13",NA,"Politik, Europa, Ulrich Beck, Europäische Union, Einwanderung, Euro-Krise, Europaparlament, Europawahl, Globalisierung>21,<","2014.02"
"59081","2014.8",2014,8,"2014.8.56845","2014-02-13","2014","02","13",NA,"Politik, Jan Stöß, Jan Stöß, Klaus Wowereit, Berlin, SPD, André Schmitz, Michael Müller, Tempelhof>21,<","2014.02"
"59082","2014.8",2014,8,"2014.8.56846","2014-02-13","2014","02","13",NA,"Politik, Jean-Claude Juncker, Angela Merkel, Jean-Claude Juncker, Europäische Union, EU-Kommission, Christine Lagarde, Europawahl, Europa, Brüssel>21,<","2014.02"
"59083","2014.8",2014,8,"2014.8.56847","2014-02-13","2014","02","13",NA,"Politik, Südsudan, Südsudan, Krieg, Soldat, Vereinte Nationen, Sudan>21,<","2014.02"
"59084","2014.8",2014,8,"2014.8.56848","2014-02-13","2014","02","13",NA,"Politik, Recep Tayyip Erdogan, Recep Tayyip Erdog<U+0306>an, AKP, Türkei, Premierminister, Religion, Ankara, Istanbul>21,<","2014.02"
"59085","2014.8",2014,8,"2014.8.56849","2014-02-13","2014","02","13",NA,"Wirtschaft, Hypo Alpe Adria, Bank, Europäische Union, BayernLB, Finanzmarktaufsicht, Finanzminister, Michael Spindelegger, Österreich, Bad Bank>21,<","2014.02"
"59086","2014.8",2014,8,"2014.8.56850","2014-02-13","2014","02","13",NA,"Wirtschaft, Microsoft, Unternehmen, Microsoft, Verbraucherverhalten>21,<","2014.02"
"59087","2014.8",2014,8,"2014.8.56851","2014-02-13","2014","02","13",NA,"Wirtschaft, Altersvorsorge, Altersvorsorge, Lebensversicherungen, Versicherung, Rentenreform, Geldanlage, Zinsen>21,<","2014.02"
"59088","2014.8",2014,8,"2014.8.56852","2014-02-13","2014","02","13",NA,"Wirtschaft, Geldpolitik, Geldpolitik, Janet Yellen, US-Notenbank>21,<","2014.02"
"59089","2014.8",2014,8,"2014.8.56853","2014-02-13","2014","02","13",NA,"Wirtschaft, 60 Sekunden für>21,<","2014.02"
"59090","2014.8",2014,8,"2014.8.56854","2014-02-13","2014","02","13",NA,"Wirtschaft, Euro-Rettungspolitik, Bundesverfassungsgericht, Europäische Zentralbank, Europäischer Gerichtshof, Geldpolitik, Euro, Euro-Krise, Mario Draghi>21,<","2014.02"
"59091","2014.8",2014,8,"2014.8.56855","2014-02-13","2014","02","13",NA,"Wirtschaft, Fluchtgeld, Judenverfolgung, Nationalsozialismus, Steuerhinterziehung>21,<","2014.02"
"59092","2014.8",2014,8,"2014.8.56856","2014-02-13","2014","02","13",NA,"Wirtschaft, Steuerhinterziehung, Alice Schwarzer, Steuer, Betrug, Steuerhinterziehung>21,<","2014.02"
