"","mse","rank.mean","theilsu","rank.theilsu","rank.rank.mean","cw.p"
"median",587.171449249858,72.4198113207547,0.864660365723679,84,9,NA
"mean",441.084690025688,60.4056603773585,0.749417929230685,67,2,NA
"median30",114.783195568127,65.1509433962264,0.382298190869288,6,7,NA
"mean30",113.981234025861,62.0754716981132,0.380960338937051,5,5,NA
"median40",146.868267685738,61.938679245283,0.43244120949092,17,4,NA
"mean40",134.814945933696,62.1509433962264,0.414316384411724,14,6,NA
"median50",173.156503742384,60.8349056603774,0.469550698875242,22,3,NA
"mean50",155.420137550618,58.622641509434,0.444853212996044,18,1,NA
