"","mse","rank.mean","rmse","rank.rmse","rank.rank.mean","cw.p"
"MT.all",219.213782182087,90.4077669902913,14.8058698556379,129,120,0.0607833013529131
"MT.de",219.710153514511,85.2718446601942,14.8226230308441,130,72,0.0559745259817829
"MT.presence",186.890411997639,85.6601941747573,13.6707868097502,48,79,0.0339029760577212
"MT.future",217.824196258186,91.0485436893204,14.7588683935519,123,123,0.419380745767978
"MT.climate",212.677242012261,85.6990291262136,14.5834578208414,104,80,0.157232813243476
"MT.de.present",175.960565528022,81.0582524271845,13.265012835577,40,37,0.0384032084269548
"MT.de.future",213.954934841264,81.8446601941748,14.627198461813,113,44,0.32946426497052
"MT.de.climate",216.336319095826,85.7184466019417,14.7083758143388,118,82,0.249521022918033
"MT.currency",225.238772783187,106.543689320388,15.0079569823207,140,168,0.115437302128885
"MT.taxation",236.889167801423,109.572815533981,15.3912042349331,150,170,0.987630931735116
"MT.cycle",204.137763385911,71.4757281553398,14.2876787262981,66,12,0.109431955133863
"MT.labor",218.504883476728,101.067961165049,14.7819106842359,126,160,0.491958028902654
"MT.budget",208.077805259912,101.087378640777,14.4249022617109,75,161,0.106821569306223
"MT.de.taxation",204.648847732673,93.4271844660194,14.305553038337,67,134,0.196253155734616
"MT.de.cycle",215.516873192069,76.9320388349515,14.6804929478567,117,26,0.0774546234483546
"MT.de.labor",218.841786949122,95.5436893203884,14.7933020975414,128,149,0.539732035629153
"MT.de.budget",194.946951727833,85.4077669902913,13.9623404817328,55,76,0.0847994158033509
"DMT.all",212.749068198058,83.4660194174757,14.5859202040206,105,54,0.0215459165004178
"DMT.future",212.934761651726,83.9126213592233,14.5922843191779,107,61,0.58766249960822
"DMT.presence",212.897159982206,85.9902912621359,14.590995852998,106,84,0.0128176960843711
"DMT.climate",211.443638793208,83.126213592233,14.5411017049331,98,53,0.132161702689749
"DMT.de",209.19360405429,85.6990291262136,14.4635266810792,79,80,0.0305968990790151
"DMT.de.future",211.211950892052,82.621359223301,14.5331328656987,95,51,0.0713065206816248
"DMT.de.present",206.364781839849,82.7281553398058,14.3654022512372,70,52,0.0376393357069882
"DMT.de.climate",211.142002996892,86.8932038834951,14.530726168946,93,91,0.0274890200805231
"DMT.budget",209.810341374746,85.3980582524272,14.48483142376,82,75,0.095047090992353
"DMT.currency",213.005914705898,89,14.5947221524049,108,107,0.360167387831923
"DMT.labor",211.425723306786,81.4563106796116,14.5404856626863,97,41,0.20967694826125
"DMT.cycle",210.72864146369,86.5533980582524,14.5164954952526,86,89,0.072306286344491
"DMT.taxation",209.798507813925,89.9514563106796,14.4844229368631,81,115,0.119813248714551
"DMT.de.budget",208.782989971829,81.2718446601942,14.4493248967496,77,40,0.0600936626547741
"DMT.de.labor",211.03851099371,82,14.5271645889248,90,46,0.15081290366207
"DMT.de.cycle",216.622308865529,85.5825242718447,14.7180946071674,119,78,0.0165241703894156
"DMT.de.taxation",211.192264788759,88.8252427184466,14.5324555663783,94,104,0.120670881220001
