"","mse","rank.mean","rmse","theilsu","rank.rmse","rank.rank.mean","cw.p"
"MT.all",658.997581083387,89.4285714285714,25.6709481921371,1.01305843364022,145,104,0.765169830212519
"MT.de",705.352231688957,87.0857142857143,26.5584681728626,1.0480828353401,159,75,0.841598575689182
"MT.presence",698.602356686706,95.2476190476191,26.4310869372923,1.04305596083526,157,147,0.743516165545237
"MT.future",590.606450701395,92.8666666666667,24.3023959868445,0.959050948483387,94,128,0.127586158279178
"MT.climate",657.109309325487,91.3047619047619,25.6341434287453,1.01160599893959,144,118,0.774629461022509
"MT.de.present",702.034657089651,88.6952380952381,26.4959366146896,1.04561513831926,158,96,0.694027294165513
"MT.de.future",642.681883009174,80.7523809523809,25.3511712354513,1.00043900328534,126,39,0.341634259206558
"MT.de.climate",695.979893766274,83.9047619047619,26.3814308513825,1.04109637148796,156,54,0.852831509950906
"MT.currency",651.650878512994,104.790476190476,25.5274534278881,1.00739566730928,140,168,0.111182721051506
"MT.taxation",652.28084313266,105.409523809524,25.5397894104995,1.00788248498069,141,170,0.379504059375104
"MT.cycle",545.36336580325,71.5619047619048,23.3530162035496,0.921585359405965,91,11,0.109151784764339
"MT.labor",690.643446108697,96.5047619047619,26.2800960064589,1.03709737158725,154,151,0.861694217632433
"MT.budget",644.520685298342,101.990476190476,25.3874119456541,1.00186917862741,133,166,0.319911122103117
"MT.de.taxation",633.231905716523,101.019047619048,25.1640995411424,0.993056550709122,113,164,0.182773856290508
"MT.de.cycle",620.301065751567,75.7238095238095,24.9058440080148,0.982864954204351,100,24,0.0722597268127977
"MT.de.labor",690.834910331883,92.2095238095238,26.2837385151329,1.03724111673076,155,122,0.835802491635121
"MT.de.budget",686.408802505792,90.8380952380952,26.1994046212083,1.03391302920385,153,115,0.834649822456102
"DMT.all",643.541894467676,89.1428571428571,25.3681275317607,1.00110815344103,130,103,0.261613625715212
"DMT.future",640.879856502445,87.6,25.3156049997318,0.999035444882323,120,85,0.211457148736383
"DMT.presence",647.318735823446,93.8380952380952,25.4424593116201,1.00404152527874,135,138,0.826579174946578
"DMT.climate",641.504731306831,87.7333333333333,25.3279436849269,0.999522369206404,121,86,0.275785031607487
"DMT.de",643.029759870207,86.9238095238095,25.35803146678,1.00070973014561,127,74,0.558444793631708
"DMT.de.future",637.041914478121,86.8761904761905,25.2396892706333,0.996039565297605,116,72,0.162883510354309
"DMT.de.present",642.223802111977,87.1428571428571,25.3421349162216,1.00008240097614,124,76,0.324666703115636
"DMT.de.climate",635.112304773121,86.3047619047619,25.2014345776807,0.994529911698842,114,68,0.145025717379236
"DMT.budget",620.476572613013,91.1714285714286,24.9093671660485,0.983003989386546,101,116,0.141019615547928
"DMT.currency",639.213657985876,91.8095238095238,25.2826750559721,0.997735923065079,118,119,0.113889489744962
"DMT.labor",642.270306987526,87.4285714285714,25.3430524402158,1.00011860943301,125,84,0.329669828030602
"DMT.cycle",642.066456193078,87.2,25.3390302930692,0.999959882530607,122,78,0.0189764221919948
"DMT.taxation",638.880906234654,92.352380952381,25.2760935714887,0.997476196454598,117,125,0.139655025187794
"DMT.de.budget",627.259440195382,86.4857142857143,25.0451480370027,0.988362340602003,110,70,0.135859824173335
"DMT.de.labor",643.036348480617,90.0857142857143,25.3581613781563,1.00071485686763,128,107,0.54876604318142
"DMT.de.cycle",653.217279385757,96.6095238095238,25.558115724477,1.00860570045343,142,153,0.0693476655108162
"DMT.de.taxation",629.520709142383,93.7333333333333,25.0902512769877,0.99014225996101,111,137,0.13178617115996
