"","mse","rank.mean","theilsu","rank.theilsu","rank.rank.mean","cw.p"
"median",445.307436041466,73.122641509434,0.899636385176372,86,9,NA
"mean",332.518067547989,62.0660377358491,0.777400225279458,62,2,NA
"median30",126.54074710179,68.5283018867924,0.479570251518959,6,7,NA
"mean30",117.528128322998,64.9716981132076,0.462176594446147,3,5,NA
"median40",142.972082906689,66.3301886792453,0.50975636864248,17,6,NA
"mean40",136.596864383723,63.1792452830189,0.498261582766567,12,3,NA
"median50",162.441397499825,64.5849056603774,0.54335716309458,23,4,NA
"mean50",152.063219480116,60.9905660377358,0.525713499007474,20,1,NA
