"","mse","rank.mean","rmse","rank.rmse","rank.rank.mean","cw.p"
"MT.all",865.368911640999,111.018691588785,29.4171533571996,202,92,0.860850252677689
"MT.de",926.061813680043,108.915887850467,30.4312637542387,212,78,0.864325545094077
"MT.presence",884.561899943969,112.915887850467,29.7415853636616,204,103,0.866974751979968
"MT.future",733.993552803286,120.18691588785,27.0923153828403,122,172,0.102929828238477
"MT.climate",850.519338389127,113.317757009346,29.1636646940868,198,107,0.853338768761993
"MT.de.present",912.431026295776,115.392523364486,30.2064732515363,210,128,0.851970739024178
"MT.de.future",817.789060278138,109.121495327103,28.5970113871736,182,81,0.797146187832745
"MT.de.climate",909.350976882949,111.177570093458,30.1554468858107,209,94,0.86137720791072
"MT.currency",830.64588834376,128.691588785047,28.8209279577143,191,212,0.798253266821975
"MT.taxation",785.134031780693,129.336448598131,28.0202432498487,151,214,0.718065117754868
"MT.cycle",706.62776925629,89.6261682242991,26.5824710901054,116,8,0.0738428609472215
"MT.labor",836.481210908797,119.953271028037,28.9219849061021,195,168,0.860835911922633
"MT.budget",735.671940315947,134.859813084112,27.1232730384065,124,222,0.157982344235827
"MT.de.taxation",767.612113088067,129.476635514019,27.7058137055757,132,215,0.179086451328393
"MT.de.cycle",829.237500605366,94.6728971962617,28.7964841709082,189,18,0.765283112158026
"MT.de.labor",849.469283724261,118.028037383178,29.1456563440294,197,156,0.843302221008874
"MT.de.budget",856.621672071105,115.214953271028,29.2680999053766,201,125,0.859347710846167
"DMT.all",779.362415711309,114.859813084112,27.917063164153,146,120,0.130771710949452
"DMT.future",797.862529594574,119.130841121495,28.2464604790507,172,165,0.876656239324385
"DMT.presence",767.651226109348,115.336448598131,27.7065195596514,133,127,0.110372291088791
"DMT.climate",778.621221152809,116.439252336449,27.9037850685675,145,135,0.0918915901104914
"DMT.de",782.651630288303,113.906542056075,27.9759116078154,148,111,0.440541974874087
"DMT.de.future",801.31849054204,122.551401869159,28.3075694919582,176,193,0.885713288613114
"DMT.de.present",773.220656593432,109.224299065421,27.8068454987874,139,82,0.0505175043494251
"DMT.de.climate",786.153976495065,118.233644859813,28.0384374831242,152,158,0.757378037528621
"DMT.budget",697.28808002936,112.121495327103,26.4062129058553,113,98,0.116628386638426
"DMT.currency",770.055492473453,114.616822429907,27.7498737379732,137,118,0.0813443502336488
"DMT.labor",765.390769591331,117.028037383178,27.665696622195,130,146,0.166470022515899
"DMT.cycle",796.633529040251,113.485981308411,28.2246971470068,168,108,0.808149261641349
"DMT.taxation",777.634858618565,120.252336448598,27.8861051173979,144,174,0.278856066157002
"DMT.de.budget",752.848831860793,117.700934579439,27.4380908931506,127,155,0.127073578092709
"DMT.de.labor",771.151957032847,116.616822429907,27.769622918449,138,140,0.17921786972136
"DMT.de.cycle",795.303024394033,113.261682242991,28.2011174316557,165,106,0.742804074184321
"DMT.de.taxation",766.365708358972,117.457943925234,27.6833110078793,131,153,0.163570051444816
