"",BBK01.OUB353,BBK01.OUB353_FLAGS
"",Loans to the federal states for up to and including one year / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:56:32,
1999-01,0.450,
1999-02,0.429,
1999-03,0.918,
1999-04,1.892,
1999-05,2.536,
1999-06,1.184,
1999-07,2.203,
1999-08,2.236,
1999-09,1.173,
1999-10,1.587,
1999-11,1.799,
1999-12,2.821,
2000-01,2.652,
2000-02,2.044,
2000-03,1.443,
2000-04,2.377,
2000-05,2.534,
2000-06,0.899,
2000-07,1.934,
2000-08,1.087,
2000-09,1.045,
2000-10,2.157,
2000-11,3.232,
2000-12,2.635,
2001-01,2.574,
2001-02,1.345,
2001-03,0.787,
2001-04,1.186,
2001-05,1.965,
2001-06,1.162,
2001-07,1.793,
2001-08,2.246,
2001-09,2.006,
2001-10,0.859,
2001-11,1.751,
2001-12,4.076,
2002-01,1.444,
2002-02,2.820,
2002-03,3.331,
2002-04,2.933,
2002-05,2.791,
2002-06,1.481,
2002-07,2.229,
2002-08,0.777,
2002-09,0.979,
2002-10,1.837,
2002-11,2.849,
2002-12,2.370,
2003-01,2.145,
2003-02,0.560,
2003-03,0.325,
2003-04,2.601,
2003-05,1.439,
2003-06,0.935,
2003-07,0.654,
2003-08,2.534,
2003-09,1.319,
2003-10,2.036,
2003-11,2.103,
2003-12,2.658,
2004-01,2.317,
2004-02,0.937,
2004-03,2.069,
2004-04,3.073,
2004-05,1.404,
2004-06,0.924,
2004-07,1.251,
2004-08,1.651,
2004-09,0.735,
2004-10,1.124,
2004-11,1.584,
2004-12,1.782,
2005-01,0.930,
2005-02,1.296,
2005-03,1.577,
2005-04,1.829,
2005-05,1.365,
2005-06,1.156,
2005-07,2.098,
2005-08,1.969,
2005-09,1.511,
2005-10,1.710,
2005-11,0.442,
2005-12,0.690,
2006-01,0.533,
2006-02,0.782,
2006-03,1.328,
2006-04,1.781,
2006-05,1.842,
2006-06,0.607,
2006-07,0.882,
2006-08,0.996,
2006-09,0.595,
2006-10,1.240,
2006-11,0.941,
2006-12,1.039,
2007-01,1.296,
2007-02,0.574,
2007-03,0.175,
2007-04,1.027,
2007-05,2.580,
2007-06,0.666,
2007-07,1.575,
2007-08,1.078,
2007-09,0.554,
2007-10,1.362,
2007-11,1.325,
2007-12,1.393,
2008-01,2.135,
2008-02,1.995,
2008-03,1.131,
2008-04,2.617,
2008-05,1.793,
2008-06,1.156,
2008-07,1.445,
2008-08,1.327,
2008-09,1.667,
2008-10,0.779,
2008-11,1.327,
2008-12,0.765,
2009-01,1.395,
2009-02,2.640,
2009-03,2.300,
2009-04,3.067,
2009-05,1.670,
2009-06,1.866,
2009-07,3.074,
2009-08,2.785,
2009-09,3.298,
2009-10,2.189,
2009-11,3.940,
2009-12,2.279,
2010-01,3.074,
2010-02,2.796,
2010-03,3.723,
2010-04,4.770,
2010-05,4.364,
2010-06,2.817,
2010-07,4.744,
2010-08,3.308,
2010-09,2.667,
2010-10,3.213,
2010-11,3.766,
2010-12,2.776,
2011-01,4.755,
2011-02,4.781,
2011-03,3.794,
2011-04,3.482,
2011-05,1.600,
2011-06,1.989,
2011-07,2.828,
2011-08,2.509,
2011-09,2.161,
2011-10,2.099,
2011-11,1.746,
2011-12,1.438,
2012-01,2.384,
2012-02,1.134,
2012-03,1.269,
2012-04,3.180,
2012-05,2.078,
2012-06,2.183,
2012-07,2.341,
2012-08,1.962,
2012-09,1.674,
2012-10,2.310,
2012-11,2.818,
2012-12,2.324,
2013-01,2.666,
2013-02,2.851,
2013-03,2.327,
2013-04,2.863,
2013-05,3.613,
2013-06,2.836,
2013-07,2.530,
2013-08,1.886,
2013-09,2.472,
2013-10,1.465,
2013-11,2.003,
2013-12,1.859,
2014-01,3.457,
2014-02,2.209,
2014-03,2.468,
2014-04,1.675,
2014-05,2.584,
2014-06,1.507,
2014-07,1.233,
2014-08,1.212,
2014-09,1.443,
2014-10,1.770,
2014-11,1.534,
2014-12,1.285,Provisional value
