"",BBK01.QUV800,BBK01.QUV800_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Kenya / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:17:08,
2001-12,0.091,
2002-01,0.090,
2002-02,0.090,
2002-03,0.089,
2002-04,0.089,
2002-05,0.089,
2002-06,0.088,
2002-07,0.087,
2002-08,0.087,
2002-09,0.088,
2002-10,0.087,
2002-11,0.087,
2002-12,0.087,
2003-01,0.087,
2003-02,0.086,
2003-03,0.086,
2003-04,0.086,
2003-05,0.086,
2003-06,0.087,
2003-07,0.086,
2003-08,0.086,
2003-09,0.086,
2003-10,0.086,
2003-11,0.086,
2003-12,0.086,
2004-01,0.085,
2004-02,0.085,
2004-03,0.085,
2004-04,0.086,
2004-05,0.086,
2004-06,0.086,
2004-07,0.087,
2004-08,0.087,
2004-09,0.088,
2004-10,0.087,
2004-11,0.089,
2004-12,0.088,
2005-01,0.088,
2005-02,0.088,
2005-03,0.089,
2005-04,0.089,
2005-05,0.090,
2005-06,0.088,
2005-07,0.089,
2005-08,0.092,
2005-09,0.092,
2005-10,0.091,
2005-11,0.092,
2005-12,0.092,
2006-01,0.090,
2006-02,0.092,
2006-03,0.091,
2006-04,0.090,
2006-05,0.091,
2006-06,0.090,
2006-07,0.089,
2006-08,0.089,
2006-09,0.088,
2006-10,0.087,
2006-11,0.085,
2006-12,0.089,
2007-01,0.089,
2007-02,0.089,
2007-03,0.089,
2007-04,0.088,
2007-05,0.086,
2007-06,0.086,
2007-07,0.085,
2007-08,0.085,
2007-09,0.085,
2007-10,0.085,
2007-11,0.085,
2007-12,0.086,
2008-01,0.085,
2008-02,0.084,
2008-03,0.084,
2008-04,0.085,
2008-05,0.085,
2008-06,0.086,
2008-07,0.084,
2008-08,0.083,
2008-09,0.083,
2008-10,0.083,
2008-11,0.083,
2008-12,0.082,
2009-01,0.083,
2009-02,0.083,
2009-03,0.081,
2009-04,0.081,
2009-05,0.081,
2009-06,0.080,
2009-07,0.080,
2009-08,0.010,
2009-09,0.009,
2009-10,0.009,
2009-11,0.009,
2009-12,0.009,
2010-01,0.009,
2010-02,0.009,
2010-03,0.009,
2010-04,0.009,
2010-05,0.009,
2010-06,0.009,
2010-07,0.009,
2010-08,0.009,
2010-09,0.008,
2010-10,0.007,
2010-11,0.008,
2010-12,0.008,
2011-01,0.008,
2011-02,0.008,
2011-03,0.006,
2011-04,0.006,
2011-05,0.006,
2011-06,0.006,
2011-07,0.006,
2011-08,0.006,
2011-09,0.007,
2011-10,0.007,
2011-11,0.007,
2011-12,0.006,
2012-01,0.007,
2012-02,0.011,
2012-03,0.012,
2012-04,0.012,
2012-05,0.012,
2012-06,0.031,
2012-07,0.032,
2012-08,0.038,
2012-09,0.038,
2012-10,0.038,
2012-11,0.040,
2012-12,0.058,
2013-01,0.063,
2013-02,0.068,
2013-03,0.070,
2013-04,0.070,
2013-05,0.072,
2013-06,0.070,
2013-07,0.073,
2013-08,0.075,
2013-09,0.078,
2013-10,0.080,
2013-11,0.081,
2013-12,0.082,
2014-01,0.088,
2014-02,0.090,
2014-03,0.091,
2014-04,0.094,
2014-05,0.098,
2014-06,0.099,
2014-07,0.101,
2014-08,0.105,
2014-09,0.101,
2014-10,0.101,
2014-11,0.104,
2014-12,0.102,
