"",BBK01.QUV438,BBK01.QUV438_FLAGS
"","Banks in Germany: Claims on non-residents, total / Guatemala / All currencies",
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:20:43,
2001-12,0.127,
2002-01,0.126,
2002-02,0.128,
2002-03,0.127,
2002-04,0.128,
2002-05,0.124,
2002-06,0.113,
2002-07,0.114,
2002-08,0.113,
2002-09,0.112,
2002-10,0.122,
2002-11,0.110,
2002-12,0.103,
2003-01,0.102,
2003-02,0.094,
2003-03,0.101,
2003-04,0.101,
2003-05,0.112,
2003-06,0.117,
2003-07,0.143,
2003-08,0.149,
2003-09,0.149,
2003-10,0.145,
2003-11,0.154,
2003-12,0.134,
2004-01,0.135,
2004-02,0.132,
2004-03,0.158,
2004-04,0.137,
2004-05,0.135,
2004-06,0.134,
2004-07,0.133,
2004-08,0.132,
2004-09,0.125,
2004-10,0.122,
2004-11,0.117,
2004-12,0.105,
2005-01,0.102,
2005-02,0.102,
2005-03,0.105,
2005-04,0.104,
2005-05,0.101,
2005-06,0.093,
2005-07,0.090,
2005-08,0.085,
2005-09,0.089,
2005-10,0.099,
2005-11,0.099,
2005-12,0.094,
2006-01,0.081,
2006-02,0.082,
2006-03,0.083,
2006-04,0.082,
2006-05,0.086,
2006-06,0.073,
2006-07,0.076,
2006-08,0.072,
2006-09,0.072,
2006-10,0.078,
2006-11,0.080,
2006-12,0.086,
2007-01,0.079,
2007-02,0.093,
2007-03,0.101,
2007-04,0.102,
2007-05,0.106,
2007-06,0.105,
2007-07,0.099,
2007-08,0.115,
2007-09,0.126,
2007-10,0.130,
2007-11,0.150,
2007-12,0.143,
2008-01,0.164,
2008-02,0.153,
2008-03,0.157,
2008-04,0.165,
2008-05,0.154,
2008-06,0.159,
2008-07,0.168,
2008-08,0.181,
2008-09,0.187,
2008-10,0.187,
2008-11,0.176,
2008-12,0.145,
2009-01,0.134,
2009-02,0.121,
2009-03,0.118,
2009-04,0.117,
2009-05,0.100,
2009-06,0.100,
2009-07,0.086,
2009-08,0.049,
2009-09,0.038,
2009-10,0.028,
2009-11,0.027,
2009-12,0.030,
2010-01,0.024,
2010-02,0.024,
2010-03,0.022,
2010-04,0.030,
2010-05,0.029,
2010-06,0.025,
2010-07,0.028,
2010-08,0.036,
2010-09,0.033,
2010-10,0.029,
2010-11,0.031,
2010-12,0.037,
2011-01,0.039,
2011-02,0.038,
2011-03,0.042,
2011-04,0.057,
2011-05,0.078,
2011-06,0.077,
2011-07,0.076,
2011-08,0.069,
2011-09,0.072,
2011-10,0.068,
2011-11,0.069,
2011-12,0.083,
2012-01,0.081,
2012-02,0.082,
2012-03,0.083,
2012-04,0.069,
2012-05,0.071,
2012-06,0.047,
2012-07,0.064,
2012-08,0.067,
2012-09,0.077,
2012-10,0.071,
2012-11,0.065,
2012-12,0.063,
2013-01,0.062,
2013-02,0.070,
2013-03,0.083,
2013-04,0.080,
2013-05,0.088,
2013-06,0.076,
2013-07,0.097,
2013-08,0.092,
2013-09,0.093,
2013-10,0.123,
2013-11,0.131,
2013-12,0.132,
2014-01,0.135,
2014-02,0.133,
2014-03,0.126,
2014-04,0.123,
2014-05,0.110,
2014-06,0.101,
2014-07,0.086,
2014-08,0.086,
2014-09,0.088,
2014-10,0.079,
2014-11,0.087,
2014-12,0.125,
