"",BBK01.OUK008,BBK01.OUK008_FLAGS
1965-11,0.130,
1965-12,0.138,
1966-01,0.141,
1966-02,0.131,
1966-03,0.146,
1966-04,0.137,
1966-05,0.114,
1966-06,0.156,
1966-07,0.135,
1966-08,0.145,
1966-09,0.161,
1966-10,0.159,
1966-11,0.146,
1966-12,0.161,
1967-01,0.163,
1967-02,0.154,
1967-03,0.180,
1967-04,0.170,
1967-05,0.153,
1967-06,0.171,
1967-07,0.157,
1967-08,0.132,
1967-09,0.190,
1967-10,0.173,
1967-11,0.181,
1967-12,0.166,
1968-01,0.184,
1968-02,0.170,
1968-03,0.204,
1968-04,0.182,
1968-05,0.173,
1968-06,0.205,
1968-07,0.187,
1968-08,0.174,
1968-09,0.220,
1968-10,0.218,
1968-11,0.219,
1968-12,0.226,
1969-01,0.245,
1969-02,0.247,
1969-03,0.270,
1969-04,0.264,
1969-05,0.261,
1969-06,0.302,
1969-07,0.282,
1969-08,0.280,
1969-09,0.312,
1969-10,0.307,
1969-11,0.309,
1969-12,0.278,
1970-01,0.295,
1970-02,0.278,
1970-03,0.277,
1970-04,0.257,
1970-05,0.230,
1970-06,0.278,
1970-07,0.321,
1970-08,0.316,
1970-09,0.323,
1970-10,0.349,
1970-11,0.343,
1970-12,0.326,
1971-01,0.289,
1971-02,0.279,
1971-03,0.276,
1971-04,0.286,
1971-05,0.282,
1971-06,0.299,
1971-07,0.268,
1971-08,0.312,
1971-09,0.342,
1971-10,0.349,
1971-11,0.359,
1971-12,0.285,
1972-01,0.316,
1972-02,0.299,
1972-03,0.301,
1972-04,0.316,
1972-05,0.335,
1972-06,0.352,
1972-07,0.341,
1972-08,0.327,
1972-09,0.399,
1972-10,0.379,
1972-11,0.428,
1972-12,0.388,
1973-01,0.352,
1973-02,0.335,
1973-03,0.401,
1973-04,0.398,
1973-05,0.349,
1973-06,0.358,
1973-07,0.363,
1973-08,0.357,
1973-09,0.434,
1973-10,0.401,
1973-11,0.379,
1973-12,0.416,
1974-01,0.406,
1974-02,0.408,
1974-03,0.423,
1974-04,0.404,
1974-05,0.398,
1974-06,0.439,
1974-07,0.448,
1974-08,0.393,
1974-09,0.430,
1974-10,0.481,
1974-11,0.419,
1974-12,0.445,
1975-01,0.501,
1975-02,0.445,
1975-03,0.509,
1975-04,0.503,
1975-05,0.476,
1975-06,0.571,
1975-07,0.555,
1975-08,0.522,
1975-09,0.635,
1975-10,0.635,
1975-11,0.652,
1975-12,0.602,
1976-01,0.615,
1976-02,0.634,
1976-03,0.709,
1976-04,0.641,
1976-05,0.577,
1976-06,0.668,
1976-07,0.636,
1976-08,0.612,
1976-09,0.749,
1976-10,0.678,
1976-11,0.686,
1976-12,0.552,
1977-01,0.677,
1977-02,0.643,
1977-03,0.737,
1977-04,0.680,
1977-05,0.639,
1977-06,0.771,
1977-07,0.719,
1977-08,0.671,
1977-09,0.773,
1977-10,0.757,
1977-11,0.772,
1977-12,0.597,
1978-01,0.682,
1978-02,0.722,
1978-03,0.828,
1978-04,0.736,
1978-05,0.751,
1978-06,0.908,
1978-07,0.831,
1978-08,0.800,
1978-09,0.913,
1978-10,0.879,
1978-11,0.790,
1978-12,0.732,
1979-01,0.726,
1979-02,0.715,
1979-03,0.805,
1979-04,0.727,
1979-05,0.710,
1979-06,0.804,
1979-07,0.841,
1979-08,0.892,
1979-09,0.849,
1979-10,0.907,
1979-11,0.857,
1979-12,0.712,
1980-01,0.813,
1980-02,0.670,
1980-03,0.723,
1980-04,0.671,
1980-05,0.690,
1980-06,0.865,
1980-07,0.768,
1980-08,0.774,
1980-09,0.940,
1980-10,0.880,
1980-11,0.868,
1980-12,0.784,
1981-01,0.758,
1981-02,0.929,
1981-03,0.847,
1981-04,0.989,
1981-05,0.768,
1981-06,0.866,
1981-07,0.832,
1981-08,0.793,
1981-09,0.796,
1981-10,0.953,
1981-11,0.890,
1981-12,0.759,
1982-01,0.791,
1982-02,0.819,
1982-03,0.874,
1982-04,0.901,
1982-05,0.876,
1982-06,0.910,
1982-07,0.870,
1982-08,0.883,
1982-09,1.006,
1982-10,1.025,
1982-11,0.987,
1982-12,0.831,
1983-01,1.074,
1983-02,0.961,
1983-03,1.018,
1983-04,1.107,
1983-05,1.032,
1983-06,1.003,
1983-07,0.959,
1983-08,1.020,
1983-09,1.251,
1983-10,1.263,
1983-11,1.286,
1983-12,1.226,
1984-01,1.158,
1984-02,1.257,
1984-03,1.213,
1984-04,1.234,
1984-05,1.141,
1984-06,1.229,
1984-07,1.113,
1984-08,1.163,
1984-09,1.236,
1984-10,1.322,
1984-11,1.284,
1984-12,1.356,
1985-01,1.263,
1985-02,1.304,
1985-03,1.446,
1985-04,1.507,
1985-05,1.299,
1985-06,1.305,
1985-07,1.206,
1985-08,1.259,
1985-09,1.366,
1985-10,1.409,
1985-11,1.411,
1985-12,1.476,
1986-01,2.019,
1986-02,2.143,
1986-03,1.688,
1986-04,1.532,
1986-05,1.555,
1986-06,1.549,
1986-07,1.568,
1986-08,1.555,
1986-09,1.639,
1986-10,1.624,
1986-11,1.687,
1986-12,1.587,
1987-01,1.824,
1987-02,2.124,
1987-03,2.045,
1987-04,1.713,
1987-05,1.752,
1987-06,1.826,
1987-07,1.769,
1987-08,1.800,
1987-09,1.812,
1987-10,1.897,
1987-11,1.915,
1987-12,1.752,
1988-01,1.722,
1988-02,1.879,
1988-03,1.986,
1988-04,1.696,
1988-05,1.714,
1988-06,1.861,
1988-07,2.053,
1988-08,1.701,
1988-09,2.013,
1988-10,1.842,
1988-11,1.833,
1988-12,2.104,
1989-01,1.853,
1989-02,1.939,
1989-03,1.843,
1989-04,1.829,
1989-05,1.913,
1989-06,1.774,
1989-07,1.693,
1989-08,1.806,
1989-09,1.710,
1989-10,1.680,
1989-11,1.775,
1989-12,2.071,
1990-01,1.665,
1990-02,1.994,
1990-03,1.876,
1990-04,1.522,
1990-05,1.480,
1990-06,1.617,
1990-07,2.069,
1990-08,2.276,
1990-09,1.934,
1990-10,2.190,
1990-11,2.473,
1990-12,3.031,
1991-01,1.958,
1991-02,3.420,
1991-03,3.528,
1991-04,2.968,
1991-05,2.971,
1991-06,2.540,
1991-07,2.626,
1991-08,2.299,
1991-09,2.317,
1991-10,2.680,
1991-11,2.677,
1991-12,3.365,
1992-01,3.434,
1992-02,3.308,
1992-03,3.197,
1992-04,3.159,
1992-05,2.844,
1992-06,2.549,
1992-07,2.821,
1992-08,2.851,
1992-09,3.322,
1992-10,3.205,
1992-11,3.109,
1992-12,2.845,
1993-01,2.724,
1993-02,3.335,
1993-03,2.939,
1993-04,3.068,
1993-05,2.890,
1993-06,2.584,
1993-07,2.756,
1993-08,2.409,
1993-09,2.753,
1993-10,3.157,
1993-11,2.304,
1993-12,4.438,
1994-01,4.463,
1994-02,4.691,
1994-03,4.420,
1994-04,4.995,
1994-05,4.155,
1994-06,4.235,
1994-07,4.354,
1994-08,4.118,
1994-09,4.329,
1994-10,4.364,
1994-11,4.424,
1994-12,5.286,
1995-01,5.134,
1995-02,7.205,
1995-03,7.193,
1995-04,6.985,
1995-05,6.937,
1995-06,7.488,
1995-07,7.363,
1995-08,7.244,
1995-09,7.608,
1995-10,7.619,
1995-11,8.219,
1995-12,7.748,
1996-01,7.826,
1996-02,8.366,
1996-03,8.294,
1996-04,7.847,
1996-05,7.442,
1996-06,7.705,
1996-07,7.639,
1996-08,7.512,
1996-09,8.456,
1996-10,7.756,
1996-11,8.230,
1996-12,8.145,
1997-01,8.638,
1997-02,8.232,
1997-03,7.781,
1997-04,7.875,
1997-05,7.608,
1997-06,8.109,
1997-07,8.251,
1997-08,8.143,
1997-09,8.703,
1997-10,9.490,
1997-11,9.146,
1997-12,8.766,
1998-01,9.952,
1998-02,10.566,
1998-03,9.240,
1998-04,9.331,
1998-05,9.517,
1998-06,9.449,
1998-07,9.636,
1998-08,9.867,
1998-09,10.443,
1998-10,9.807,
1998-11,9.643,
1998-12,8.998,
1999-01,11.375,
1999-02,10.576,
1999-03,11.131,
1999-04,10.073,
1999-05,9.917,
1999-06,9.737,
1999-07,9.932,
1999-08,9.715,
1999-09,10.287,
1999-10,10.485,
1999-11,10.321,
1999-12,10.948,
2000-01,10.966,
2000-02,10.630,
2000-03,10.230,
2000-04,10.254,
2000-05,10.652,
2000-06,10.557,
2000-07,12.277,
2000-08,7.954,
2000-09,7.415,
2000-10,9.022,
2000-11,10.144,
2000-12,8.328,
2001-01,8.973,
2001-02,8.515,
2001-03,8.821,
2001-04,9.187,
2001-05,8.910,
2001-06,9.166,
2001-07,7.995,
2001-08,7.883,
2001-09,8.123,
2001-10,12.967,
2001-11,12.550,
2001-12,11.798,
2002-01,8.163,
2002-02,7.684,
2002-03,9.006,
2002-04,8.138,
2002-05,8.293,
2002-06,8.039,
2002-07,7.709,
2002-08,8.052,
2002-09,8.001,
2002-10,8.152,
2002-11,8.878,
2002-12,11.112,
2003-01,10.433,
2003-02,10.178,
2003-03,9.371,
2003-04,8.141,
2003-05,8.161,
2003-06,8.671,
2003-07,8.845,
2003-08,9.694,
2003-09,9.478,
2003-10,8.768,
2003-11,9.378,
2003-12,10.192,
2004-01,9.080,
2004-02,9.493,
2004-03,10.102,
2004-04,10.652,
2004-05,11.740,
2004-06,9.421,
2004-07,8.971,
2004-08,10.358,
2004-09,9.420,
2004-10,10.081,
2004-11,9.964,
2004-12,9.794,
2005-01,10.818,
2005-02,10.207,
2005-03,10.590,
2005-04,11.035,
2005-05,9.949,
2005-06,10.809,
2005-07,10.752,
2005-08,11.122,
2005-09,11.337,
2005-10,11.170,
2005-11,11.478,
2005-12,10.796,
2006-01,11.036,
2006-02,10.661,
2006-03,10.726,
2006-04,11.350,
2006-05,11.405,
2006-06,10.935,
2006-07,10.947,
2006-08,10.696,
2006-09,10.786,
2006-10,10.847,
2006-11,11.029,
2006-12,11.429,
2007-01,11.075,
2007-02,11.258,
2007-03,10.662,
2007-04,11.525,
2007-05,11.603,
2007-06,11.754,
2007-07,11.163,
2007-08,12.268,
2007-09,13.169,
2007-10,12.432,
2007-11,12.453,
2007-12,12.643,
2008-01,13.479,
2008-02,13.289,
2008-03,15.032,
2008-04,15.429,
2008-05,15.018,
2008-06,15.303,
2008-07,16.865,
2008-08,16.708,
2008-09,17.646,
2008-10,19.592,
2008-11,18.039,
2008-12,19.195,
2009-01,18.563,
2009-02,18.874,
2009-03,17.692,
2009-04,17.719,
2009-05,17.151,
2009-06,15.956,
2009-07,16.352,
2009-08,16.990,
2009-09,16.515,
2009-10,16.962,
2009-11,17.111,
2009-12,16.500,
2010-01,16.541,
2010-02,16.646,
2010-03,23.042,
2010-04,22.353,
2010-05,23.393,
2010-06,22.402,
2010-07,20.687,
2010-08,21.644,
2010-09,21.865,
2010-10,20.983,
2010-11,21.510,
2010-12,32.477,
2011-01,30.310,
2011-02,31.059,
2011-03,29.938,
2011-04,30.880,
2011-05,30.296,
2011-06,28.510,
2011-07,31.474,
2011-08,36.468,
2011-09,39.789,
2011-10,37.122,
2011-11,37.711,
2011-12,41.453,
2012-01,41.773,
2012-02,40.625,
2012-03,40.415,
2012-04,42.851,
2012-05,53.634,
2012-06,45.957,
2012-07,51.045,
2012-08,49.466,
2012-09,47.093,
2012-10,45.747,
2012-11,46.203,
2012-12,48.694,
2013-01,41.078,
2013-02,43.087,
2013-03,44.518,
2013-04,43.577,
2013-05,39.735,
2013-06,36.040,
2013-07,36.590,
2013-08,34.328,
2013-09,36.242,
2013-10,36.167,
2013-11,34.877,
2013-12,32.304,
2014-01,33.801,
2014-02,34.697,
2014-03,34.526,
2014-04,33.969,
2014-05,35.825,
2014-06,36.749,
2014-07,39.090,
2014-08,41.429,
2014-09,42.058,
2014-10,41.180,
2014-11,42.618,
2014-12,46.481,Provisional value
"","General: Balance sheet item ""Other liabilities"" as well as other securitised liabilities, other fiduciary liabilities, value adjustments, provisions and special reserves. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising AccountingLaw (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
