"",BBK01.QUX848,BBK01.QUX848_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Cayman Islands / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:34,
2002-03,20.738,
2002-04,20.527,
2002-05,25.753,
2002-06,24.801,
2002-07,22.817,
2002-08,24.205,
2002-09,22.347,
2002-10,21.018,
2002-11,20.131,
2002-12,18.154,
2003-01,22.064,
2003-02,22.896,
2003-03,23.782,
2003-04,24.388,
2003-05,21.381,
2003-06,19.752,
2003-07,22.308,
2003-08,23.261,
2003-09,20.880,
2003-10,19.879,
2003-11,20.528,
2003-12,19.617,
2004-01,21.482,
2004-02,20.521,
2004-03,19.130,
2004-04,20.018,
2004-05,20.708,
2004-06,18.046,
2004-07,18.272,
2004-08,21.465,
2004-09,22.256,
2004-10,21.039,
2004-11,21.766,
2004-12,21.567,
2005-01,21.795,
2005-02,21.276,
2005-03,22.183,
2005-04,21.363,
2005-05,23.496,
2005-06,29.701,
2005-07,29.373,
2005-08,33.759,
2005-09,35.840,
2005-10,38.996,
2005-11,40.742,
2005-12,32.199,
2006-01,33.093,
2006-02,30.021,
2006-03,32.085,
2006-04,32.387,
2006-05,32.800,
2006-06,36.136,
2006-07,35.315,
2006-08,36.684,
2006-09,40.121,
2006-10,45.142,
2006-11,44.178,
2006-12,42.866,
2007-01,42.613,
2007-02,39.941,
2007-03,41.019,
2007-04,37.322,
2007-05,36.362,
2007-06,36.603,
2007-07,35.068,
2007-08,38.066,
2007-09,37.309,
2007-10,45.781,
2007-11,46.189,
2007-12,51.521,
2008-01,40.550,
2008-02,36.010,
2008-03,36.707,
2008-04,34.910,
2008-05,32.547,
2008-06,30.792,
2008-07,29.603,
2008-08,25.925,
2008-09,27.402,
2008-10,25.032,
2008-11,26.760,
2008-12,29.895,
2009-01,27.020,
2009-02,26.753,
2009-03,24.855,
2009-04,27.398,
2009-05,23.609,
2009-06,18.376,
2009-07,18.197,
2009-08,15.950,
2009-09,15.060,
2009-10,14.542,
2009-11,12.938,
2009-12,11.937,
2010-01,12.344,
2010-02,12.627,
2010-03,12.817,
2010-04,12.160,
2010-05,12.084,
2010-06,11.240,
2010-07,11.911,
2010-08,11.456,
2010-09,12.022,
2010-10,11.318,
2010-11,9.523,
2010-12,8.950,
2011-01,9.327,
2011-02,8.258,
2011-03,7.827,
2011-04,8.951,
2011-05,8.013,
2011-06,9.919,
2011-07,9.665,
2011-08,9.970,
2011-09,7.770,
2011-10,7.453,
2011-11,13.584,
2011-12,10.425,
2012-01,4.997,
2012-02,4.765,
2012-03,6.335,
2012-04,6.765,
2012-05,7.176,
2012-06,8.383,
2012-07,5.708,
2012-08,4.337,
2012-09,5.639,
2012-10,10.131,
2012-11,10.430,
2012-12,7.087,
2013-01,11.280,
2013-02,10.420,
2013-03,10.547,
2013-04,11.562,
2013-05,10.280,
2013-06,10.752,
2013-07,10.422,
2013-08,10.133,
2013-09,11.411,
2013-10,12.861,
2013-11,11.968,
2013-12,9.370,
2014-01,10.001,
2014-02,11.478,
2014-03,11.516,
2014-04,11.612,
2014-05,12.077,
2014-06,8.330,
2014-07,10.574,
2014-08,8.050,
2014-09,15.013,
2014-10,13.097,
