"",BBK01.OUN010,BBK01.OUN010_FLAGS
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,0.035,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,0.041,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.053,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.062,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.063,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.066,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.082,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.096,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.086,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.098,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.084,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.097,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.095,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.131,
1965-01,0.110,
1965-02,0.115,
1965-03,0.119,
1965-04,0.121,
1965-05,0.125,
1965-06,0.124,
1965-07,0.125,
1965-08,0.125,
1965-09,0.125,
1965-10,0.137,
1965-11,0.147,
1965-12,0.145,
1966-01,0.136,
1966-02,0.138,
1966-03,0.139,
1966-04,0.141,
1966-05,0.141,
1966-06,0.140,
1966-07,0.170,
1966-08,0.181,
1966-09,0.159,
1966-10,0.173,
1966-11,0.161,
1966-12,0.180,
1967-01,0.178,
1967-02,0.204,
1967-03,0.199,
1967-04,0.199,
1967-05,0.203,
1967-06,0.207,
1967-07,0.214,
1967-08,0.208,
1967-09,0.198,
1967-10,0.189,
1967-11,0.170,
1967-12,0.160,
1968-01,0.202,
1968-02,0.205,
1968-03,0.193,
1968-04,0.203,
1968-05,0.225,
1968-06,0.241,
1968-07,0.255,
1968-08,0.254,
1968-09,0.250,
1968-10,0.246,
1968-11,0.231,
1968-12,0.269,
1969-01,0.291,
1969-02,0.314,
1969-03,0.303,
1969-04,0.316,
1969-05,0.334,
1969-06,0.340,
1969-07,0.357,
1969-08,0.366,
1969-09,0.363,
1969-10,0.394,
1969-11,0.386,
1969-12,0.402,
1970-01,0.468,
1970-02,0.457,
1970-03,0.448,
1970-04,0.486,
1970-05,0.486,
1970-06,0.457,
1970-07,0.453,
1970-08,0.456,
1970-09,0.420,
1970-10,0.436,
1970-11,0.365,
1970-12,0.412,
1971-01,0.338,
1971-02,0.344,
1971-03,0.324,
1971-04,0.346,
1971-05,0.347,
1971-06,0.339,
1971-07,0.350,
1971-08,0.371,
1971-09,0.322,
1971-10,0.320,
1971-11,0.316,
1971-12,0.350,
1972-01,0.352,
1972-02,0.393,
1972-03,0.369,
1972-04,0.350,
1972-05,0.364,
1972-06,0.371,
1972-07,0.391,
1972-08,0.397,
1972-09,0.406,
1972-10,0.400,
1972-11,0.397,
1972-12,0.407,
1973-01,0.381,
1973-02,0.364,
1973-03,0.358,
1973-04,0.343,
1973-05,0.330,
1973-06,0.344,
1973-07,0.344,
1973-08,0.358,
1973-09,0.351,
1973-10,0.359,
1973-11,0.356,
1973-12,0.411,
1974-01,0.365,
1974-02,0.362,
1974-03,0.352,
1974-04,0.357,
1974-05,0.407,
1974-06,0.404,
1974-07,0.416,
1974-08,0.403,
1974-09,0.349,
1974-10,0.369,
1974-11,0.403,
1974-12,0.388,
1975-01,0.364,
1975-02,0.394,
1975-03,0.389,
1975-04,0.388,
1975-05,0.383,
1975-06,0.462,
1975-07,0.461,
1975-08,0.412,
1975-09,0.432,
1975-10,0.460,
1975-11,0.475,
1975-12,0.508,
1976-01,0.499,
1976-02,0.525,
1976-03,0.522,
1976-04,0.568,
1976-05,0.613,
1976-06,0.590,
1976-07,0.588,
1976-08,0.599,
1976-09,0.615,
1976-10,0.620,
1976-11,0.636,
1976-12,0.697,
1977-01,0.671,
1977-02,0.660,
1977-03,0.642,
1977-04,0.678,
1977-05,0.695,
1977-06,0.741,
1977-07,0.719,
1977-08,0.760,
1977-09,0.789,
1977-10,0.798,
1977-11,0.847,
1977-12,0.858,
1978-01,0.943,
1978-02,0.942,
1978-03,1.000,
1978-04,1.067,
1978-05,1.046,
1978-06,1.046,
1978-07,1.054,
1978-08,1.158,
1978-09,1.030,
1978-10,1.020,
1978-11,1.095,
1978-12,1.060,
1979-01,1.075,
1979-02,1.059,
1979-03,1.047,
1979-04,1.040,
1979-05,1.008,
1979-06,0.984,
1979-07,0.968,
1979-08,0.955,
1979-09,0.962,
1979-10,0.919,
1979-11,0.909,
1979-12,0.879,
1980-01,0.874,
1980-02,0.862,
1980-03,0.826,
1980-04,0.846,
1980-05,0.817,
1980-06,0.826,
1980-07,0.843,
1980-08,0.889,
1980-09,0.848,
1980-10,0.856,
1980-11,0.860,
1980-12,0.902,
1981-01,0.851,
1981-02,0.884,
1981-03,0.895,
1981-04,0.866,
1981-05,0.873,
1981-06,0.880,
1981-07,0.911,
1981-08,0.922,
1981-09,0.958,
1981-10,1.042,
1981-11,1.031,
1981-12,1.073,
1982-01,1.017,
1982-02,1.063,
1982-03,1.115,
1982-04,1.125,
1982-05,1.212,
1982-06,1.305,
1982-07,1.318,
1982-08,1.319,
1982-09,1.302,
1982-10,1.328,
1982-11,1.335,
1982-12,1.545,
1983-01,1.744,
1983-02,1.930,
1983-03,2.102,
1983-04,2.345,
1983-05,2.282,
1983-06,2.234,
1983-07,2.215,
1983-08,2.182,
1983-09,2.047,
1983-10,2.250,
1983-11,2.361,
1983-12,2.524,
1984-01,2.402,
1984-02,2.462,
1984-03,2.521,
1984-04,2.469,
1984-05,2.448,
1984-06,2.615,
1984-07,2.726,
1984-08,2.887,
1984-09,3.135,
1984-10,2.908,
1984-11,2.963,
1984-12,3.074,
1985-01,3.000,
1985-02,3.003,
1985-03,3.006,
1985-04,3.058,
1985-05,3.059,
1985-06,3.069,
1985-07,3.054,
1985-08,3.145,
1985-09,3.215,
1985-10,3.151,
1985-11,3.307,
1985-12,3.359,
1986-01,3.313,
1986-02,3.518,
1986-03,3.533,
1986-04,3.535,
1986-05,3.548,
1986-06,3.516,
1986-07,3.160,
1986-08,3.097,
1986-09,3.060,
1986-10,2.933,
1986-11,2.829,
1986-12,2.696,
1987-01,2.945,
1987-02,2.929,
1987-03,2.893,
1987-04,2.986,
1987-05,3.292,
1987-06,3.252,
1987-07,3.303,
1987-08,3.349,
1987-09,3.384,
1987-10,3.369,
1987-11,3.358,
1987-12,3.304,
1988-01,3.330,
1988-02,3.449,
1988-03,3.382,
1988-04,3.520,
1988-05,3.552,
1988-06,3.553,
1988-07,3.603,
1988-08,3.564,
1988-09,3.370,
1988-10,3.427,
1988-11,3.086,
1988-12,2.523,
1989-01,2.252,
1989-02,2.233,
1989-03,2.276,
1989-04,2.357,
1989-05,2.458,
1989-06,2.566,
1989-07,2.731,
1989-08,2.645,
1989-09,2.788,
1989-10,2.914,
1989-11,2.796,
1989-12,2.634,
1990-01,2.812,
1990-02,2.902,
1990-03,2.764,
1990-04,2.734,
1990-05,2.726,
1990-06,2.709,
1990-07,2.869,
1990-08,2.669,
1990-09,3.266,
1990-10,3.360,
1990-11,3.341,
1990-12,3.187,
1991-01,3.256,
1991-02,3.531,
1991-03,3.616,
1991-04,3.828,
1991-05,3.997,
1991-06,3.973,
1991-07,3.966,
1991-08,4.023,
1991-09,3.958,
1991-10,4.041,
1991-11,4.181,
1991-12,4.261,
1992-01,10.938,
1992-02,11.306,
1992-03,11.549,
1992-04,11.502,
1992-05,11.449,
1992-06,11.670,
1992-07,11.852,
1992-08,11.828,
1992-09,11.699,
1992-10,11.759,
1992-11,11.902,
1992-12,11.709,
1993-01,11.986,
1993-02,12.203,
1993-03,12.727,
1993-04,12.933,
1993-05,13.068,
1993-06,13.115,
1993-07,13.691,
1993-08,13.805,
1993-09,13.917,
1993-10,14.091,
1993-11,14.969,
1993-12,15.349,
1994-01,15.654,
1994-02,15.778,
1994-03,15.526,
1994-04,15.746,
1994-05,15.997,
1994-06,16.344,
1994-07,16.420,
1994-08,16.269,
1994-09,15.623,
1994-10,15.504,
1994-11,15.366,
1994-12,15.009,
1995-01,15.044,
1995-02,15.474,
1995-03,15.490,
1995-04,15.625,
1995-05,16.018,
1995-06,16.752,
1995-07,16.725,
1995-08,17.114,
1995-09,17.954,
1995-10,18.389,
1995-11,18.911,
1995-12,19.521,
1996-01,20.122,
1996-02,20.286,
1996-03,20.673,
1996-04,20.251,
1996-05,20.414,
1996-06,20.372,
1996-07,20.421,
1996-08,20.283,
1996-09,20.812,
1996-10,21.246,
1996-11,22.312,
1996-12,22.945,
1997-01,23.236,
1997-02,23.985,
1997-03,24.308,
1997-04,24.838,
1997-05,25.398,
1997-06,25.312,
1997-07,26.181,
1997-08,27.099,
1997-09,27.999,
1997-10,27.803,
1997-11,27.954,
1997-12,27.960,
1998-01,28.076,
1998-02,28.131,
1998-03,27.957,
1998-04,27.697,
1998-05,28.294,
1998-06,28.175,
1998-07,28.772,
1998-08,28.948,
1998-09,29.305,
1998-10,29.878,
1998-11,30.076,
1998-12,30.384,
1999-01,21.592,
1999-02,22.764,
1999-03,24.228,
1999-04,24.597,
1999-05,25.827,
1999-06,26.176,
1999-07,26.366,
1999-08,26.903,
1999-09,26.909,
1999-10,27.283,
1999-11,27.915,
1999-12,27.403,
2000-01,26.972,
2000-02,27.473,
2000-03,27.880,
2000-04,28.122,
2000-05,22.865,
2000-06,25.597,
2000-07,25.541,
2000-08,25.782,
2000-09,25.648,
2000-10,25.833,
2000-11,26.352,
2000-12,25.931,
2001-01,26.794,
2001-02,26.744,
2001-03,27.495,
2001-04,28.732,
2001-05,28.928,
2001-06,28.138,
2001-07,28.639,
2001-08,28.745,
2001-09,28.901,
2001-10,30.293,
2001-11,30.775,
2001-12,31.080,
2002-01,31.433,
2002-02,31.577,
2002-03,31.845,
2002-04,31.726,
2002-05,32.417,
2002-06,32.369,
2002-07,32.451,
2002-08,32.744,
2002-09,32.187,
2002-10,31.765,
2002-11,31.920,
2002-12,31.419,
2003-01,31.613,
2003-02,31.768,
2003-03,31.944,
2003-04,32.296,
2003-05,32.074,
2003-06,32.165,
2003-07,33.198,
2003-08,32.164,
2003-09,31.905,
2003-10,31.415,
2003-11,31.654,
2003-12,31.187,
2004-01,30.032,
2004-02,31.242,
2004-03,31.253,
2004-04,31.224,
2004-05,31.214,
2004-06,30.493,
2004-07,31.427,
2004-08,31.226,
2004-09,31.699,
2004-10,31.918,
2004-11,31.625,
2004-12,37.845,
2005-01,39.422,
2005-02,40.624,
2005-03,40.333,
2005-04,40.932,
2005-05,41.041,
2005-06,41.139,
2005-07,40.740,
2005-08,39.600,
2005-09,40.204,
2005-10,39.019,
2005-11,39.174,
2005-12,38.112,
2006-01,38.760,
2006-02,40.239,
2006-03,40.256,
2006-04,40.502,
2006-05,40.792,
2006-06,40.921,
2006-07,40.293,
2006-08,40.137,
2006-09,40.361,
2006-10,40.836,
2006-11,41.147,
2006-12,41.265,
2007-01,40.631,
2007-02,40.955,
2007-03,41.367,
2007-04,40.999,
2007-05,39.240,
2007-06,39.789,
2007-07,38.610,
2007-08,38.721,
2007-09,39.456,
2007-10,39.698,
2007-11,39.853,
2007-12,39.925,
2008-01,39.731,
2008-02,39.367,
2008-03,39.226,
2008-04,39.539,
2008-05,39.673,
2008-06,40.127,
2008-07,39.518,
2008-08,40.509,
2008-09,40.430,
2008-10,40.215,
2008-11,40.315,
2008-12,40.139,
2009-01,39.843,
2009-02,39.987,
2009-03,39.708,
2009-04,39.489,
2009-05,39.047,
2009-06,39.792,
2009-07,40.378,
2009-08,40.319,
2009-09,38.690,
2009-10,38.780,
2009-11,38.966,
2009-12,37.804,
2010-01,37.908,
2010-02,37.346,
2010-03,36.485,
2010-04,35.976,
2010-05,34.628,
2010-06,34.174,
2010-07,33.247,
2010-08,32.507,
2010-09,32.180,
2010-10,31.563,
2010-11,31.417,
2010-12,31.144,
2011-01,30.907,
2011-02,30.665,
2011-03,30.434,
2011-04,30.486,
2011-05,30.038,
2011-06,29.749,
2011-07,29.946,
2011-08,30.145,
2011-09,30.166,
2011-10,30.014,
2011-11,29.971,
2011-12,29.698,
2012-01,29.242,
2012-02,28.874,
2012-03,27.426,
2012-04,27.507,
2012-05,27.529,
2012-06,27.110,
2012-07,27.382,
2012-08,27.225,
2012-09,27.163,
2012-10,26.989,
2012-11,27.416,
2012-12,27.239,
2013-01,27.366,
2013-02,27.510,
2013-03,27.095,
2013-04,26.812,
2013-05,26.351,
2013-06,26.839,
2013-07,26.371,
2013-08,26.563,
2013-09,26.890,
2013-10,26.852,
2013-11,26.880,
2013-12,27.042,
2014-01,27.641,
2014-02,27.319,
2014-03,27.196,
2014-04,27.341,
2014-05,27.261,
2014-06,27.626,
2014-07,27.273,
2014-08,27.137,
2014-09,27.242,
2014-10,26.903,
2014-11,26.963,
2014-12,26.931,Provisional value
