"",BBK01.QUV812,BBK01.QUV812_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Argentina / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:19:11,
2001-12,2.251,
2002-01,2.117,
2002-02,2.087,
2002-03,2.043,
2002-04,1.845,
2002-05,1.780,
2002-06,1.646,
2002-07,1.612,
2002-08,1.602,
2002-09,1.543,
2002-10,1.593,
2002-11,1.523,
2002-12,1.412,
2003-01,1.416,
2003-02,1.447,
2003-03,1.445,
2003-04,1.354,
2003-05,1.314,
2003-06,1.297,
2003-07,1.286,
2003-08,1.227,
2003-09,1.255,
2003-10,1.260,
2003-11,1.221,
2003-12,1.113,
2004-01,1.111,
2004-02,1.088,
2004-03,1.068,
2004-04,1.062,
2004-05,0.996,
2004-06,0.983,
2004-07,1.008,
2004-08,1.025,
2004-09,0.977,
2004-10,0.956,
2004-11,0.958,
2004-12,0.936,
2005-01,0.936,
2005-02,0.927,
2005-03,0.886,
2005-04,0.878,
2005-05,0.890,
2005-06,0.903,
2005-07,0.906,
2005-08,0.850,
2005-09,0.750,
2005-10,0.743,
2005-11,0.729,
2005-12,0.733,
2006-01,0.703,
2006-02,0.716,
2006-03,0.695,
2006-04,0.688,
2006-05,0.674,
2006-06,0.699,
2006-07,0.703,
2006-08,0.698,
2006-09,0.646,
2006-10,0.699,
2006-11,0.672,
2006-12,0.675,
2007-01,0.673,
2007-02,0.648,
2007-03,0.631,
2007-04,0.625,
2007-05,0.620,
2007-06,0.614,
2007-07,0.616,
2007-08,0.622,
2007-09,0.596,
2007-10,0.605,
2007-11,0.610,
2007-12,0.596,
2008-01,0.589,
2008-02,0.581,
2008-03,0.567,
2008-04,0.574,
2008-05,0.569,
2008-06,0.554,
2008-07,0.551,
2008-08,0.610,
2008-09,0.622,
2008-10,0.651,
2008-11,0.651,
2008-12,0.610,
2009-01,0.626,
2009-02,0.627,
2009-03,0.602,
2009-04,0.673,
2009-05,0.427,
2009-06,0.409,
2009-07,0.380,
2009-08,0.333,
2009-09,0.308,
2009-10,0.302,
2009-11,0.299,
2009-12,0.297,
2010-01,0.296,
2010-02,0.298,
2010-03,0.289,
2010-04,0.292,
2010-05,0.309,
2010-06,0.294,
2010-07,0.273,
2010-08,0.282,
2010-09,0.260,
2010-10,0.288,
2010-11,0.312,
2010-12,0.297,
2011-01,0.277,
2011-02,0.287,
2011-03,0.285,
2011-04,0.270,
2011-05,0.291,
2011-06,0.286,
2011-07,0.365,
2011-08,0.331,
2011-09,0.356,
2011-10,0.355,
2011-11,0.364,
2011-12,0.370,
2012-01,0.345,
2012-02,0.315,
2012-03,0.321,
2012-04,0.325,
2012-05,0.369,
2012-06,0.338,
2012-07,0.346,
2012-08,0.358,
2012-09,0.318,
2012-10,0.303,
2012-11,0.310,
2012-12,0.286,
2013-01,0.259,
2013-02,0.256,
2013-03,0.267,
2013-04,0.274,
2013-05,0.269,
2013-06,0.263,
2013-07,0.231,
2013-08,0.215,
2013-09,0.189,
2013-10,0.168,
2013-11,0.169,
2013-12,0.168,
2014-01,0.165,
2014-02,0.160,
2014-03,0.162,
2014-04,0.156,
2014-05,0.160,
2014-06,0.160,
2014-07,0.158,
2014-08,0.153,
2014-09,0.158,
2014-10,0.152,
2014-11,0.144,
2014-12,0.148,
