"",BBK01.EU8220,BBK01.EU8220_FLAGS
1965-01,13913.275,
1965-02,14106.543,
1965-03,14452.688,
1965-04,14373.949,
1965-05,14052.346,
1965-06,13862.145,
1965-07,13724.608,
1965-08,13551.791,
1965-09,13735.345,
1965-10,13913.786,
1965-11,13972.585,
1965-12,13968.494,
1966-01,13663.764,
1966-02,13661.208,
1966-03,13805.903,
1966-04,13769.090,
1966-05,13780.850,
1966-06,14342.249,
1966-07,14949.152,
1966-08,14933.302,
1966-09,14975.739,
1966-10,15317.793,
1966-11,15399.600,
1966-12,15705.864,
1967-01,15159.804,
1967-02,15536.626,
1967-03,15687.457,
1967-04,15606.673,
1967-05,15312.681,
1967-06,15224.227,
1967-07,15079.020,
1967-08,15180.256,
1967-09,15421.586,
1967-10,15276.379,
1967-11,15544.296,
1967-12,15447.150,
1968-01,14698.619,
1968-02,15359.208,
1968-03,15983.495,
1968-04,15600.027,
1968-05,15368.411,
1968-06,16328.106,
1968-07,16269.819,
1968-08,16264.195,
1968-09,16801.051,
1968-10,16253.969,
1968-11,20003.272,
1968-12,17839.996,
1969-01,15198.662,
1969-02,14950.175,
1969-03,14377.528,
1969-04,15455.842,
1969-05,21252.358,
1969-06,18218.864,
1969-07,18259.767,
1969-08,19421.422,
1969-09,22348.568,
1969-10,17651.330,
1969-11,14484.899,
1969-12,11192.179,
1970-01,12068.022,
1970-02,12379.910,
1970-03,12658.053,
1970-04,12897.849,
1970-05,13508.843,
1970-06,15373.013,
1970-07,17550.094,
1970-08,18045.024,
1970-09,20023.213,
1970-10,21113.798,
1970-11,24253.130,
1970-12,24343.735,
1971-01,25096.553,
1971-02,26671.444,
1971-03,28448.572,
1971-04,30198.814,
1971-05,34432.602,
1971-06,30328.602,
1971-07,31070.328,
1971-08,30569.623,
1971-09,30989.228,
1971-10,31472.740,
1971-11,31776.010,
1971-12,29609.102,
1972-01,30613.406,
1972-02,31831.912,
1972-03,31724.471,
1972-04,31822.484,
1972-05,31923.542,
1972-06,36474.976,
1972-07,40153.379,
1972-08,39806.531,
1972-09,38868.924,
1972-10,38693.051,
1972-11,38136.247,
1972-12,37277.026,
1973-01,36837.209,
1973-02,41986.348,
1973-03,45817.559,
1973-04,45321.409,
1973-05,44461.853,
1973-06,45360.142,
1973-07,47754.740,
1973-08,46736.856,
1973-09,49363.789,
1973-10,49136.957,
1973-11,48002.321,
1973-12,45084.986,
1974-01,43630.979,
1974-02,43433.910,
1974-03,44590.033,
1974-04,45782.653,
1974-05,46671.682,
1974-06,45745.993,
1974-07,45316.155,
1974-08,44496.778,
1974-09,40937.131,
1974-10,39868.104,
1974-11,40563.953,
1974-12,36713.062,
1975-01,37411.401,
1975-02,38431.920,
1975-03,39506.763,
1975-04,38236.126,
1975-05,37793.605,
1975-06,37181.514,
1975-07,36467.184,
1975-08,36146.909,
1975-09,35903.675,
1975-10,36459.629,
1975-11,36084.017,
1975-12,38149.327,
1976-01,37821.667,
1976-02,38810.343,
1976-03,42230.447,
1976-04,41762.333,
1976-05,40824.245,
1976-06,40182.846,
1976-07,39632.294,
1976-08,41312.013,
1976-09,42881.564,
1976-10,43923.154,
1976-11,42438.540,
1976-12,39193.253,
1977-01,38824.641,
1977-02,38917.665,
1977-03,39109.177,
1977-04,38892.172,
1977-05,39253.079,
1977-06,38356.714,
1977-07,39435.600,
1977-08,39316.739,
1977-09,39423.775,
1977-10,40629.769,
1977-11,41907.516,
1977-12,41399.706,
1978-01,42630.684,
1978-02,43782.841,
1978-03,44603.029,
1978-04,43682.815,
1978-05,42422.540,
1978-06,42990.296,
1978-07,44300.426,
1978-08,46244.821,
1978-09,47772.393,
1978-10,51767.214,
1978-11,55193.293,
1978-12,52568.066,
1979-01,51479.548,
1979-02,49533.995,
1979-03,48429.180,
1979-04,47774.379,
1979-05,45345.576,
1979-06,46626.693,
1979-07,47522.494,
1979-08,46198.454,
1979-09,50285.870,
1979-10,50423.442,
1979-11,46805.469,
1979-12,48032.247,
1980-01,45959.511,
1980-02,43952.372,
1980-03,42822.536,
1980-04,39557.575,
1980-05,39168.881,
1980-06,40102.833,
1980-07,40707.974,
1980-08,40801.644,
1980-09,39406.761,
1980-10,38327.404,
1980-11,39532.705,
1980-12,40377.992,
1981-01,40760.663,
1981-02,39464.667,
1981-03,42092.771,
1981-04,42085.301,
1981-05,43942.865,
1981-06,43675.400,
1981-07,43007.836,
1981-08,40841.716,
1981-09,41454.322,
1981-10,37902.929,
1981-11,37593.019,
1981-12,39224.477,
1982-01,38320.404,
1982-02,38511.564,
1982-03,39036.169,
1982-04,40353.769,
1982-05,40920.885,
1982-06,42085.814,
1982-07,40826.373,
1982-08,40836.418,
1982-09,40704.782,
1982-10,41339.030,
1982-11,42746.728,
1982-12,43195.570,
1983-01,44216.684,
1983-02,45756.642,
1983-03,48505.541,
1983-04,43263.882,
1983-05,42844.926,
1983-06,42073.439,
1983-07,42446.000,
1983-08,41588.774,
1983-09,41615.983,
1983-10,42550.616,
1983-11,42676.396,
1983-12,41697.681,
1984-01,41659.010,
1984-02,43530.567,
1984-03,44984.590,
1984-04,46074.568,
1984-05,44736.505,
1984-06,44493.909,
1984-07,43881.261,
1984-08,43904.825,
1984-09,41802.220,
1984-10,41560.652,
1984-11,41347.152,
1984-12,41733.240,
1985-01,40622.241,
1985-02,40239.619,
1985-03,38361.140,
1985-04,38907.946,
1985-05,39715.080,
1985-06,40107.262,
1985-07,40951.483,
1985-08,41697.139,
1985-09,41888.945,
1985-10,41190.280,
1985-11,43646.771,
1985-12,42720.842,
1986-01,43889.266,
1986-02,44132.982,
1986-03,43486.311,
1986-04,42702.086,
1986-05,41402.267,
1986-06,41860.753,
1986-07,42775.598,
1986-08,43841.688,
1986-09,45956.851,
1986-10,49904.625,
1986-11,47940.773,
1986-12,46830.230,
1987-01,55645.237,
1987-02,55979.814,
1987-03,53658.717,
1987-04,55001.803,
1987-05,56619.480,
1987-06,55771.427,
1987-07,54612.883,
1987-08,54938.075,
1987-09,56814.951,
1987-10,57791.297,
1987-11,64537.119,
1987-12,61453.419,
1988-01,62631.507,
1988-02,60046.016,
1988-03,59226.178,
1988-04,60086.594,
1988-05,58664.463,
1988-06,54789.200,
1988-07,51688.620,
1988-08,49966.557,
1988-09,49088.980,
1988-10,49534.975,
1988-11,50419.363,
1988-12,48413.530,
1989-01,46883.284,
1989-02,47224.555,
1989-03,47194.982,
1989-04,48036.476,
1989-05,48290.725,
1989-06,48450.540,
1989-07,47873.896,
1989-08,48688.286,
1989-09,48670.335,
1989-10,50638.996,
1989-11,50240.962,
1989-12,49864.886,
1990-01,50350.128,
1990-02,51281.036,
1990-03,51011.323,
1990-04,51590.716,
1990-05,52437.567,
1990-06,52822.985,
1990-07,52085.020,
1990-08,52739.159,
1990-09,53384.690,
1990-10,54288.234,
1990-11,55099.891,
1990-12,53186.098,
1991-01,53678.353,
1991-02,52802.859,
1991-03,49216.778,
1991-04,49123.268,
1991-05,49678.959,
1991-06,48297.653,
1991-07,48272.160,
1991-08,48853.146,
1991-09,49000.424,
1991-10,49261.088,
1991-11,49842.845,
1991-12,48446.779,
1992-01,48868.889,
1992-02,49630.825,
1992-03,49772.094,
1992-04,50352.096,
1992-05,49362.502,
1992-06,49708.100,
1992-07,49990.164,
1992-08,52046.011,
1992-09,91500.984,
1992-10,71488.862,
1992-11,70633.299,
1992-12,72271.653,
1993-01,66635.572,
1993-02,61336.487,
1993-03,55039.377,
1993-04,53922.095,
1993-05,54585.829,
1993-06,53708.429,
1993-07,60632.169,
1993-08,83184.266,
1993-09,67289.387,
1993-10,61611.975,
1993-11,61870.924,
1993-12,61428.171,
1994-01,60388.303,
1994-02,60670.580,
1994-03,61034.578,
1994-04,61452.135,
1994-05,62063.904,
1994-06,62669.622,
1994-07,63064.612,
1994-08,63722.913,
1994-09,63610.217,
1994-10,63369.035,
1994-11,62509.615,
1994-12,58085.508,
1995-01,58381.126,
1995-02,58682.933,
1995-03,59431.564,
1995-04,60319.672,
1995-05,60842.663,
1995-06,61580.327,
1995-07,61648.121,
1995-08,62083.864,
1995-09,62713.176,
1995-10,62743.832,
1995-11,63467.092,
1995-12,62023.268,
1996-01,62312.357,
1996-02,62590.648,
1996-03,62794.556,
1996-04,63424.698,
1996-05,62132.709,
1996-06,62497.790,
1996-07,60934.974,
1996-08,61418.581,
1996-09,62170.238,
1996-10,62543.668,
1996-11,63024.374,
1996-12,61121.887,
1997-01,60961.170,
1997-02,60720.042,
1997-03,60310.515,
1997-04,60166.900,
1997-05,60578.754,
1997-06,60288.845,
1997-07,59029.084,
1997-08,58313.413,
1997-09,58040.090,
1997-10,57857.383,
1997-11,57994.197,
1997-12,64874.644,
1998-01,64902.634,
1998-02,65574.426,
1998-03,66117.580,
1998-04,66482.117,
1998-05,67042.261,
1998-06,67226.066,
1998-07,66994.283,
1998-08,67557.019,
1998-09,67969.016,
1998-10,68340.393,
1998-11,71488.059,
1998-12,68515.867,
