"",BBK01.OUP298,BBK01.OUP298_FLAGS
"",Time deposits of resident households / for more than two years / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:11,
1999-01,0.575,
1999-02,0.571,
1999-03,0.568,
1999-04,0.564,
1999-05,0.562,
1999-06,0.552,
1999-07,0.549,
1999-08,0.542,
1999-09,0.536,
1999-10,0.530,
1999-11,0.524,
1999-12,0.555,
2000-01,0.549,
2000-02,0.498,
2000-03,0.497,
2000-04,0.496,
2000-05,0.488,
2000-06,0.489,
2000-07,0.485,
2000-08,0.483,
2000-09,0.482,
2000-10,0.486,
2000-11,0.498,
2000-12,0.527,
2001-01,0.557,
2001-02,0.578,
2001-03,0.647,
2001-04,0.664,
2001-05,0.683,
2001-06,0.689,
2001-07,0.700,
2001-08,0.702,
2001-09,0.704,
2001-10,0.719,
2001-11,0.715,
2001-12,0.726,
2002-01,0.732,
2002-02,0.679,
2002-03,0.677,
2002-04,0.689,
2002-05,0.741,
2002-06,0.717,
2002-07,0.782,
2002-08,0.804,
2002-09,0.833,
2002-10,0.890,
2002-11,0.876,
2002-12,0.907,
2003-01,0.973,
2003-02,1.019,
2003-03,1.035,
2003-04,1.059,
2003-05,1.089,
2003-06,1.106,
2003-07,1.118,
2003-08,1.155,
2003-09,1.114,
2003-10,1.149,
2003-11,1.114,
2003-12,1.110,
2004-01,1.105,
2004-02,0.937,
2004-03,0.866,
2004-04,0.866,
2004-05,0.872,
2004-06,0.888,
2004-07,0.884,
2004-08,0.895,
2004-09,0.892,
2004-10,0.895,
2004-11,0.848,
2004-12,0.829,
2005-01,0.820,
2005-02,0.805,
2005-03,0.788,
2005-04,0.780,
2005-05,0.756,
2005-06,0.785,
2005-07,0.803,
2005-08,0.823,
2005-09,0.829,
2005-10,0.816,
2005-11,0.821,
2005-12,0.939,
2006-01,0.974,
2006-02,0.969,
2006-03,2.929,
2006-04,2.938,
2006-05,2.913,
2006-06,2.890,
2006-07,2.885,
2006-08,2.895,
2006-09,2.915,
2006-10,2.877,
2006-11,2.869,
2006-12,2.903,
2007-01,2.913,
2007-02,2.915,
2007-03,2.933,
2007-04,2.931,
2007-05,2.925,
2007-06,2.921,
2007-07,2.931,
2007-08,3.220,
2007-09,3.201,
2007-10,3.208,
2007-11,3.214,
2007-12,3.271,
2008-01,3.297,
2008-02,3.379,
2008-03,3.482,
2008-04,3.444,
2008-05,3.458,
2008-06,3.468,
2008-07,3.486,
2008-08,3.634,
2008-09,3.433,
2008-10,3.294,
2008-11,3.306,
2008-12,3.395,
2009-01,3.415,
2009-02,3.437,
2009-03,3.789,
2009-04,3.921,
2009-05,4.109,
2009-06,4.228,
2009-07,4.716,
2009-08,2.957,
2009-09,3.001,
2009-10,3.053,
2009-11,2.990,
2009-12,3.096,
2010-01,3.168,
2010-02,3.217,
2010-03,3.144,
2010-04,3.280,
2010-05,3.313,
2010-06,3.561,
2010-07,3.674,
2010-08,3.598,
2010-09,3.680,
2010-10,3.752,
2010-11,3.855,
2010-12,3.985,
2011-01,4.178,
2011-02,4.571,
2011-03,4.777,
2011-04,4.966,
2011-05,5.120,
2011-06,5.202,
2011-07,5.287,
2011-08,5.362,
2011-09,5.468,
2011-10,5.609,
2011-11,5.943,
2011-12,6.223,
2012-01,6.684,
2012-02,7.202,
2012-03,7.547,
2012-04,7.873,
2012-05,8.016,
2012-06,8.111,
2012-07,8.234,
2012-08,8.413,
2012-09,8.552,
2012-10,8.731,
2012-11,8.945,
2012-12,9.187,
2013-01,9.389,
2013-02,9.401,
2013-03,9.450,
2013-04,9.380,
2013-05,9.486,
2013-06,9.615,
2013-07,9.754,
2013-08,9.847,
2013-09,9.906,
2013-10,10.002,
2013-11,10.222,
2013-12,10.375,
2014-01,10.585,
2014-02,10.807,
2014-03,10.973,
2014-04,11.088,
2014-05,11.236,
2014-06,11.517,
2014-07,11.699,
2014-08,11.852,
2014-09,11.980,
2014-10,12.137,
2014-11,12.242,
2014-12,12.397,Provisional value
