"",BBK01.OUG316,BBK01.OUG316_FLAGS
"",Time deposits of social security funds / for more than two years / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:45,
1999-01,1.138,
1999-02,1.120,
1999-03,1.073,
1999-04,0.980,
1999-05,0.986,
1999-06,0.956,
1999-07,0.947,
1999-08,0.957,
1999-09,0.962,
1999-10,0.821,
1999-11,0.808,
1999-12,0.821,
2000-01,0.822,
2000-02,0.801,
2000-03,0.800,
2000-04,0.784,
2000-05,0.779,
2000-06,0.771,
2000-07,0.762,
2000-08,0.754,
2000-09,0.728,
2000-10,0.703,
2000-11,0.687,
2000-12,0.687,
2001-01,0.690,
2001-02,0.684,
2001-03,0.674,
2001-04,0.674,
2001-05,0.669,
2001-06,0.666,
2001-07,0.677,
2001-08,0.676,
2001-09,0.671,
2001-10,0.662,
2001-11,0.653,
2001-12,0.658,
2002-01,0.679,
2002-02,0.674,
2002-03,0.679,
2002-04,0.658,
2002-05,0.607,
2002-06,0.615,
2002-07,0.624,
2002-08,0.606,
2002-09,0.603,
2002-10,0.607,
2002-11,0.612,
2002-12,0.637,
2003-01,0.626,
2003-02,0.599,
2003-03,0.619,
2003-04,0.624,
2003-05,0.618,
2003-06,0.645,
2003-07,0.611,
2003-08,0.623,
2003-09,0.619,
2003-10,0.622,
2003-11,0.681,
2003-12,0.753,
2004-01,0.762,
2004-02,0.825,
2004-03,0.830,
2004-04,0.842,
2004-05,0.860,
2004-06,0.862,
2004-07,0.875,
2004-08,0.880,
2004-09,0.884,
2004-10,0.926,
2004-11,0.911,
2004-12,1.022,
2005-01,0.992,
2005-02,0.991,
2005-03,1.010,
2005-04,1.010,
2005-05,1.015,
2005-06,1.039,
2005-07,1.027,
2005-08,0.970,
2005-09,1.017,
2005-10,1.032,
2005-11,1.048,
2005-12,1.049,
2006-01,1.104,
2006-02,1.107,
2006-03,1.107,
2006-04,1.098,
2006-05,1.124,
2006-06,1.113,
2006-07,1.119,
2006-08,1.114,
2006-09,1.128,
2006-10,1.148,
2006-11,1.167,
2006-12,1.177,
2007-01,0.966,
2007-02,0.971,
2007-03,0.973,
2007-04,0.971,
2007-05,1.019,
2007-06,1.026,
2007-07,1.026,
2007-08,1.020,
2007-09,0.995,
2007-10,1.005,
2007-11,1.029,
2007-12,1.033,
2008-01,1.056,
2008-02,1.035,
2008-03,1.030,
2008-04,1.057,
2008-05,1.057,
2008-06,1.096,
2008-07,1.125,
2008-08,1.040,
2008-09,1.054,
2008-10,1.047,
2008-11,1.048,
2008-12,1.049,
2009-01,1.044,
2009-02,1.053,
2009-03,1.086,
2009-04,1.012,
2009-05,1.016,
2009-06,1.005,
2009-07,0.968,
2009-08,1.038,
2009-09,1.057,
2009-10,1.063,
2009-11,1.054,
2009-12,1.051,
2010-01,1.033,
2010-02,1.030,
2010-03,0.994,
2010-04,0.983,
2010-05,0.979,
2010-06,1.024,
2010-07,1.025,
2010-08,1.032,
2010-09,1.033,
2010-10,1.042,
2010-11,1.042,
2010-12,1.038,
2011-01,1.054,
2011-02,1.059,
2011-03,1.068,
2011-04,1.105,
2011-05,1.107,
2011-06,1.109,
2011-07,1.122,
2011-08,1.068,
2011-09,1.154,
2011-10,1.160,
2011-11,1.189,
2011-12,1.196,
2012-01,1.184,
2012-02,1.181,
2012-03,1.182,
2012-04,1.163,
2012-05,1.165,
2012-06,1.152,
2012-07,1.116,
2012-08,1.048,
2012-09,1.059,
2012-10,1.138,
2012-11,1.117,
2012-12,1.099,
2013-01,1.102,
2013-02,1.115,
2013-03,1.113,
2013-04,1.118,
2013-05,1.595,
2013-06,1.622,
2013-07,2.122,
2013-08,2.158,
2013-09,2.150,
2013-10,2.424,
2013-11,2.455,
2013-12,2.494,
2014-01,2.490,
2014-02,2.500,
2014-03,2.534,
2014-04,2.549,
2014-05,2.547,
2014-06,2.567,
2014-07,2.616,
2014-08,2.615,
2014-09,2.752,
2014-10,2.758,
2014-11,2.764,
2014-12,2.825,Provisional value
