"",BBK01.QUW616,BBK01.QUW616_FLAGS
"",Foreign branches: Long-term loans and advances to foreign banks / Other European countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:48:02,
2001-12,3.039,
2002-01,3.018,
2002-02,2.992,
2002-03,3.099,
2002-04,3.066,
2002-05,3.025,
2002-06,3.184,
2002-07,2.948,
2002-08,2.918,
2002-09,2.974,
2002-10,2.837,
2002-11,2.813,
2002-12,2.976,
2003-01,2.968,
2003-02,2.885,
2003-03,2.719,
2003-04,2.532,
2003-05,2.458,
2003-06,2.659,
2003-07,2.438,
2003-08,2.413,
2003-09,2.423,
2003-10,2.359,
2003-11,2.355,
2003-12,2.361,
2004-01,2.659,
2004-02,2.771,
2004-03,2.866,
2004-04,2.904,
2004-05,2.452,
2004-06,2.451,
2004-07,2.451,
2004-08,2.492,
2004-09,2.442,
2004-10,2.452,
2004-11,2.400,
2004-12,2.276,
2005-01,2.334,
2005-02,2.361,
2005-03,2.295,
2005-04,2.331,
2005-05,2.031,
2005-06,2.254,
2005-07,2.368,
2005-08,2.414,
2005-09,2.422,
2005-10,2.426,
2005-11,2.477,
2005-12,2.879,
2006-01,2.834,
2006-02,2.854,
2006-03,2.706,
2006-04,2.722,
2006-05,2.397,
2006-06,2.355,
2006-07,2.762,
2006-08,2.695,
2006-09,2.640,
2006-10,2.666,
2006-11,2.738,
2006-12,3.130,
2007-01,3.053,
2007-02,3.145,
2007-03,3.226,
2007-04,3.199,
2007-05,3.425,
2007-06,3.307,
2007-07,3.245,
2007-08,3.205,
2007-09,3.791,
2007-10,4.193,
2007-11,4.241,
2007-12,4.228,
2008-01,4.326,
2008-02,4.397,
2008-03,4.281,
2008-04,4.271,
2008-05,4.295,
2008-06,4.306,
2008-07,4.159,
2008-08,4.339,
2008-09,4.051,
2008-10,4.241,
2008-11,4.059,
2008-12,3.574,
2009-01,3.730,
2009-02,3.660,
2009-03,3.562,
2009-04,3.638,
2009-05,4.091,
2009-06,3.826,
2009-07,3.821,
2009-08,3.593,
2009-09,3.293,
2009-10,3.103,
2009-11,3.124,
2009-12,2.991,
2010-01,2.957,
2010-02,2.857,
2010-03,3.138,
2010-04,2.784,
2010-05,3.122,
2010-06,3.056,
2010-07,2.541,
2010-08,2.522,
2010-09,2.692,
2010-10,2.545,
2010-11,2.779,
2010-12,2.700,
2011-01,2.960,
2011-02,2.849,
2011-03,2.382,
2011-04,2.112,
2011-05,2.230,
2011-06,2.189,
2011-07,2.184,
2011-08,2.310,
2011-09,2.494,
2011-10,2.412,
2011-11,2.453,
2011-12,2.600,
2012-01,2.596,
2012-02,2.525,
2012-03,2.523,
2012-04,2.537,
2012-05,2.542,
2012-06,2.481,
2012-07,2.518,
2012-08,2.380,
2012-09,2.254,
2012-10,2.043,
2012-11,1.273,
2012-12,1.262,
2013-01,1.515,
2013-02,1.589,
2013-03,1.581,
2013-04,1.540,
2013-05,1.537,
2013-06,1.533,
2013-07,1.794,
2013-08,1.773,
2013-09,1.721,
2013-10,1.754,
2013-11,1.876,
2013-12,2.103,
2014-01,1.860,
2014-02,1.827,
2014-03,1.881,
2014-04,1.868,
2014-05,1.404,
2014-06,1.309,
2014-07,1.513,
2014-08,1.389,
2014-09,1.562,
2014-10,1.608,
2014-11,1.611,
