"",BBK01.QUX291,BBK01.QUX291_FLAGS
"",All foreign subsidiaries: Short-term liabilities to non-residents / Remaining countries in Oceania / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:22:55,
2001-12,0.062,
2002-01,1.188,
2002-02,1.195,
2002-03,0.072,
2002-04,0.049,
2002-05,0.053,
2002-06,0.070,
2002-07,0.045,
2002-08,0.050,
2002-09,0.050,
2002-10,0.018,
2002-11,0.012,
2002-12,0.018,
2003-01,0.041,
2003-02,0.026,
2003-03,0.030,
2003-04,0.015,
2003-05,0.032,
2003-06,0.031,
2003-07,0.032,
2003-08,0.038,
2003-09,0.038,
2003-10,0.061,
2003-11,0.050,
2003-12,0.031,
2004-01,0.034,
2004-02,0.037,
2004-03,0.039,
2004-04,0.053,
2004-05,0.071,
2004-06,0.075,
2004-07,0.067,
2004-08,0.077,
2004-09,0.068,
2004-10,0.076,
2004-11,0.068,
2004-12,0.085,
2005-01,0.090,
2005-02,0.093,
2005-03,0.100,
2005-04,0.136,
2005-05,0.102,
2005-06,0.104,
2005-07,0.101,
2005-08,0.120,
2005-09,0.119,
2005-10,0.137,
2005-11,0.148,
2005-12,0.149,
2006-01,0.129,
2006-02,0.176,
2006-03,0.131,
2006-04,0.117,
2006-05,0.122,
2006-06,0.120,
2006-07,0.111,
2006-08,0.109,
2006-09,0.106,
2006-10,0.124,
2006-11,0.133,
2006-12,0.111,
2007-01,0.132,
2007-02,0.134,
2007-03,0.136,
2007-04,0.135,
2007-05,0.138,
2007-06,0.136,
2007-07,0.135,
2007-08,0.168,
2007-09,0.170,
2007-10,0.188,
2007-11,0.197,
2007-12,0.157,
2008-01,0.177,
2008-02,0.166,
2008-03,0.161,
2008-04,0.164,
2008-05,0.154,
2008-06,0.182,
2008-07,0.140,
2008-08,0.130,
2008-09,0.131,
2008-10,0.126,
2008-11,0.124,
2008-12,0.111,
2009-01,0.126,
2009-02,0.124,
2009-03,0.127,
2009-04,0.120,
2009-05,0.115,
2009-06,0.117,
2009-07,0.157,
2009-08,0.152,
2009-09,0.162,
2009-10,0.130,
2009-11,0.115,
2009-12,0.122,
2010-01,0.122,
2010-02,0.135,
2010-03,0.140,
2010-04,0.153,
2010-05,0.145,
2010-06,0.160,
2010-07,0.141,
2010-08,0.114,
2010-09,0.112,
2010-10,0.109,
2010-11,0.119,
2010-12,0.068,
2011-01,0.082,
2011-02,0.079,
2011-03,0.072,
2011-04,0.079,
2011-05,0.069,
2011-06,0.076,
2011-07,0.087,
2011-08,0.090,
2011-09,0.092,
2011-10,0.164,
2011-11,0.088,
2011-12,0.103,
2012-01,0.118,
2012-02,0.084,
2012-03,0.074,
2012-04,0.078,
2012-05,0.078,
2012-06,0.064,
2012-07,0.071,
2012-08,0.069,
2012-09,0.069,
2012-10,0.294,
2012-11,0.171,
2012-12,0.097,
2013-01,0.284,
2013-02,0.107,
2013-03,0.121,
2013-04,0.103,
2013-05,0.094,
2013-06,0.073,
2013-07,0.077,
2013-08,0.090,
2013-09,0.094,
2013-10,0.094,
2013-11,0.101,
2013-12,0.080,
2014-01,0.086,
2014-02,0.065,
2014-03,0.072,
2014-04,0.080,
2014-05,0.082,
2014-06,0.071,
2014-07,0.078,
2014-08,0.075,
2014-09,0.160,
2014-10,0.164,
2014-11,0.157,
