"",BBK01.OUG284,BBK01.OUG284_FLAGS
"",Time deposits of resident households / for more than one year up to and including two years / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:03,
1999-01,0.012,
1999-02,0.015,
1999-03,0.012,
1999-04,0.010,
1999-05,0.009,
1999-06,0.008,
1999-07,0.016,
1999-08,0.016,
1999-09,0.016,
1999-10,0.017,
1999-11,0.015,
1999-12,0.012,
2000-01,0.006,
2000-02,0.010,
2000-03,0.013,
2000-04,0.013,
2000-05,0.012,
2000-06,0.011,
2000-07,0.006,
2000-08,0.005,
2000-09,0.006,
2000-10,0.008,
2000-11,0.007,
2000-12,0.008,
2001-01,0.006,
2001-02,0.006,
2001-03,0.006,
2001-04,0.006,
2001-05,0.006,
2001-06,0.007,
2001-07,0.006,
2001-08,0.007,
2001-09,0.006,
2001-10,0.007,
2001-11,0.006,
2001-12,0.007,
2002-01,0.003,
2002-02,0.030,
2002-03,0.030,
2002-04,0.029,
2002-05,0.028,
2002-06,0.027,
2002-07,0.027,
2002-08,0.027,
2002-09,0.028,
2002-10,0.028,
2002-11,0.028,
2002-12,0.028,
2003-01,0.028,
2003-02,0.030,
2003-03,0.030,
2003-04,0.029,
2003-05,0.028,
2003-06,0.028,
2003-07,0.028,
2003-08,0.028,
2003-09,0.022,
2003-10,0.022,
2003-11,0.023,
2003-12,0.009,
2004-01,0.010,
2004-02,0.004,
2004-03,0.004,
2004-04,0.003,
2004-05,0.117,
2004-06,0.115,
2004-07,0.115,
2004-08,0.115,
2004-09,0.115,
2004-10,0.115,
2004-11,0.115,
2004-12,0.114,
2005-01,0.128,
2005-02,0.128,
2005-03,0.142,
2005-04,0.143,
2005-05,0.142,
2005-06,0.030,
2005-07,0.030,
2005-08,0.031,
2005-09,0.032,
2005-10,0.032,
2005-11,0.045,
2005-12,0.044,
2006-01,0.045,
2006-02,0.045,
2006-03,0.044,
2006-04,0.042,
2006-05,0.041,
2006-06,0.041,
2006-07,0.027,
2006-08,0.028,
2006-09,0.028,
2006-10,0.029,
2006-11,0.028,
2006-12,0.035,
2007-01,0.035,
2007-02,0.037,
2007-03,0.019,
2007-04,0.019,
2007-05,0.006,
2007-06,0.005,
2007-07,0.009,
2007-08,0.009,
2007-09,0.009,
2007-10,0.011,
2007-11,0.009,
2007-12,0.053,
2008-01,0.057,
2008-02,0.060,
2008-03,0.062,
2008-04,0.061,
2008-05,0.062,
2008-06,0.069,
2008-07,0.071,
2008-08,0.080,
2008-09,0.082,
2008-10,0.081,
2008-11,0.084,
2008-12,0.083,
2009-01,0.061,
2009-02,0.053,
2009-03,0.054,
2009-04,0.051,
2009-05,0.059,
2009-06,0.054,
2009-07,0.053,
2009-08,0.048,
2009-09,0.044,
2009-10,0.026,
2009-11,0.025,
2009-12,0.026,
2010-01,0.021,
2010-02,0.021,
2010-03,0.019,
2010-04,0.020,
2010-05,0.020,
2010-06,0.018,
2010-07,0.017,
2010-08,0.018,
2010-09,0.016,
2010-10,0.022,
2010-11,0.017,
2010-12,0.016,
2011-01,0.018,
2011-02,0.016,
2011-03,0.017,
2011-04,0.019,
2011-05,0.020,
2011-06,0.021,
2011-07,0.020,
2011-08,0.019,
2011-09,0.020,
2011-10,0.016,
2011-11,0.018,
2011-12,0.019,
2012-01,0.023,
2012-02,0.023,
2012-03,0.023,
2012-04,0.022,
2012-05,0.018,
2012-06,0.016,
2012-07,0.015,
2012-08,0.014,
2012-09,0.012,
2012-10,0.012,
2012-11,0.010,
2012-12,0.010,
2013-01,0.008,
2013-02,0.008,
2013-03,0.007,
2013-04,0.007,
2013-05,0.007,
2013-06,0.008,
2013-07,0.004,
2013-08,0.004,
2013-09,0.005,
2013-10,0.006,
2013-11,0.006,
2013-12,0.012,
2014-01,0.013,
2014-02,0.014,
2014-03,0.013,
2014-04,0.012,
2014-05,0.014,
2014-06,0.011,
2014-07,0.010,
2014-08,0.010,
2014-09,0.011,
2014-10,0.010,
2014-11,0.011,
2014-12,0.004,Provisional value
