"",BBK01.OUK371,BBK01.OUK371_FLAGS
"",Loans to foreign enterprises and households for over five years / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:27,
1999-01,1.490,
1999-02,1.607,
1999-03,1.689,
1999-04,1.741,
1999-05,1.873,
1999-06,2.093,
1999-07,2.176,
1999-08,2.229,
1999-09,2.350,
1999-10,2.636,
1999-11,2.769,
1999-12,2.891,
2000-01,2.925,
2000-02,2.914,
2000-03,2.994,
2000-04,3.045,
2000-05,3.118,
2000-06,2.798,
2000-07,2.887,
2000-08,3.023,
2000-09,3.060,
2000-10,3.156,
2000-11,3.171,
2000-12,3.153,
2001-01,3.054,
2001-02,3.436,
2001-03,3.490,
2001-04,3.560,
2001-05,3.596,
2001-06,4.063,
2001-07,4.086,
2001-08,3.920,
2001-09,4.229,
2001-10,4.201,
2001-11,4.250,
2001-12,4.397,
2002-01,4.412,
2002-02,4.426,
2002-03,2.807,
2002-04,2.735,
2002-05,2.668,
2002-06,2.602,
2002-07,2.606,
2002-08,2.596,
2002-09,2.589,
2002-10,2.531,
2002-11,2.494,
2002-12,2.392,
2003-01,2.367,
2003-02,2.392,
2003-03,2.314,
2003-04,2.275,
2003-05,2.215,
2003-06,2.287,
2003-07,2.262,
2003-08,2.263,
2003-09,2.253,
2003-10,2.210,
2003-11,2.170,
2003-12,1.977,
2004-01,1.921,
2004-02,1.904,
2004-03,1.916,
2004-04,1.933,
2004-05,1.940,
2004-06,3.044,
2004-07,3.049,
2004-08,2.973,
2004-09,2.786,
2004-10,2.817,
2004-11,2.617,
2004-12,2.541,
2005-01,2.561,
2005-02,2.326,
2005-03,3.185,
2005-04,3.579,
2005-05,3.650,
2005-06,3.657,
2005-07,3.661,
2005-08,2.763,
2005-09,2.947,
2005-10,2.941,
2005-11,3.074,
2005-12,3.539,
2006-01,3.465,
2006-02,3.646,
2006-03,3.844,
2006-04,3.788,
2006-05,3.971,
2006-06,4.252,
2006-07,4.171,
2006-08,4.235,
2006-09,1.518,
2006-10,1.515,
2006-11,1.527,
2006-12,1.556,
2007-01,1.524,
2007-02,1.563,
2007-03,1.838,
2007-04,1.534,
2007-05,1.484,
2007-06,1.503,
2007-07,1.467,
2007-08,1.588,
2007-09,1.957,
2007-10,1.882,
2007-11,1.736,
2007-12,1.833,
2008-01,2.089,
2008-02,2.098,
2008-03,2.113,
2008-04,2.135,
2008-05,2.082,
2008-06,2.096,
2008-07,2.122,
2008-08,2.203,
2008-09,2.248,
2008-10,2.368,
2008-11,2.430,
2008-12,2.300,
2009-01,2.417,
2009-02,2.401,
2009-03,2.323,
2009-04,2.141,
2009-05,2.038,
2009-06,2.013,
2009-07,2.004,
2009-08,1.966,
2009-09,1.907,
2009-10,1.761,
2009-11,1.739,
2009-12,1.990,
2010-01,2.075,
2010-02,2.123,
2010-03,2.086,
2010-04,1.950,
2010-05,2.029,
2010-06,2.028,
2010-07,1.970,
2010-08,1.980,
2010-09,1.917,
2010-10,1.904,
2010-11,1.949,
2010-12,1.705,
2011-01,1.737,
2011-02,1.727,
2011-03,1.653,
2011-04,1.591,
2011-05,1.568,
2011-06,1.565,
2011-07,1.601,
2011-08,1.645,
2011-09,1.720,
2011-10,1.689,
2011-11,1.730,
2011-12,1.726,
2012-01,1.742,
2012-02,1.735,
2012-03,1.760,
2012-04,1.777,
2012-05,1.850,
2012-06,1.827,
2012-07,1.819,
2012-08,1.810,
2012-09,1.781,
2012-10,1.835,
2012-11,1.833,
2012-12,1.817,
2013-01,1.767,
2013-02,1.764,
2013-03,1.845,
2013-04,1.871,
2013-05,1.854,
2013-06,1.840,
2013-07,1.816,
2013-08,1.820,
2013-09,1.808,
2013-10,1.787,
2013-11,1.775,
2013-12,1.768,
2014-01,1.790,
2014-02,1.796,
2014-03,1.754,
2014-04,1.792,
2014-05,1.909,
2014-06,1.914,
2014-07,2.072,
2014-08,2.113,
2014-09,2.131,
2014-10,2.048,
2014-11,2.047,
2014-12,2.076,Provisional value
