"",BBK01.TUD421,BBK01.TUD421_FLAGS
1990-02,7690,
1990-03,7989,
1990-04,8194,
1990-05,8365,
1990-06,8621,
1990-07,8724,
1990-08,9009,
1990-09,9246,
1990-10,9216,
1990-11,9445,
1990-12,9579,
1991-01,9520,
1991-02,9811,
1991-03,10138,
1991-04,10187,
1991-05,10352,
1991-06,10643,
1991-07,10429,
1991-08,10513,
1991-09,10676,
1991-10,10773,
1991-11,11349,
1991-12,11517,
1992-01,11650,
1992-02,12443,
1992-03,12408,
1992-04,12701,
1992-05,12720,
1992-06,13289,
1992-07,13185,
1992-08,13133,
1992-09,12947,
1992-10,13617,
1992-11,14147,
1992-12,14042,
1993-01,14065,
1993-02,14893,
1993-03,15561,
1993-04,15948,
1993-05,16160,
1993-06,16429,
1993-07,16387,
1993-08,16248,
1993-09,16341,
1993-10,16746,
1993-11,16969,
1993-12,17693,
1994-01,17471,
1994-02,18898,
1994-03,18854,
1994-04,18919,
1994-05,19074,
1994-06,19032,
1994-07,19575,
1994-08,19575,
1994-09,19851,
1994-10,19510,
1994-11,19726,
1994-12,19738,
1995-01,20147,
1995-02,20676,
1995-03,21415,
1995-04,21561,
1995-05,22698,
1995-06,22701,
1995-07,22531,
1995-08,22827,
1995-09,23774,
1995-10,23884,
1995-11,24578,
1995-12,24975,
1996-01,25059,
1996-02,26177,
1996-03,28298,
1996-04,28701,
1996-05,28835,
1996-06,29229,
1996-07,30532,
1996-08,30031,
1996-09,30299,
1996-10,30567,
1996-11,32134,
1996-12,33758,
1997-01,34464,
1997-02,35728,
1997-03,35711,
1997-04,37873,
1997-05,38818,
1997-06,41027,
1997-07,47052,
1997-08,46836,
1997-09,46782,
1997-10,49441,
1997-11,48334,
1997-12,49733,
1998-01,53294,
1998-02,54023,
1998-03,55290,
1998-04,56019,
1998-05,62591,
1998-06,65314,
1998-07,64983,
1998-08,64562,
1998-09,63874,
1998-10,71377,
1998-11,72844,
1998-12,79507,
1999-01,70848,
1999-02,69039,
1999-03,76197,
1999-04,82469,
1999-05,88292,
1999-06,89555,
1999-07,91109,
1999-08,93865,
1999-09,98254,
1999-10,102459,
1999-11,102508,
1999-12,103561,
2000-01,106182,
2000-02,108180,
2000-03,110192,
2000-04,109913,
2000-05,109304,
2000-06,108398,
2000-07,105641,
2000-08,104785,
2000-09,106772,
2000-10,107659,
2000-11,104906,
2000-12,103529,
2001-01,119774,
2001-02,119581,
2001-03,118977,
2001-04,119879,
2001-05,123949,
2001-06,120794,
2001-07,121354,
2001-08,125558,
2001-09,124452,
2001-10,120345,
2001-11,117894,
2001-12,121007,
2002-01,122109,
2002-02,122578,
2002-03,126341,
2002-04,126616,
2002-05,127729,
2002-06,127213,
2002-07,131205,
2002-08,132307,
2002-09,133566,
2002-10,130530,
2002-11,129591,
2002-12,122995,
2003-01,125805,
2003-02,124072,
2003-03,119525,
2003-04,116667,
2003-05,114611,
2003-06,113380,
2003-07,109846,
2003-08,104375,
2003-09,113417,
2003-10,115165,
2003-11,114512,
2003-12,116646,
2004-01,119491,
2004-02,123973,
2004-03,129833,
2004-04,131682,
2004-05,131146,
2004-06,131286,
2004-07,132764,
2004-08,133891,
2004-09,131335,
2004-10,137887,
2004-11,134586,
2004-12,134667,
2005-01,139686,
2005-02,144063,
2005-03,151160,
2005-04,162851,
2005-05,159834,
2005-06,156963,
2005-07,154868,
2005-08,154151,
2005-09,152203,
2005-10,149207,
2005-11,155439,
2005-12,153311,
2006-01,160499,
2006-02,159077,
2006-03,160415,
2006-04,160144,
2006-05,159897,
2006-06,158810,
2006-07,156561,
2006-08,154309,
2006-09,153323,
2006-10,152986,
2006-11,153248,
2006-12,148521,
2007-01,154088,
2007-02,151926,
2007-03,151204,
2007-04,147557,
2007-05,150116,
2007-06,149229,
2007-07,144292,
2007-08,138212,
2007-09,134349,
2007-10,134353,
2007-11,129271,
2007-12,130892,
2008-01,136415,
2008-02,138712,
2008-03,139060,
2008-04,137076,
2008-05,135112,
2008-06,138119,
2008-07,134648,
2008-08,132574,
2008-09,129803,
2008-10,129333,
2008-11,129376,
2008-12,127038,
2009-01,128251,
2009-02,128540,
2009-03,127205,
2009-04,125522,
2009-05,128132,
2009-06,125215,
2009-07,127072,
2009-08,124948,
2009-09,126439,
2009-10,129583,
2009-11,128443,
2009-12,128170,
2010-01,132060,
2010-02,134842,
2010-03,133487,
2010-04,133139,
2010-05,132110,
2010-06,132684,
2010-07,134800,
2010-08,134359,
2010-09,139231,
2010-10,141305,
2010-11,136436,
2010-12,132371,
2011-01,137975,
2011-02,137578,
2011-03,136152,
2011-04,136764,
2011-05,137230,
2011-06,133869,
2011-07,138789,
2011-08,138509,
2011-09,135300,
2011-10,136990,
2011-11,129553,
2011-12,126197,
2012-01,126100,
2012-02,126066,
2012-03,125858,
2012-04,123110,
2012-05,124554,
2012-06,124003,
2012-07,121205,
2012-08,122083,
2012-09,124284,
2012-10,125814,
2012-11,124270,
2012-12,124107,
2013-01,127041,
2013-02,124414,
2013-03,123370,
2013-04,124351,
2013-05,129485,
2013-06,127636,
2013-07,129048,
2013-08,132144,
2013-09,128025,
2013-10,128637,
2013-11,128982,
2013-12,124631,
2014-01,126879,
2014-02,130440,
2014-03,131193,
2014-04,132381,
2014-05,132225,
2014-06,131440,
2014-07,133621,
2014-08,132599,
2014-09,136708,
2014-10,139343,
2014-11,141269,
2014-12,144869,
2015-01,149876,
