"",BBK01.QUW322,BBK01.QUW322_FLAGS
"",Foreign branches in Japan: Long-term liabilities to foreign non-banks / In the country of domicile of the branch / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:42:37,
2001-12,1.637,
2002-01,1.520,
2002-02,1.460,
2002-03,1.402,
2002-04,1.399,
2002-05,1.394,
2002-06,1.368,
2002-07,1.335,
2002-08,1.349,
2002-09,1.314,
2002-10,1.299,
2002-11,1.293,
2002-12,1.263,
2003-01,1.189,
2003-02,1.192,
2003-03,1.150,
2003-04,1.118,
2003-05,1.037,
2003-06,1.170,
2003-07,1.190,
2003-08,0.912,
2003-09,0.854,
2003-10,0.818,
2003-11,0.662,
2003-12,0.593,
2004-01,0.605,
2004-02,0.597,
2004-03,0.654,
2004-04,0.531,
2004-05,0.518,
2004-06,0.484,
2004-07,0.470,
2004-08,0.509,
2004-09,0.469,
2004-10,0.474,
2004-11,0.432,
2004-12,0.343,
2005-01,0.355,
2005-02,0.346,
2005-03,0.345,
2005-04,0.350,
2005-05,0.358,
2005-06,0.357,
2005-07,0.867,
2005-08,0.351,
2005-09,0.351,
2005-10,0.339,
2005-11,0.337,
2005-12,0.341,
2006-01,0.333,
2006-02,0.284,
2006-03,0.275,
2006-04,0.274,
2006-05,0.272,
2006-06,0.269,
2006-07,0.269,
2006-08,0.260,
2006-09,0.229,
2006-10,0.229,
2006-11,0.190,
2006-12,0.186,
2007-01,0.186,
2007-02,0.187,
2007-03,0.128,
2007-04,0.124,
2007-05,0.124,
2007-06,0.121,
2007-07,0.093,
2007-08,0.095,
2007-09,0.093,
2007-10,0.091,
2007-11,0.093,
2007-12,0.092,
2008-01,0.096,
2008-02,0.096,
2008-03,0.095,
2008-04,0.092,
2008-05,0.061,
2008-06,0.060,
2008-07,0.059,
2008-08,0.031,
2008-09,0.033,
2008-10,0.040,
2008-11,0.041,
2008-12,0.040,
2009-01,0.044,
2009-02,0.041,
2009-03,0.038,
2009-04,0.023,
2009-05,0.022,
2009-06,0.022,
2009-07,0.022,
2009-08,0.023,
2009-09,0.023,
2009-10,0.022,
2009-11,0.023,
2009-12,0.392,
2010-01,0.413,
2010-02,0.346,
2010-03,0.008,
2010-04,0.008,
2010-05,0.009,
2010-06,0.009,
2010-07,0.496,
2010-08,0.525,
2010-09,0.403,
2010-10,0.411,
2010-11,0.419,
2010-12,0.424,
2011-01,0.410,
2011-02,0.407,
2011-03,0.391,
2011-04,0.381,
2011-05,0.394,
2011-06,0.393,
2011-07,0.415,
2011-08,0.418,
2011-09,0.445,
2011-10,0.414,
2011-11,0.431,
2011-12,0.450,
2012-01,0.451,
2012-02,0.416,
2012-03,0.411,
2012-04,0.426,
2012-05,0.482,
2012-06,0.462,
2012-07,0.486,
2012-08,0.473,
2012-09,0.564,
2012-10,0.448,
2012-11,0.413,
2012-12,0.347,
2013-01,0.320,
2013-02,0.326,
2013-03,0.325,
2013-04,0.306,
2013-05,0.301,
2013-06,0.307,
2013-07,0.257,
2013-08,0.259,
2013-09,0.251,
2013-10,0.250,
2013-11,0.239,
2013-12,0.230,
2014-01,0.243,
2014-02,0.238,
2014-03,0.236,
2014-04,0.236,
2014-05,0.241,
2014-06,0.238,
2014-07,0.204,
2014-08,0.208,
2014-09,0.206,
2014-10,0.203,
2014-11,0.191,
