"",BBK01.QUX902,BBK01.QUX902_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Bahamas / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:44,
2002-03,3.947,
2002-04,3.771,
2002-05,3.716,
2002-06,3.487,
2002-07,3.490,
2002-08,3.896,
2002-09,3.661,
2002-10,3.713,
2002-11,3.546,
2002-12,3.037,
2003-01,3.020,
2003-02,2.829,
2003-03,0.907,
2003-04,3.142,
2003-05,3.745,
2003-06,4.170,
2003-07,4.264,
2003-08,4.476,
2003-09,3.206,
2003-10,3.264,
2003-11,3.164,
2003-12,3.023,
2004-01,2.735,
2004-02,2.616,
2004-03,3.201,
2004-04,3.097,
2004-05,3.262,
2004-06,3.026,
2004-07,2.975,
2004-08,3.243,
2004-09,3.218,
2004-10,3.238,
2004-11,3.080,
2004-12,3.109,
2005-01,3.225,
2005-02,3.193,
2005-03,3.208,
2005-04,2.445,
2005-05,3.453,
2005-06,3.265,
2005-07,3.144,
2005-08,3.379,
2005-09,3.458,
2005-10,3.033,
2005-11,3.563,
2005-12,3.383,
2006-01,2.860,
2006-02,2.815,
2006-03,3.037,
2006-04,2.967,
2006-05,2.833,
2006-06,2.624,
2006-07,2.593,
2006-08,2.365,
2006-09,2.423,
2006-10,2.479,
2006-11,2.527,
2006-12,3.021,
2007-01,3.098,
2007-02,2.827,
2007-03,2.977,
2007-04,2.961,
2007-05,3.106,
2007-06,3.312,
2007-07,3.571,
2007-08,3.248,
2007-09,2.821,
2007-10,2.662,
2007-11,2.987,
2007-12,3.067,
2008-01,2.953,
2008-02,2.856,
2008-03,2.851,
2008-04,2.839,
2008-05,2.829,
2008-06,2.584,
2008-07,2.630,
2008-08,2.876,
2008-09,2.915,
2008-10,4.155,
2008-11,3.961,
2008-12,3.986,
2009-01,4.389,
2009-02,4.364,
2009-03,4.262,
2009-04,4.238,
2009-05,3.967,
2009-06,4.182,
2009-07,4.025,
2009-08,4.033,
2009-09,3.962,
2009-10,3.822,
2009-11,3.567,
2009-12,3.804,
2010-01,3.826,
2010-02,3.900,
2010-03,0.861,
2010-04,3.729,
2010-05,4.043,
2010-06,3.827,
2010-07,3.627,
2010-08,3.729,
2010-09,3.427,
2010-10,3.356,
2010-11,3.564,
2010-12,3.434,
2011-01,3.307,
2011-02,3.262,
2011-03,3.508,
2011-04,2.831,
2011-05,3.843,
2011-06,4.018,
2011-07,3.710,
2011-08,3.696,
2011-09,4.013,
2011-10,3.887,
2011-11,4.156,
2011-12,4.337,
2012-01,4.291,
2012-02,4.213,
2012-03,4.246,
2012-04,4.231,
2012-05,4.588,
2012-06,4.517,
2012-07,5.057,
2012-08,7.147,
2012-09,4.562,
2012-10,4.495,
2012-11,4.379,
2012-12,4.406,
2013-01,4.406,
2013-02,4.595,
2013-03,4.438,
2013-04,4.098,
2013-05,3.461,
2013-06,3.745,
2013-07,3.670,
2013-08,5.197,
2013-09,5.038,
2013-10,3.885,
2013-11,4.000,
2013-12,3.774,
2014-01,3.009,
2014-02,4.285,
2014-03,1.317,
2014-04,1.509,
2014-05,1.790,
2014-06,1.945,
2014-07,2.062,
2014-08,2.088,
2014-09,2.392,
2014-10,2.400,
