"",BBK01.TU2056,BBK01.TU2056_FLAGS
2009-10,77.607,
2009-11,77.497,
2009-12,87.422,
2010-01,84.930,
2010-02,85.429,
2010-03,87.212,
2010-04,86.175,
2010-05,98.884,
2010-06,95.765,
2010-07,88.638,
2010-08,86.761,
2010-09,88.834,
2010-10,95.973,
2010-11,95.634,
2010-12,98.814,
2011-01,99.619,
2011-02,100.534,
2011-03,100.247,
2011-04,100.725,
2011-05,99.722,
2011-06,99.082,
2011-07,100.151,
2011-08,103.043,
2011-09,107.102,
2011-10,106.804,
2011-11,107.168,
2011-12,95.288,
2012-01,92.595,
2012-02,93.712,
2012-03,95.871,
2012-04,96.726,
2012-05,96.265,
2012-06,97.397,
2012-07,98.262,
2012-08,97.711,
2012-09,101.116,
2012-10,99.594,
2012-11,101.793,
2012-12,94.525,
2013-01,92.759,
2013-02,93.582,
2013-03,95.369,
2013-04,91.072,
2013-05,96.505,
2013-06,94.781,
2013-07,97.251,
2013-08,97.826,
2013-09,97.755,
2013-10,97.491,
2013-11,95.120,
2013-12,91.439,
2014-01,92.235,
2014-02,75.850,
2014-03,79.979,
2014-04,79.149,
2014-05,77.529,
2014-06,84.844,
2014-07,86.613,
2014-08,89.716,
2014-09,90.299,
2014-10,88.737,
2014-11,84.725,
