"",BBK01.OUZ457,BBK01.OUZ457_FLAGS
"","Fiduciary liabilities, Special purpose banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:58:16,
1999-01,28.226,
1999-02,28.280,
1999-03,28.024,
1999-04,28.143,
1999-05,27.582,
1999-06,27.681,
1999-07,27.701,
1999-08,27.697,
1999-09,27.555,
1999-10,27.758,
1999-11,27.932,
1999-12,28.196,
2000-01,28.371,
2000-02,28.385,
2000-03,28.132,
2000-04,28.139,
2000-05,25.928,
2000-06,25.931,
2000-07,26.115,
2000-08,26.151,
2000-09,26.329,
2000-10,26.513,
2000-11,25.953,
2000-12,25.895,
2001-01,25.657,
2001-02,25.815,
2001-03,25.867,
2001-04,25.866,
2001-05,24.538,
2001-06,24.397,
2001-07,24.470,
2001-08,24.590,
2001-09,24.406,
2001-10,24.325,
2001-11,24.332,
2001-12,24.759,
2002-01,24.460,
2002-02,24.453,
2002-03,24.402,
2002-04,24.263,
2002-05,24.155,
2002-06,23.759,
2002-07,23.836,
2002-08,23.830,
2002-09,23.784,
2002-10,23.786,
2002-11,23.775,
2002-12,24.462,
2003-01,24.434,
2003-02,24.227,
2003-03,24.230,
2003-04,24.213,
2003-05,24.157,
2003-06,25.555,
2003-07,25.545,
2003-08,25.544,
2003-09,25.403,
2003-10,25.151,
2003-11,25.142,
2003-12,25.202,
2004-01,25.174,
2004-02,25.177,
2004-03,24.958,
2004-04,25.149,
2004-05,25.112,
2004-06,24.994,
2004-07,24.929,
2004-08,24.853,
2004-09,24.934,
2004-10,24.777,
2004-11,24.897,
2004-12,28.249,
2005-01,28.197,
2005-02,28.056,
2005-03,26.137,
2005-04,26.048,
2005-05,25.989,
2005-06,23.425,
2005-07,23.555,
2005-08,23.533,
2005-09,23.380,
2005-10,23.274,
2005-11,23.253,
2005-12,23.099,
2006-01,19.320,
2006-02,18.337,
2006-03,18.060,
2006-04,18.042,
2006-05,17.886,
2006-06,17.005,
2006-07,17.014,
2006-08,17.188,
2006-09,17.230,
2006-10,17.188,
2006-11,17.303,
2006-12,16.648,
2007-01,16.624,
2007-02,16.632,
2007-03,16.613,
2007-04,16.608,
2007-05,16.593,
2007-06,16.565,
2007-07,15.835,
2007-08,15.864,
2007-09,15.821,
2007-10,15.842,
2007-11,15.830,
2007-12,15.869,
2008-01,41.565,
2008-02,41.266,
2008-03,40.341,
2008-04,40.545,
2008-05,40.498,
2008-06,39.643,
2008-07,39.169,
2008-08,39.712,
2008-09,40.076,
2008-10,41.754,
2008-11,41.843,
2008-12,40.442,
2009-01,41.590,
2009-02,41.836,
2009-03,39.935,
2009-04,39.949,
2009-05,38.948,
2009-06,38.392,
2009-07,38.192,
2009-08,48.770,
2009-09,48.438,
2009-10,48.219,
2009-11,48.061,
2009-12,48.984,
2010-01,49.122,
2010-02,49.517,
2010-03,49.407,
2010-04,49.480,
2010-05,50.439,
2010-06,49.937,
2010-07,48.680,
2010-08,48.874,
2010-09,48.017,
2010-10,47.879,
2010-11,48.314,
2010-12,26.090,
2011-01,25.992,
2011-02,26.053,
2011-03,25.990,
2011-04,25.974,
2011-05,25.992,
2011-06,25.749,
2011-07,25.745,
2011-08,25.865,
2011-09,25.862,
2011-10,25.873,
2011-11,26.060,
2011-12,48.279,
2012-01,47.432,
2012-02,47.353,
2012-03,47.337,
2012-04,47.761,
2012-05,48.525,
2012-06,48.105,
2012-07,48.294,
2012-08,48.354,
2012-09,48.023,
2012-10,48.282,
2012-11,48.413,
2012-12,48.046,
2013-01,47.582,
2013-02,47.763,
2013-03,49.866,
2013-04,49.631,
2013-05,49.502,
2013-06,48.956,
2013-07,48.710,
2013-08,48.745,
2013-09,48.544,
2013-10,48.265,
2013-11,48.490,
2013-12,47.991,
2014-01,48.193,
2014-02,27.119,
2014-03,27.022,
2014-04,26.930,
2014-05,26.417,
2014-06,26.087,
2014-07,26.030,
2014-08,26.038,
2014-09,25.990,
2014-10,25.894,
2014-11,25.892,
