"",BBK01.OUH250,BBK01.OUH250_FLAGS
"",Savings deposits of foreign non-banks (non-MFIs) / At three months' notice / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:11:10,
1968-12,0.107,
1969-01,0.105,
1969-02,0.103,
1969-03,0.100,
1969-04,0.103,
1969-05,0.104,
1969-06,0.105,
1969-07,0.107,
1969-08,0.107,
1969-09,0.108,
1969-10,0.108,
1969-11,0.106,
1969-12,0.108,
1970-01,0.109,
1970-02,0.108,
1970-03,0.108,
1970-04,0.108,
1970-05,0.107,
1970-06,0.106,
1970-07,0.105,
1970-08,0.104,
1970-09,0.107,
1970-10,0.106,
1970-11,0.106,
1970-12,0.111,
1971-01,0.112,
1971-02,0.112,
1971-03,0.113,
1971-04,0.115,
1971-05,0.114,
1971-06,0.114,
1971-07,0.112,
1971-08,0.110,
1971-09,0.110,
1971-10,0.110,
1971-11,0.111,
1971-12,0.117,
1972-01,0.117,
1972-02,0.117,
1972-03,0.117,
1972-04,0.118,
1972-05,0.119,
1972-06,0.119,
1972-07,0.117,
1972-08,0.118,
1972-09,0.117,
1972-10,0.117,
1972-11,0.116,
1972-12,0.119,
1973-01,0.118,
1973-02,0.118,
1973-03,0.118,
1973-04,0.117,
1973-05,0.116,
1973-06,0.115,
1973-07,0.114,
1973-08,0.110,
1973-09,0.109,
1973-10,0.108,
1973-11,0.107,
1973-12,0.111,
1974-01,0.109,
1974-02,0.108,
1974-03,0.108,
1974-04,0.109,
1974-05,0.109,
1974-06,0.110,
1974-07,0.109,
1974-08,0.108,
1974-09,0.109,
1974-10,0.109,
1974-11,0.110,
1974-12,0.117,
1975-01,0.118,
1975-02,0.118,
1975-03,0.119,
1975-04,0.121,
1975-05,0.121,
1975-06,0.121,
1975-07,0.122,
1975-08,0.124,
1975-09,0.125,
1975-10,0.128,
1975-11,0.130,
1975-12,0.138,
1976-01,0.141,
1976-02,0.145,
1976-03,0.147,
1976-04,0.150,
1976-05,0.152,
1976-06,0.154,
1976-07,0.156,
1976-08,0.160,
1976-09,0.161,
1976-10,0.164,
1976-11,0.166,
1976-12,0.175,
1977-01,0.177,
1977-02,0.180,
1977-03,0.183,
1977-04,0.185,
1977-05,0.186,
1977-06,0.189,
1977-07,0.192,
1977-08,0.195,
1977-09,0.198,
1977-10,0.201,
1977-11,0.205,
1977-12,0.215,
1978-01,0.215,
1978-02,0.216,
1978-03,0.217,
1978-04,0.217,
1978-05,0.217,
1978-06,0.219,
1978-07,0.223,
1978-08,0.227,
1978-09,0.232,
1978-10,0.236,
1978-11,0.240,
1978-12,0.252,
1979-01,0.256,
1979-02,0.259,
1979-03,0.261,
1979-04,0.262,
1979-05,0.260,
1979-06,0.260,
1979-07,0.260,
1979-08,0.261,
1979-09,0.262,
1979-10,0.263,
1979-11,0.264,
1979-12,0.277,
1980-01,0.278,
1980-02,0.279,
1980-03,0.280,
1980-04,0.280,
1980-05,0.279,
1980-06,0.280,
1980-07,0.281,
1980-08,0.282,
1980-09,0.285,
1980-10,0.287,
1980-11,0.289,
1980-12,0.306,
1981-01,0.307,
1981-02,0.304,
1981-03,0.305,
1981-04,0.303,
1981-05,0.303,
1981-06,0.304,
1981-07,0.305,
1981-08,0.307,
1981-09,0.310,
1981-10,0.313,
1981-11,0.318,
1981-12,0.343,
1982-01,0.348,
1982-02,0.355,
1982-03,0.360,
1982-04,0.365,
1982-05,0.369,
1982-06,0.376,
1982-07,0.386,
1982-08,0.391,
1982-09,0.398,
1982-10,0.403,
1982-11,0.413,
1982-12,0.446,
1983-01,0.451,
1983-02,0.460,
1983-03,0.465,
1983-04,0.473,
1983-05,0.477,
1983-06,0.482,
1983-07,0.489,
1983-08,0.492,
1983-09,0.493,
1983-10,0.497,
1983-11,0.504,
1983-12,0.523,
1984-01,0.531,
1984-02,0.536,
1984-03,0.539,
1984-04,0.543,
1984-05,0.542,
1984-06,0.545,
1984-07,0.546,
1984-08,0.550,
1984-09,0.556,
1984-10,0.563,
1984-11,0.564,
1984-12,0.598,
1985-01,0.605,
1985-02,0.610,
1985-03,0.619,
1985-04,0.626,
1985-05,0.631,
1985-06,0.636,
1985-07,0.645,
1985-08,0.648,
1985-09,0.655,
1985-10,0.659,
1985-11,0.668,
1985-12,0.707,
1986-01,0.709,
1986-02,0.716,
1986-03,0.716,
1986-04,0.718,
1986-05,0.721,
1986-06,0.726,
1986-07,0.730,
1986-08,0.733,
1986-09,0.735,
1986-10,0.740,
1986-11,0.746,
1986-12,0.790,
1987-01,0.796,
1987-02,0.801,
1987-03,0.808,
1987-04,0.812,
1987-05,0.816,
1987-06,0.820,
1987-07,0.826,
1987-08,0.828,
1987-09,0.832,
1987-10,0.837,
1987-11,0.840,
1987-12,0.885,
1988-01,0.894,
1988-02,0.902,
1988-03,0.909,
1988-04,0.913,
1988-05,0.918,
1988-06,0.924,
1988-07,0.923,
1988-08,0.928,
1988-09,0.931,
1988-10,0.934,
1988-11,0.937,
1988-12,0.987,
1989-01,0.992,
1989-02,0.998,
1989-03,0.992,
1989-04,0.990,
1989-05,0.987,
1989-06,0.985,
1989-07,0.978,
1989-08,0.965,
1989-09,0.956,
1989-10,0.948,
1989-11,0.944,
1989-12,0.977,
1990-01,0.956,
1990-02,0.942,
1990-03,0.924,
1990-04,0.908,
1990-05,0.894,
1990-06,0.884,
1990-07,0.874,
1990-08,0.854,
1990-09,0.851,
1990-10,0.846,
1990-11,0.846,
1990-12,0.895,
