"",BBK01.QUW507,BBK01.QUW507_FLAGS
"",Foreign branches: Short-term loans and advances to foreign banks / Netherlands / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:45:32,
2001-12,3.010,
2002-01,3.795,
2002-02,4.230,
2002-03,3.402,
2002-04,3.905,
2002-05,3.251,
2002-06,1.932,
2002-07,1.938,
2002-08,2.070,
2002-09,2.293,
2002-10,2.857,
2002-11,2.483,
2002-12,2.607,
2003-01,2.319,
2003-02,2.753,
2003-03,2.598,
2003-04,1.917,
2003-05,2.896,
2003-06,2.533,
2003-07,2.911,
2003-08,3.342,
2003-09,3.608,
2003-10,4.202,
2003-11,3.893,
2003-12,3.618,
2004-01,3.252,
2004-02,3.053,
2004-03,8.388,
2004-04,4.580,
2004-05,3.179,
2004-06,3.067,
2004-07,5.063,
2004-08,4.731,
2004-09,4.113,
2004-10,6.043,
2004-11,4.144,
2004-12,4.435,
2005-01,4.033,
2005-02,4.525,
2005-03,3.356,
2005-04,3.914,
2005-05,4.739,
2005-06,4.644,
2005-07,6.796,
2005-08,4.705,
2005-09,6.912,
2005-10,3.654,
2005-11,3.951,
2005-12,4.341,
2006-01,3.111,
2006-02,4.388,
2006-03,2.977,
2006-04,4.219,
2006-05,5.344,
2006-06,3.602,
2006-07,4.168,
2006-08,2.999,
2006-09,2.413,
2006-10,5.041,
2006-11,3.320,
2006-12,2.594,
2007-01,5.027,
2007-02,4.034,
2007-03,4.614,
2007-04,2.761,
2007-05,4.703,
2007-06,6.811,
2007-07,8.280,
2007-08,4.666,
2007-09,6.267,
2007-10,4.756,
2007-11,6.960,
2007-12,4.623,
2008-01,7.151,
2008-02,7.222,
2008-03,6.900,
2008-04,5.629,
2008-05,6.555,
2008-06,5.767,
2008-07,5.496,
2008-08,5.309,
2008-09,5.561,
2008-10,4.873,
2008-11,3.830,
2008-12,5.396,
2009-01,5.783,
2009-02,4.929,
2009-03,4.297,
2009-04,4.633,
2009-05,4.463,
2009-06,4.301,
2009-07,3.427,
2009-08,3.777,
2009-09,4.123,
2009-10,5.222,
2009-11,4.390,
2009-12,3.419,
2010-01,4.098,
2010-02,3.160,
2010-03,3.599,
2010-04,4.797,
2010-05,5.002,
2010-06,3.464,
2010-07,3.915,
2010-08,3.943,
2010-09,3.858,
2010-10,4.558,
2010-11,3.930,
2010-12,2.513,
2011-01,4.136,
2011-02,3.993,
2011-03,4.156,
2011-04,3.977,
2011-05,2.796,
2011-06,2.160,
2011-07,2.755,
2011-08,2.788,
2011-09,1.972,
2011-10,0.979,
2011-11,3.910,
2011-12,3.367,
2012-01,3.452,
2012-02,2.930,
2012-03,4.634,
2012-04,4.677,
2012-05,5.569,
2012-06,5.677,
2012-07,5.593,
2012-08,5.822,
2012-09,7.960,
2012-10,6.117,
2012-11,6.321,
2012-12,6.072,
2013-01,4.835,
2013-02,4.473,
2013-03,4.475,
2013-04,5.169,
2013-05,5.020,
2013-06,3.885,
2013-07,3.261,
2013-08,3.436,
2013-09,3.813,
2013-10,3.550,
2013-11,3.084,
2013-12,2.438,
2014-01,2.705,
2014-02,2.943,
2014-03,2.891,
2014-04,3.358,
2014-05,3.863,
2014-06,3.093,
2014-07,5.518,
2014-08,4.237,
2014-09,4.226,
2014-10,3.458,
2014-11,3.561,
