"",BBK01.OUN153,BBK01.OUN153_FLAGS
"",Deposits and borrowing of local government and local government associations / Total / Special purpose banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:04,
1968-12,0.004,
1969-01,0.007,
1969-02,0.007,
1969-03,0.006,
1969-04,0.006,
1969-05,0.007,
1969-06,0.006,
1969-07,0.007,
1969-08,0.007,
1969-09,0.010,
1969-10,0.007,
1969-11,0.013,
1969-12,0.007,
1970-01,0.009,
1970-02,0.009,
1970-03,0.007,
1970-04,0.009,
1970-05,0.008,
1970-06,0.014,
1970-07,0.008,
1970-08,0.010,
1970-09,0.010,
1970-10,0.008,
1970-11,0.011,
1970-12,0.020,
1971-01,0.026,
1971-02,0.033,
1971-03,0.033,
1971-04,0.036,
1971-05,0.033,
1971-06,0.033,
1971-07,0.034,
1971-08,0.046,
1971-09,0.046,
1971-10,0.057,
1971-11,0.057,
1971-12,0.044,
1972-01,0.051,
1972-02,0.054,
1972-03,0.051,
1972-04,0.059,
1972-05,0.055,
1972-06,0.056,
1972-07,0.057,
1972-08,0.059,
1972-09,0.053,
1972-10,0.053,
1972-11,0.059,
1972-12,0.060,
1973-01,0.063,
1973-02,0.063,
1973-03,0.063,
1973-04,0.068,
1973-05,0.055,
1973-06,0.056,
1973-07,0.056,
1973-08,0.061,
1973-09,0.061,
1973-10,0.061,
1973-11,0.072,
1973-12,0.067,
1974-01,0.065,
1974-02,0.066,
1974-03,0.070,
1974-04,0.066,
1974-05,0.061,
1974-06,0.061,
1974-07,0.065,
1974-08,0.069,
1974-09,0.070,
1974-10,0.078,
1974-11,0.080,
1974-12,0.093,
1975-01,0.078,
1975-02,0.082,
1975-03,0.093,
1975-04,0.088,
1975-05,0.082,
1975-06,0.081,
1975-07,0.080,
1975-08,0.087,
1975-09,0.084,
1975-10,0.084,
1975-11,0.080,
1975-12,0.081,
1976-01,0.077,
1976-02,0.084,
1976-03,0.083,
1976-04,0.085,
1976-05,0.084,
1976-06,0.084,
1976-07,0.085,
1976-08,0.073,
1976-09,0.055,
1976-10,0.049,
1976-11,0.050,
1976-12,0.051,
1977-01,0.050,
1977-02,0.052,
1977-03,0.052,
1977-04,0.010,
1977-05,0.011,
1977-06,0.014,
1977-07,0.009,
1977-08,0.008,
1977-09,0.009,
1977-10,0.009,
1977-11,0.010,
1977-12,0.009,
1978-01,0.008,
1978-02,0.010,
1978-03,0.010,
1978-04,0.010,
1978-05,0.011,
1978-06,0.010,
1978-07,0.009,
1978-08,0.010,
1978-09,0.008,
1978-10,0.009,
1978-11,0.010,
1978-12,0.017,
1979-01,0.009,
1979-02,0.012,
1979-03,0.012,
1979-04,0.012,
1979-05,0.013,
1979-06,0.013,
1979-07,0.014,
1979-08,0.015,
1979-09,0.016,
1979-10,0.016,
1979-11,0.011,
1979-12,0.010,
1980-01,0.010,
1980-02,0.014,
1980-03,0.013,
1980-04,0.013,
1980-05,0.014,
1980-06,0.015,
1980-07,0.015,
1980-08,0.018,
1980-09,0.016,
1980-10,0.016,
1980-11,0.016,
1980-12,0.008,
1981-01,0.009,
1981-02,0.013,
1981-03,0.013,
1981-04,0.013,
1981-05,0.014,
1981-06,0.011,
1981-07,0.012,
1981-08,0.012,
1981-09,0.011,
1981-10,0.032,
1981-11,0.024,
1981-12,0.012,
