"",BBK01.OUP035,BBK01.OUP035_FLAGS
"",Sight deposits of foreign non-banks / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:19,
1985-12,0.700,
1986-01,0.741,
1986-02,0.849,
1986-03,0.789,
1986-04,0.925,
1986-05,0.868,
1986-06,0.827,
1986-07,0.784,
1986-08,0.905,
1986-09,0.812,
1986-10,0.753,
1986-11,0.642,
1986-12,0.702,
1987-01,0.793,
1987-02,0.739,
1987-03,0.682,
1987-04,0.743,
1987-05,0.786,
1987-06,0.886,
1987-07,0.728,
1987-08,0.868,
1987-09,0.835,
1987-10,1.106,
1987-11,0.761,
1987-12,0.829,
1988-01,1.030,
1988-02,0.973,
1988-03,0.666,
1988-04,0.791,
1988-05,0.836,
1988-06,0.927,
1988-07,0.774,
1988-08,0.807,
1988-09,0.894,
1988-10,0.891,
1988-11,0.888,
1988-12,0.998,
1989-01,0.932,
1989-02,0.868,
1989-03,0.759,
1989-04,0.756,
1989-05,0.901,
1989-06,0.834,
1989-07,0.865,
1989-08,0.842,
1989-09,0.852,
1989-10,0.907,
1989-11,0.914,
1989-12,0.854,
1990-01,1.088,
1990-02,0.937,
1990-03,0.888,
1990-04,1.105,
1990-05,1.026,
1990-06,0.965,
1990-07,1.039,
1990-08,0.988,
1990-09,1.264,
1990-10,0.961,
1990-11,0.927,
1990-12,1.094,
1991-01,0.909,
1991-02,1.205,
1991-03,1.121,
1991-04,1.110,
1991-05,1.099,
1991-06,1.161,
1991-07,1.055,
1991-08,1.065,
1991-09,1.108,
1991-10,1.151,
1991-11,1.159,
1991-12,1.201,
1992-01,1.022,
1992-02,1.145,
1992-03,1.161,
1992-04,1.306,
1992-05,1.524,
1992-06,1.482,
1992-07,1.321,
1992-08,1.582,
1992-09,1.808,
1992-10,1.402,
1992-11,1.176,
1992-12,1.440,
1993-01,1.231,
1993-02,1.487,
1993-03,1.470,
1993-04,1.440,
1993-05,1.685,
1993-06,1.495,
1993-07,1.820,
1993-08,1.731,
1993-09,1.661,
1993-10,1.977,
1993-11,1.997,
1993-12,2.076,
1994-01,2.085,
1994-02,2.118,
1994-03,2.448,
1994-04,2.361,
1994-05,2.500,
1994-06,2.741,
1994-07,2.900,
1994-08,2.797,
1994-09,2.606,
1994-10,2.517,
1994-11,2.434,
1994-12,2.167,
1995-01,2.080,
1995-02,2.760,
1995-03,2.752,
1995-04,2.581,
1995-05,2.825,
1995-06,2.715,
1995-07,2.439,
1995-08,2.515,
1995-09,2.237,
1995-10,2.483,
1995-11,2.533,
1995-12,2.782,
1996-01,2.916,
1996-02,2.722,
1996-03,2.571,
1996-04,3.001,
1996-05,2.903,
1996-06,2.678,
1996-07,2.706,
1996-08,3.021,
1996-09,3.678,
1996-10,2.987,
1996-11,3.740,
1996-12,3.781,
1997-01,3.297,
1997-02,3.595,
1997-03,3.852,
1997-04,4.775,
1997-05,3.999,
1997-06,4.255,
1997-07,4.365,
1997-08,4.242,
1997-09,4.697,
1997-10,4.414,
1997-11,4.777,
1997-12,4.500,
1998-01,4.078,
1998-02,4.299,
1998-03,4.962,
1998-04,5.302,
1998-05,4.825,
1998-06,4.670,
1998-07,4.630,
1998-08,4.988,
1998-09,4.853,
1998-10,4.688,
1998-11,6.328,
1998-12,5.416,
1999-01,4.388,
1999-02,4.563,
1999-03,4.374,
1999-04,4.309,
1999-05,4.988,
1999-06,5.430,
1999-07,4.068,
1999-08,5.002,
1999-09,4.903,
1999-10,4.767,
1999-11,5.718,
1999-12,5.619,
2000-01,5.579,
2000-02,4.704,
2000-03,4.443,
2000-04,5.214,
2000-05,4.469,
2000-06,4.921,
2000-07,4.507,
2000-08,4.781,
2000-09,4.196,
2000-10,4.280,
2000-11,4.265,
2000-12,4.417,
2001-01,4.223,
2001-02,4.926,
2001-03,6.979,
2001-04,6.793,
2001-05,7.805,
2001-06,6.838,
2001-07,6.775,
2001-08,5.508,
2001-09,6.857,
2001-10,6.695,
2001-11,7.138,
2001-12,6.892,
2002-01,6.517,
2002-02,4.938,
2002-03,4.848,
2002-04,6.455,
2002-05,4.611,
2002-06,4.839,
2002-07,5.506,
2002-08,4.894,
2002-09,4.913,
2002-10,4.991,
2002-11,6.000,
2002-12,5.101,
2003-01,4.831,
2003-02,4.818,
2003-03,5.017,
2003-04,5.403,
2003-05,5.409,
2003-06,5.541,
2003-07,6.142,
2003-08,5.945,
2003-09,5.975,
2003-10,5.865,
2003-11,6.024,
2003-12,4.851,
2004-01,5.909,
2004-02,6.231,
2004-03,6.293,
2004-04,6.749,
2004-05,5.095,
2004-06,7.220,
2004-07,6.122,
2004-08,6.593,
2004-09,7.023,
2004-10,6.732,
2004-11,6.570,
2004-12,5.165,
2005-01,6.971,
2005-02,6.082,
2005-03,7.082,
2005-04,6.799,
2005-05,7.383,
2005-06,7.917,
2005-07,8.038,
2005-08,7.251,
2005-09,8.074,
2005-10,7.344,
2005-11,7.299,
2005-12,9.947,
2006-01,10.941,
2006-02,11.584,
2006-03,13.542,
2006-04,12.659,
2006-05,12.268,
2006-06,15.754,
2006-07,13.781,
2006-08,13.908,
2006-09,14.280,
2006-10,14.269,
2006-11,13.836,
2006-12,13.001,
2007-01,15.471,
2007-02,15.115,
2007-03,19.069,
2007-04,19.326,
2007-05,19.065,
2007-06,18.658,
2007-07,16.303,
2007-08,16.442,
2007-09,16.870,
2007-10,15.680,
2007-11,20.291,
2007-12,13.902,
2008-01,18.871,
2008-02,17.134,
2008-03,19.502,
2008-04,18.343,
2008-05,18.615,
2008-06,21.518,
2008-07,22.128,
2008-08,25.115,
2008-09,26.863,
2008-10,25.939,
2008-11,23.639,
2008-12,26.413,
2009-01,24.580,
2009-02,23.471,
2009-03,24.911,
2009-04,17.541,
2009-05,25.823,
2009-06,24.223,
2009-07,28.565,
2009-08,27.599,
2009-09,25.787,
2009-10,25.273,
2009-11,19.407,
2009-12,16.845,
2010-01,25.746,
2010-02,25.116,
2010-03,23.741,
2010-04,27.112,
2010-05,26.479,
2010-06,27.961,
2010-07,29.154,
2010-08,30.719,
2010-09,31.952,
2010-10,31.361,
2010-11,32.009,
2010-12,25.780,
2011-01,29.579,
2011-02,30.288,
2011-03,27.572,
2011-04,27.030,
2011-05,27.618,
2011-06,32.353,
2011-07,29.796,
2011-08,26.970,
2011-09,29.915,
2011-10,29.534,
2011-11,30.053,
2011-12,28.622,
2012-01,28.719,
2012-02,28.787,
2012-03,33.814,
2012-04,31.915,
2012-05,32.211,
2012-06,30.354,
2012-07,34.443,
2012-08,34.707,
2012-09,35.758,
2012-10,31.802,
2012-11,33.201,
2012-12,28.959,
2013-01,31.626,
2013-02,32.727,
2013-03,30.107,
2013-04,30.813,
2013-05,30.553,
2013-06,29.881,
2013-07,30.235,
2013-08,30.271,
2013-09,29.925,
2013-10,31.706,
2013-11,32.149,
2013-12,31.496,
2014-01,29.985,
2014-02,30.801,
2014-03,34.502,
2014-04,32.260,
2014-05,35.787,
2014-06,36.829,
2014-07,35.924,
2014-08,34.679,
2014-09,37.428,
2014-10,38.371,
2014-11,35.500,
2014-12,34.226,Provisional value
