"",BBK01.QUW774,BBK01.QUW774_FLAGS
"",Foreign subsidiaries: Short-term loans and advances to foreign non-banks / All countries / Euro,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:11:56,
2001-12,30.664,
2002-01,30.139,
2002-02,29.434,
2002-03,29.995,
2002-04,30.027,
2002-05,30.565,
2002-06,29.849,
2002-07,28.219,
2002-08,27.672,
2002-09,26.157,
2002-10,26.332,
2002-11,25.757,
2002-12,26.964,
2003-01,25.524,
2003-02,25.574,
2003-03,24.261,
2003-04,25.747,
2003-05,25.263,
2003-06,24.248,
2003-07,23.664,
2003-08,22.391,
2003-09,22.417,
2003-10,21.933,
2003-11,21.418,
2003-12,21.935,
2004-01,22.058,
2004-02,21.945,
2004-03,21.789,
2004-04,23.175,
2004-05,23.290,
2004-06,21.571,
2004-07,23.321,
2004-08,21.769,
2004-09,22.952,
2004-10,21.993,
2004-11,24.055,
2004-12,24.146,
2005-01,22.703,
2005-02,21.255,
2005-03,21.447,
2005-04,21.722,
2005-05,23.559,
2005-06,22.849,
2005-07,20.652,
2005-08,19.971,
2005-09,20.616,
2005-10,20.692,
2005-11,20.128,
2005-12,22.471,
2006-01,23.121,
2006-02,23.098,
2006-03,23.134,
2006-04,22.941,
2006-05,23.927,
2006-06,23.852,
2006-07,23.243,
2006-08,22.884,
2006-09,24.755,
2006-10,23.921,
2006-11,23.498,
2006-12,24.398,
2007-01,12.367,
2007-02,11.410,
2007-03,11.376,
2007-04,12.263,
2007-05,11.784,
2007-06,11.522,
2007-07,12.530,
2007-08,12.280,
2007-09,13.208,
2007-10,13.370,
2007-11,12.675,
2007-12,17.126,
2008-01,16.320,
2008-02,16.445,
2008-03,16.413,
2008-04,16.452,
2008-05,15.841,
2008-06,16.169,
2008-07,16.819,
2008-08,16.725,
2008-09,17.877,
2008-10,15.864,
2008-11,16.421,
2008-12,15.322,
2009-01,14.297,
2009-02,14.384,
2009-03,14.434,
2009-04,14.320,
2009-05,12.715,
2009-06,13.913,
2009-07,13.525,
2009-08,13.917,
2009-09,13.735,
2009-10,14.073,
2009-11,13.556,
2009-12,11.719,
2010-01,12.820,
2010-02,12.556,
2010-03,11.729,
2010-04,18.495,
2010-05,16.649,
2010-06,15.358,
2010-07,18.042,
2010-08,17.843,
2010-09,17.156,
2010-10,15.858,
2010-11,16.277,
2010-12,17.982,
2011-01,17.339,
2011-02,17.536,
2011-03,18.037,
2011-04,17.091,
2011-05,15.666,
2011-06,14.638,
2011-07,14.536,
2011-08,12.744,
2011-09,16.809,
2011-10,16.922,
2011-11,16.445,
2011-12,15.588,
2012-01,16.111,
2012-02,15.712,
2012-03,16.486,
2012-04,15.699,
2012-05,15.915,
2012-06,15.328,
2012-07,15.708,
2012-08,13.920,
2012-09,13.816,
2012-10,14.277,
2012-11,13.180,
2012-12,12.314,
2013-01,12.482,
2013-02,12.636,
2013-03,12.651,
2013-04,12.269,
2013-05,11.547,
2013-06,11.793,
2013-07,11.718,
2013-08,11.417,
2013-09,11.274,
2013-10,11.402,
2013-11,10.920,
2013-12,11.002,
2014-01,11.069,
2014-02,11.030,
2014-03,11.452,
2014-04,11.475,
2014-05,11.746,
2014-06,11.851,
2014-07,11.283,
2014-08,11.409,
2014-09,10.740,
2014-10,10.261,
2014-11,16.921,
