"",BBK01.OUD295,BBK01.OUD295_FLAGS
"",Savings deposits of domestic households / At a period of notice of more than three months / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:10:17,
1968-12,2.186,
1969-01,2.242,
1969-02,2.281,
1969-03,2.333,
1969-04,2.379,
1969-05,2.429,
1969-06,2.465,
1969-07,2.474,
1969-08,2.501,
1969-09,2.530,
1969-10,2.541,
1969-11,2.550,
1969-12,2.673,
1970-01,2.708,
1970-02,2.750,
1970-03,2.776,
1970-04,2.810,
1970-05,2.826,
1970-06,2.852,
1970-07,2.798,
1970-08,2.825,
1970-09,2.862,
1970-10,2.900,
1970-11,2.943,
1970-12,3.142,
1971-01,3.151,
1971-02,3.197,
1971-03,3.245,
1971-04,3.281,
1971-05,3.332,
1971-06,3.376,
1971-07,3.334,
1971-08,3.381,
1971-09,3.402,
1971-10,3.436,
1971-11,3.481,
1971-12,3.722,
1972-01,3.735,
1972-02,3.798,
1972-03,3.881,
1972-04,3.977,
1972-05,4.031,
1972-06,4.109,
1972-07,4.095,
1972-08,4.140,
1972-09,4.179,
1972-10,4.223,
1972-11,4.246,
1972-12,4.472,
1973-01,4.545,
1973-02,4.582,
1973-03,4.597,
1973-04,4.622,
1973-05,4.639,
1973-06,4.635,
1973-07,4.632,
1973-08,4.626,
1973-09,4.627,
1973-10,4.635,
1973-11,4.634,
1973-12,4.939,
1974-01,4.874,
1974-02,4.874,
1974-03,4.871,
1974-04,4.882,
1974-05,4.889,
1974-06,4.920,
1974-07,4.854,
1974-08,4.828,
1974-09,4.813,
1974-10,4.819,
1974-11,4.820,
1974-12,5.111,
1975-01,5.090,
1975-02,5.125,
1975-03,5.293,
1975-04,5.492,
1975-05,5.594,
1975-06,5.634,
1975-07,5.622,
1975-08,5.676,
1975-09,5.716,
1975-10,5.772,
1975-11,5.809,
1975-12,6.161,
1976-01,6.137,
1976-02,6.179,
1976-03,6.190,
1976-04,6.213,
1976-05,6.255,
1976-06,6.282,
1976-07,6.193,
1976-08,6.205,
1976-09,6.215,
1976-10,6.247,
1976-11,6.262,
1976-12,6.529,
1977-01,6.240,
1977-02,6.280,
1977-03,6.283,
1977-04,6.295,
1977-05,6.316,
1977-06,6.347,
1977-07,5.805,
1977-08,5.820,
1977-09,5.858,
1977-10,5.879,
1977-11,5.910,
1977-12,6.169,
1978-01,5.861,
1978-02,5.865,
1978-03,5.885,
1978-04,5.917,
1978-05,5.944,
1978-06,5.982,
1978-07,5.861,
1978-08,5.899,
1978-09,5.913,
1978-10,5.947,
1978-11,5.969,
1978-12,6.236,
1979-01,6.132,
1979-02,6.151,
1979-03,6.159,
1979-04,6.168,
1979-05,6.174,
1979-06,6.166,
1979-07,6.034,
1979-08,6.016,
1979-09,5.999,
1979-10,5.968,
1979-11,5.923,
