"",BBK01.OUE320,BBK01.OUE320_FLAGS
"",Time deposits of foreign non-banks / for up and including 1 year / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:26,
1999-01,0.742,
1999-02,0.721,
1999-03,0.640,
1999-04,1.144,
1999-05,0.841,
1999-06,0.983,
1999-07,1.498,
1999-08,1.402,
1999-09,1.491,
1999-10,1.517,
1999-11,1.165,
1999-12,1.326,
2000-01,0.936,
2000-02,1.105,
2000-03,0.825,
2000-04,1.139,
2000-05,1.204,
2000-06,1.360,
2000-07,1.978,
2000-08,2.141,
2000-09,0.771,
2000-10,1.111,
2000-11,0.755,
2000-12,1.671,
2001-01,1.113,
2001-02,1.699,
2001-03,1.664,
2001-04,2.057,
2001-05,2.209,
2001-06,2.666,
2001-07,1.703,
2001-08,1.464,
2001-09,1.746,
2001-10,1.932,
2001-11,3.207,
2001-12,2.998,
2002-01,2.866,
2002-02,4.052,
2002-03,4.106,
2002-04,3.570,
2002-05,1.783,
2002-06,2.219,
2002-07,0.915,
2002-08,1.250,
2002-09,1.542,
2002-10,1.935,
2002-11,2.654,
2002-12,3.790,
2003-01,1.568,
2003-02,1.269,
2003-03,1.299,
2003-04,1.110,
2003-05,1.051,
2003-06,0.692,
2003-07,1.080,
2003-08,1.519,
2003-09,1.740,
2003-10,1.325,
2003-11,0.734,
2003-12,2.077,
2004-01,0.800,
2004-02,0.741,
2004-03,0.709,
2004-04,0.810,
2004-05,2.639,
2004-06,0.745,
2004-07,0.643,
2004-08,0.631,
2004-09,0.644,
2004-10,0.734,
2004-11,0.734,
2004-12,2.145,
2005-01,0.701,
2005-02,0.692,
2005-03,0.688,
2005-04,0.719,
2005-05,0.777,
2005-06,0.781,
2005-07,0.767,
2005-08,0.928,
2005-09,1.070,
2005-10,1.234,
2005-11,1.234,
2005-12,2.122,
2006-01,1.237,
2006-02,1.459,
2006-03,1.902,
2006-04,4.925,
2006-05,2.462,
2006-06,1.991,
2006-07,1.847,
2006-08,2.119,
2006-09,2.216,
2006-10,2.384,
2006-11,2.402,
2006-12,2.590,
2007-01,2.190,
2007-02,2.305,
2007-03,2.440,
2007-04,2.251,
2007-05,1.967,
2007-06,2.247,
2007-07,2.149,
2007-08,2.378,
2007-09,2.241,
2007-10,2.258,
2007-11,2.565,
2007-12,2.652,
2008-01,2.241,
2008-02,2.761,
2008-03,2.553,
2008-04,2.474,
2008-05,2.957,
2008-06,3.052,
2008-07,3.360,
2008-08,2.878,
2008-09,3.178,
2008-10,2.908,
2008-11,1.742,
2008-12,1.997,
2009-01,1.818,
2009-02,2.281,
2009-03,2.095,
2009-04,2.514,
2009-05,2.199,
2009-06,2.138,
2009-07,3.742,
2009-08,3.857,
2009-09,4.002,
2009-10,4.027,
2009-11,4.183,
2009-12,3.890,
2010-01,3.752,
2010-02,3.588,
2010-03,3.415,
2010-04,4.489,
2010-05,3.547,
2010-06,3.201,
2010-07,3.667,
2010-08,3.976,
2010-09,4.023,
2010-10,3.929,
2010-11,3.640,
2010-12,3.704,
2011-01,3.449,
2011-02,5.024,
2011-03,2.588,
2011-04,2.276,
2011-05,3.783,
2011-06,2.829,
2011-07,4.017,
2011-08,2.332,
2011-09,1.447,
2011-10,2.683,
2011-11,1.737,
2011-12,1.730,
2012-01,1.699,
2012-02,1.863,
2012-03,2.011,
2012-04,2.310,
2012-05,1.564,
2012-06,0.982,
2012-07,1.127,
2012-08,1.168,
2012-09,0.941,
2012-10,1.175,
2012-11,1.098,
2012-12,0.947,
2013-01,1.023,
2013-02,0.928,
2013-03,0.998,
2013-04,1.299,
2013-05,1.892,
2013-06,1.735,
2013-07,1.884,
2013-08,2.066,
2013-09,1.848,
2013-10,1.426,
2013-11,1.384,
2013-12,1.443,
2014-01,1.398,
2014-02,1.611,
2014-03,2.075,
2014-04,1.581,
2014-05,1.518,
2014-06,1.571,
2014-07,1.793,
2014-08,1.963,
2014-09,1.947,
2014-10,2.353,
2014-11,2.473,
2014-12,3.010,Provisional value
