"",BBK01.OUZ041,BBK01.OUZ041_FLAGS
"","Participating interests and shares in affiliated enterprises, Commercial banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:00,
1999-01,51.700,
1999-02,52.517,
1999-03,53.088,
1999-04,52.714,
1999-05,52.868,
1999-06,59.331,
1999-07,60.727,
1999-08,60.776,
1999-09,65.790,
1999-10,66.246,
1999-11,66.505,
1999-12,68.380,
2000-01,68.772,
2000-02,69.145,
2000-03,69.597,
2000-04,70.191,
2000-05,70.831,
2000-06,72.299,
2000-07,72.562,
2000-08,73.078,
2000-09,74.084,
2000-10,76.194,
2000-11,76.431,
2000-12,83.165,
2001-01,83.939,
2001-02,85.476,
2001-03,86.473,
2001-04,86.640,
2001-05,86.817,
2001-06,86.810,
2001-07,89.478,
2001-08,89.141,
2001-09,89.009,
2001-10,89.361,
2001-11,87.886,
2001-12,91.397,
2002-01,83.068,
2002-02,87.681,
2002-03,88.789,
2002-04,89.770,
2002-05,90.134,
2002-06,89.634,
2002-07,88.728,
2002-08,94.576,
2002-09,95.051,
2002-10,95.983,
2002-11,97.381,
2002-12,101.648,
2003-01,98.339,
2003-02,95.768,
2003-03,96.309,
2003-04,95.587,
2003-05,97.156,
2003-06,95.536,
2003-07,97.090,
2003-08,97.612,
2003-09,93.921,
2003-10,92.884,
2003-11,88.834,
2003-12,84.648,
2004-01,84.813,
2004-02,83.700,
2004-03,84.347,
2004-04,83.311,
2004-05,83.740,
2004-06,83.046,
2004-07,81.475,
2004-08,80.609,
2004-09,79.920,
2004-10,79.472,
2004-11,79.082,
2004-12,78.209,
2005-01,78.912,
2005-02,75.969,
2005-03,76.257,
2005-04,79.967,
2005-05,79.489,
2005-06,78.072,
2005-07,78.644,
2005-08,78.218,
2005-09,77.699,
2005-10,77.337,
2005-11,76.404,
2005-12,76.805,
2006-01,80.738,
2006-02,82.265,
2006-03,84.375,
2006-04,83.036,
2006-05,83.880,
2006-06,83.086,
2006-07,83.394,
2006-08,83.647,
2006-09,83.123,
2006-10,83.869,
2006-11,83.757,
2006-12,84.433,
2007-01,79.419,
2007-02,79.081,
2007-03,79.498,
2007-04,79.334,
2007-05,79.522,
2007-06,80.414,
2007-07,79.904,
2007-08,79.737,
2007-09,79.787,
2007-10,79.177,
2007-11,78.878,
2007-12,78.450,
2008-01,80.384,
2008-02,79.866,
2008-03,80.668,
2008-04,80.934,
2008-05,80.728,
2008-06,76.761,
2008-07,81.008,
2008-08,80.760,
2008-09,78.395,
2008-10,79.345,
2008-11,78.950,
2008-12,75.192,
2009-01,85.398,
2009-02,85.043,
2009-03,90.233,
2009-04,90.705,
2009-05,82.757,
2009-06,81.231,
2009-07,80.686,
2009-08,81.353,
2009-09,81.065,
2009-10,76.161,
2009-11,76.630,
2009-12,76.838,
2010-01,79.756,
2010-02,74.471,
2010-03,76.132,
2010-04,76.922,
2010-05,76.728,
2010-06,83.208,
2010-07,75.381,
2010-08,76.638,
2010-09,76.018,
2010-10,76.593,
2010-11,78.180,
2010-12,75.812,
2011-01,79.929,
2011-02,78.949,
2011-03,79.047,
2011-04,78.926,
2011-05,76.968,
2011-06,77.605,
2011-07,76.794,
2011-08,77.334,
2011-09,77.477,
2011-10,77.382,
2011-11,77.902,
2011-12,72.017,
2012-01,75.093,
2012-02,79.978,
2012-03,78.608,
2012-04,77.304,
2012-05,77.936,
2012-06,78.137,
2012-07,78.293,
2012-08,78.522,
2012-09,78.160,
2012-10,77.704,
2012-11,77.382,
2012-12,74.845,
2013-01,79.905,
2013-02,77.725,
2013-03,75.698,
2013-04,76.075,
2013-05,79.005,
2013-06,79.281,
2013-07,79.075,
2013-08,79.625,
2013-09,79.580,
2013-10,79.379,
2013-11,77.741,
2013-12,76.681,
2014-01,78.653,
2014-02,77.027,
2014-03,77.896,
2014-04,78.073,
2014-05,75.051,
2014-06,74.105,
2014-07,74.150,
2014-08,74.254,
2014-09,75.479,
2014-10,75.398,
2014-11,75.160,
