"",BBK01.PQ0594,BBK01.PQ0594_FLAGS
"",Instalment credit to domestic employees and other individuals / Short-term / Branches of foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:27:22,
1980-10,0.002,
1981-01,0.001,
1981-04,0.006,
1981-07,0.001,
1981-10,0.001,
1982-01,0.002,
1982-04,0.003,
1982-07,0.002,
1982-10,0.001,
1983-01,0.001,
1983-04,0.001,
1983-07,0.001,
1983-10,0.001,
1984-01,0.002,
1984-04,0.002,
1984-07,0.001,
1984-10,0.002,
1985-01,0.001,
1985-04,0.001,
1985-07,0.002,
1985-10,0.004,
1986-01,0.003,
1986-04,0.003,
1986-07,0.002,
1986-10,0.001,
1987-01,0.001,
1987-04,0.001,
1987-07,0.001,
1987-10,0.001,
1988-01,0.009,
1988-04,0.006,
1988-07,0.004,
1988-10,0.011,
1989-01,0.008,
1989-04,0.004,
1989-07,0.003,
1989-10,0.004,
1990-01,0.003,
1990-04,0.003,
1990-07,0.002,
1990-10,0.002,
1991-01,0.002,
1991-04,0.003,
1991-07,0.002,
1991-10,0.002,
1992-01,0.002,
1992-04,0.001,
1992-07,0.001,
1992-10,0.001,
1993-01,0.001,
1993-04,0.001,
1993-07,0.003,
1993-10,0.001,
1994-01,-,Nothing exists
1994-04,-,Nothing exists
1994-07,-,Nothing exists
1994-10,0.002,
1995-01,-,Nothing exists
1995-04,-,Nothing exists
1995-07,-,Nothing exists
1995-10,-,Nothing exists
1996-01,-,Nothing exists
1996-04,0.001,
1996-07,0.001,
1996-10,0.001,
1997-01,-,Nothing exists
1997-04,0.005,
1997-07,0.006,
1997-10,0.005,
1998-01,0.013,
1998-04,0.012,
1998-07,0.013,
1998-10,0.012,
1999-01,0.006,
1999-04,0.008,
1999-07,0.009,
1999-10,0.008,
2000-01,0.014,
2000-04,0.015,
2000-07,0.014,
2000-10,0.022,
2001-01,0.021,
2001-04,0.023,
2001-07,0.049,
2001-10,0.045,
2002-01,0.037,
2002-04,0.038,
2002-07,0.034,
2002-10,0.041,
2003-01,0.045,
2003-04,0.045,
2003-07,0.020,
2003-10,0.027,
2004-01,0.025,
2004-04,0.026,
2004-07,0.028,
2004-10,0.022,
2005-01,0.033,
2005-04,0.029,
2005-07,0.026,
2005-10,0.029,
2006-01,0.026,
2006-04,0.027,
2006-07,0.029,
2006-10,0.041,
2007-01,0.044,
2007-04,0.054,
2007-07,0.092,
2007-10,0.065,
2008-01,0.078,
2008-04,0.036,
2008-07,0.036,
2008-10,0.043,
2009-01,0.046,
2009-04,0.047,
2009-07,0.068,
2009-10,0.112,
2010-01,0.080,
2010-04,0.075,
2010-07,0.042,
2010-10,0.053,
2011-01,0.061,
2011-04,0.053,
2011-07,0.052,
2011-10,0.057,
2012-01,0.053,
2012-04,0.054,
2012-07,0.058,
2012-10,0.074,
2013-01,0.064,
2013-04,0.063,
2013-07,0.070,
2013-10,0.075,
2014-01,0.079,
2014-04,0.083,
2014-07,0.085,
2014-10,0.044,
