"",BBK01.OUG252,BBK01.OUG252_FLAGS
"",Bearer debt securities outstanding / with a maturity of up to and including 2 years / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:07:55,
1986-05,0.612,
1986-06,0.628,
1986-07,0.565,
1986-08,0.583,
1986-09,0.541,
1986-10,0.593,
1986-11,0.558,
1986-12,0.535,
1987-01,0.535,
1987-02,0.535,
1987-03,0.391,
1987-04,0.349,
1987-05,0.349,
1987-06,0.246,
1987-07,0.179,
1987-08,0.179,
1987-09,0.128,
1987-10,-,Nothing exists
1987-11,0.015,
1987-12,0.015,
1988-01,0.015,
1988-02,0.015,
1988-03,0.023,
1988-04,0.026,
1988-05,0.056,
1988-06,0.056,
1988-07,-,Nothing exists
1988-08,-,Nothing exists
1988-09,-,Nothing exists
1988-10,-,Nothing exists
1988-11,-,Nothing exists
1988-12,-,Nothing exists
1989-01,-,Nothing exists
1989-02,-,Nothing exists
1989-03,-,Nothing exists
1989-04,-,Nothing exists
1989-05,-,Nothing exists
1989-06,0.007,
1989-07,0.010,
1989-08,-,Nothing exists
1989-09,-,Nothing exists
1989-10,-,Nothing exists
1989-11,-,Nothing exists
1989-12,-,Nothing exists
1990-01,-,Nothing exists
1990-02,-,Nothing exists
1990-03,-,Nothing exists
1990-04,-,Nothing exists
1990-05,-,Nothing exists
1990-06,0.046,
1990-07,0.046,
1990-08,0.042,
1990-09,0.042,
1990-10,0.042,
1990-11,0.041,
1990-12,0.039,
1991-01,0.039,
1991-02,0.036,
1991-03,0.059,
1991-04,0.064,
1991-05,0.076,
1991-06,0.082,
1991-07,0.104,
1991-08,0.120,
1991-09,0.126,
1991-10,0.133,
1991-11,0.135,
1991-12,0.187,
1992-01,0.193,
1992-02,0.195,
1992-03,0.225,
1992-04,0.207,
1992-05,0.273,
1992-06,0.262,
1992-07,0.281,
1992-08,0.269,
1992-09,0.264,
1992-10,0.216,
1992-11,0.217,
1992-12,0.203,
1993-01,0.191,
1993-02,0.198,
1993-03,0.174,
1993-04,0.175,
1993-05,0.187,
1993-06,0.105,
1993-07,0.105,
1993-08,0.098,
1993-09,0.098,
1993-10,0.094,
1993-11,0.086,
1993-12,0.053,
1994-01,0.058,
1994-02,0.089,
1994-03,0.088,
1994-04,0.079,
1994-05,0.088,
1994-06,0.094,
1994-07,0.101,
1994-08,0.106,
1994-09,0.116,
1994-10,0.111,
1994-11,0.072,
1994-12,0.078,
1995-01,0.111,
1995-02,0.099,
1995-03,0.122,
1995-04,0.126,
1995-05,0.122,
1995-06,0.122,
1995-07,0.097,
1995-08,0.115,
1995-09,0.114,
1995-10,0.116,
1995-11,0.109,
1995-12,0.109,
1996-01,0.080,
1996-02,0.080,
1996-03,0.060,
1996-04,0.063,
1996-05,0.044,
1996-06,0.048,
