"",BBK01.OUK031,BBK01.OUK031_FLAGS
"",Time deposits of foreign banks (MFIs) / short-therm / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:11:14,
1968-12,0.082,
1969-01,0.014,
1969-02,0.005,
1969-03,0.006,
1969-04,0.017,
1969-05,0.021,
1969-06,0.011,
1969-07,0.010,
1969-08,0.006,
1969-09,0.003,
1969-10,0.003,
1969-11,0.006,
1969-12,0.010,
1970-01,0.013,
1970-02,0.008,
1970-03,0.009,
1970-04,0.001,
1970-05,0.001,
1970-06,0.001,
1970-07,0.001,
1970-08,0.001,
1970-09,0.001,
1970-10,0.002,
1970-11,0.003,
1970-12,0.001,
1971-01,0.001,
1971-02,0.001,
1971-03,0.002,
1971-04,0.001,
1971-05,0.001,
1971-06,0.001,
1971-07,0.001,
1971-08,-,Nothing exists
1971-09,0.001,
1971-10,-,Nothing exists
1971-11,-,Nothing exists
1971-12,-,Nothing exists
1972-01,-,Nothing exists
1972-02,-,Nothing exists
1972-03,0.003,
1972-04,0.003,
1972-05,-,Nothing exists
1972-06,-,Nothing exists
1972-07,0.002,
1972-08,0.006,
1972-09,0.011,
1972-10,0.013,
1972-11,0.013,
1972-12,0.011,
1973-01,0.012,
1973-02,0.013,
1973-03,0.021,
1973-04,0.013,
1973-05,0.009,
1973-06,0.008,
1973-07,0.007,
1973-08,0.007,
1973-09,0.014,
1973-10,0.050,
1973-11,0.057,
1973-12,0.052,
1974-01,0.051,
1974-02,0.064,
1974-03,0.069,
1974-04,0.046,
1974-05,0.061,
1974-06,0.079,
1974-07,0.085,
1974-08,0.093,
1974-09,0.093,
1974-10,0.099,
1974-11,0.109,
1974-12,0.126,
1975-01,0.110,
1975-02,0.153,
1975-03,0.161,
1975-04,0.163,
1975-05,0.161,
1975-06,0.162,
1975-07,0.172,
1975-08,0.162,
1975-09,0.191,
1975-10,0.167,
1975-11,0.177,
1975-12,0.180,
1976-01,0.174,
1976-02,0.207,
1976-03,0.217,
1976-04,0.307,
1976-05,0.272,
1976-06,0.187,
1976-07,0.215,
1976-08,0.203,
1976-09,0.232,
1976-10,0.262,
1976-11,0.286,
1976-12,0.228,
1977-01,0.230,
1977-02,0.233,
1977-03,0.237,
1977-04,0.228,
1977-05,0.248,
1977-06,0.263,
1977-07,0.223,
1977-08,0.239,
1977-09,0.250,
1977-10,0.249,
1977-11,0.241,
1977-12,0.253,
1978-01,0.249,
1978-02,0.245,
1978-03,0.220,
1978-04,0.214,
1978-05,0.234,
1978-06,0.229,
1978-07,0.301,
1978-08,0.343,
1978-09,0.382,
1978-10,0.565,
1978-11,0.575,
1978-12,0.498,
1979-01,0.569,
1979-02,0.515,
1979-03,0.631,
1979-04,0.476,
1979-05,0.586,
1979-06,0.621,
1979-07,0.577,
1979-08,0.629,
1979-09,0.615,
1979-10,0.641,
1979-11,0.627,
1979-12,0.562,
1980-01,0.551,
1980-02,0.571,
1980-03,0.539,
1980-04,0.593,
1980-05,0.556,
1980-06,0.666,
