"",BBEX3.A.VUV.USD.CA.AA.A04,BBEX3.A.VUV.USD.CA.AA.A04_FLAGS
"",Exchange rates for the US dollar in Vanuatu / USD 1 = VUV ... (buying),
unit,VUV (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:17:23,
1990,116.06,
1991,110.58,
1992,112.35,
1993,120.46,
1994,114.75,
1995,111.92,
1996,110.35,
1997,115.37,
1998,126.93,
1999,128.18,
2000,137.14,
2001,144.94,
2002,137.68,
2003,120.32,
2004,110.68,
2005,108.33,
2006,108.03,
2007,101.02,
2008,99.67,
2009,104.37,
2010,96.92,
2011,90.30,
2012,91.63,
2013,94.46,
2014,96.82,
"","Source: Since December 2009 National Bank of Vanuatu, Port Vila  January 2006 - November 2009 Australia and New Zealand Banking Group (ANZ), Port Vila  April 1998 - December 2005 Westpac Banking Corporation, Port Vila  January 1990 - March 1998 Reserve Bank of Vanuatu, Port Vila",
"",Methodology: Calculated on the basis of month-end rates.,
