"",BBK01.QU2387,BBK01.QU2387_FLAGS
"",Banks in Germany: Short-term liabilities to foreign banks / Venezuela / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:22:32,
1975-12,0.262,
1976-01,0.217,
1976-02,0.193,
1976-03,0.173,
1976-04,0.147,
1976-05,0.124,
1976-06,0.131,
1976-07,0.122,
1976-08,0.117,
1976-09,0.111,
1976-10,0.071,
1976-11,0.065,
1976-12,0.077,
1977-01,0.028,
1977-02,0.048,
1977-03,0.058,
1977-04,0.075,
1977-05,0.127,
1977-06,0.140,
1977-07,0.138,
1977-08,0.135,
1977-09,0.134,
1977-10,0.096,
1977-11,0.140,
1977-12,0.140,
1978-01,0.082,
1978-02,0.095,
1978-03,0.090,
1978-04,0.102,
1978-05,0.073,
1978-06,0.147,
1978-07,0.112,
1978-08,0.026,
1978-09,0.026,
1978-10,0.036,
1978-11,0.031,
1978-12,0.059,
1979-01,0.064,
1979-02,0.084,
1979-03,0.057,
1979-04,0.055,
1979-05,0.077,
1979-06,0.030,
1979-07,0.026,
1979-08,0.023,
1979-09,0.094,
1979-10,0.092,
1979-11,0.022,
1979-12,0.041,
1980-01,0.018,
1980-02,0.018,
1980-03,0.027,
1980-04,0.018,
1980-05,0.089,
1980-06,0.086,
1980-07,0.084,
1980-08,0.086,
1980-09,0.090,
1980-10,0.043,
1980-11,0.013,
1980-12,0.015,
1981-01,0.014,
1981-02,0.084,
1981-03,0.074,
1981-04,0.085,
1981-05,0.026,
1981-06,0.083,
1981-07,0.108,
1981-08,0.090,
1981-09,0.044,
1981-10,0.017,
1981-11,0.020,
1981-12,0.022,
1982-01,0.035,
1982-02,0.030,
1982-03,0.056,
1982-04,0.033,
1982-05,0.021,
1982-06,0.031,
1982-07,0.026,
1982-08,0.021,
1982-09,0.018,
1982-10,0.015,
1982-11,0.036,
1982-12,0.015,
1983-01,0.015,
1983-02,0.026,
1983-03,0.025,
1983-04,0.016,
1983-05,0.019,
1983-06,0.019,
1983-07,0.213,
1983-08,0.128,
1983-09,0.120,
1983-10,0.089,
1983-11,0.061,
1983-12,0.056,
1984-01,0.017,
1984-02,0.013,
1984-03,0.130,
1984-04,0.320,
1984-05,0.140,
1984-06,0.230,
1984-07,0.247,
1984-08,0.372,
1984-09,0.508,
1984-10,0.418,
1984-11,0.448,
1984-12,0.485,
1985-01,0.484,
1985-02,0.519,
1985-03,0.516,
1985-04,0.474,
1985-05,0.593,
1985-06,0.568,
1985-07,0.434,
1985-08,0.420,
1985-09,0.458,
1985-10,0.465,
1985-11,0.452,
1985-12,0.380,
1986-01,0.561,
1986-02,0.628,
1986-03,0.577,
1986-04,0.496,
1986-05,0.532,
1986-06,0.279,
1986-07,0.196,
1986-08,0.336,
1986-09,0.222,
1986-10,0.109,
1986-11,0.187,
1986-12,0.180,
1987-01,0.171,
1987-02,0.171,
1987-03,0.088,
1987-04,0.099,
1987-05,0.103,
1987-06,0.106,
1987-07,0.100,
1987-08,0.100,
1987-09,0.100,
1987-10,0.020,
1987-11,0.068,
1987-12,0.021,
1988-01,0.063,
1988-02,0.099,
1988-03,0.075,
1988-04,0.033,
1988-05,0.047,
1988-06,0.094,
1988-07,0.055,
1988-08,0.072,
1988-09,0.047,
1988-10,0.018,
1988-11,0.014,
1988-12,0.015,
1989-01,0.015,
1989-02,0.014,
1989-03,0.016,
1989-04,0.016,
1989-05,0.020,
1989-06,0.028,
1989-07,0.028,
1989-08,0.013,
1989-09,0.014,
1989-10,0.015,
1989-11,0.018,
1989-12,0.021,
1990-01,0.020,
1990-02,0.022,
1990-03,0.021,
1990-04,0.095,
1990-05,0.103,
1990-06,0.029,
1990-07,0.122,
1990-08,0.121,
1990-09,0.016,
1990-10,0.094,
1990-11,0.054,
1990-12,0.111,
1991-01,0.257,
1991-02,0.219,
1991-03,0.253,
1991-04,0.239,
1991-05,0.166,
1991-06,0.098,
1991-07,0.122,
1991-08,0.125,
1991-09,.,No value available
1991-10,.,No value available
