"",BBK01.PQ0505,BBK01.PQ0505_FLAGS
"","Lending to agriculture, hunting and forestry, fishing and fish farming / Branches of foreign banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:31:54,
1968-10,-,Nothing exists
1969-01,-,Nothing exists
1969-04,-,Nothing exists
1969-07,0.001,
1969-10,0.001,
1970-01,0.001,
1970-04,0.001,
1970-07,0.001,
1970-10,0.001,
1971-01,0.001,
1971-04,0.004,
1971-07,0.017,
1971-10,0.001,
1972-01,0.002,
1972-04,0.003,
1972-07,0.003,
1972-10,0.008,
1973-01,0.009,
1973-04,0.002,
1973-07,0.012,
1973-10,0.005,
1974-01,0.006,
1974-04,0.002,
1974-07,0.002,
1974-10,0.002,
1975-01,0.005,
1975-04,0.007,
1975-07,0.006,
1975-10,0.003,
1976-01,0.001,
1976-04,0.001,
1976-07,0.001,
1976-10,0.001,
1977-01,0.002,
1977-04,0.004,
1977-07,0.002,
1977-10,0.003,
1978-01,0.008,
1978-04,0.003,
1978-07,0.005,
1978-10,0.004,
1979-01,0.004,
1979-04,0.001,
1979-07,0.002,
1979-10,0.003,
1980-01,0.002,
1980-04,0.006,
1980-07,0.002,
1980-10,0.003,
1981-01,0.004,
1981-04,0.007,
1981-07,0.004,
1981-10,0.008,
1982-01,0.009,
1982-04,0.005,
1982-07,0.007,
1982-10,0.015,
1983-01,0.022,
1983-04,0.024,
1983-07,0.024,
1983-10,0.027,
1984-01,0.017,
1984-04,0.019,
1984-07,0.022,
1984-10,0.018,
1985-01,0.012,
1985-04,0.014,
1985-07,0.040,
1985-10,0.021,
1986-01,0.011,
1986-04,0.031,
1986-07,0.012,
1986-10,0.007,
1987-01,0.009,
1987-04,0.013,
1987-07,0.002,
1987-10,0.011,
1988-01,0.010,
1988-04,0.017,
1988-07,0.022,
1988-10,0.024,
1989-01,0.014,
1989-04,0.011,
1989-07,0.003,
1989-10,0.008,
1990-01,0.017,
1990-04,0.011,
1990-07,0.022,
1990-10,0.016,
1991-01,0.026,
1991-04,0.013,
1991-07,0.018,
1991-10,0.028,
1992-01,0.020,
1992-04,0.006,
1992-07,0.009,
1992-10,0.016,
1993-01,0.015,
1993-04,0.008,
1993-07,0.014,
1993-10,0.015,
1994-01,0.015,
1994-04,0.011,
1994-07,0.012,
1994-10,0.154,
1995-01,0.140,
1995-04,0.144,
1995-07,0.157,
1995-10,0.171,
1996-01,0.178,
1996-04,0.191,
1996-07,0.212,
1996-10,0.215,
1997-01,0.218,
1997-04,0.228,
1997-07,0.013,
1997-10,0.024,
1998-01,0.044,
1998-04,0.043,
1998-07,0.077,
1998-10,0.093,
1999-01,0.046,
1999-04,0.095,
1999-07,0.109,
1999-10,0.117,
2000-01,0.117,
2000-04,0.200,
2000-07,0.279,
2000-10,0.309,
2001-01,0.316,
2001-04,0.312,
2001-07,0.334,
2001-10,0.341,
2002-01,0.455,
2002-04,0.513,
2002-07,0.548,
2002-10,0.548,
2003-01,0.557,
2003-04,0.555,
2003-07,0.587,
2003-10,0.587,
2004-01,0.583,
2004-04,0.588,
2004-07,0.651,
2004-10,0.669,
2005-01,0.675,
2005-04,0.702,
2005-07,0.764,
2005-10,0.740,
2006-01,0.752,
2006-04,0.769,
2006-07,0.826,
2006-10,0.842,
2007-01,0.829,
2007-04,0.849,
2007-07,0.909,
2007-10,1.003,
2008-01,1.003,
2008-04,0.968,
2008-07,1.050,
2008-10,1.068,
2009-01,1.066,
2009-04,1.054,
2009-07,1.090,
2009-10,1.149,
2010-01,1.583,
2010-04,1.618,
2010-07,1.725,
2010-10,1.799,
2011-01,1.815,
2011-04,1.868,
2011-07,1.983,
2011-10,2.034,
2012-01,2.016,
2012-04,2.043,
2012-07,2.110,
2012-10,2.144,
2013-01,2.027,
2013-04,2.119,
2013-07,2.158,
2013-10,2.156,
2014-01,2.126,
2014-04,2.170,
2014-07,2.234,
2014-10,2.267,
