"",BBFI1.Q.N.DE.W1.S1V.S1.KA.A.FA.P.F3.L._T.M.N,BBFI1.Q.N.DE.W1.S1V.S1.KA.A.FA.P.F3.L._T.M.N_FLAGS
"","IIP - Portfolio investment - Debt securities - Long-term original maturity (over 1 year) - Assets - Other changes excluding transactions and revaluations - resident holder: Non financial corporations, households and NPISH - all countries",
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:07:43,
2013-01,151,
2013-04,-755,
2013-07,452,
2013-10,-122,
2014-01,-964,
2014-04,-1445,
2014-07,-2185,
