"",BBK01.QUK774,BBK01.QUK774_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Ireland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:37,
2002-03,21.766,
2002-04,19.734,
2002-05,21.477,
2002-06,19.319,
2002-07,18.649,
2002-08,19.514,
2002-09,18.961,
2002-10,19.606,
2002-11,20.683,
2002-12,21.506,
2003-01,22.524,
2003-02,24.519,
2003-03,23.292,
2003-04,24.296,
2003-05,21.455,
2003-06,25.551,
2003-07,25.572,
2003-08,27.134,
2003-09,29.430,
2003-10,25.603,
2003-11,29.685,
2003-12,32.538,
2004-01,32.490,
2004-02,33.178,
2004-03,32.435,
2004-04,32.596,
2004-05,34.075,
2004-06,35.290,
2004-07,37.206,
2004-08,37.468,
2004-09,38.008,
2004-10,39.935,
2004-11,39.629,
2004-12,41.929,
2005-01,41.443,
2005-02,44.283,
2005-03,42.990,
2005-04,42.105,
2005-05,45.345,
2005-06,48.272,
2005-07,49.108,
2005-08,42.651,
2005-09,41.808,
2005-10,42.150,
2005-11,39.632,
2005-12,37.743,
2006-01,34.703,
2006-02,33.850,
2006-03,34.152,
2006-04,32.860,
2006-05,31.749,
2006-06,32.388,
2006-07,29.574,
2006-08,32.363,
2006-09,29.051,
2006-10,29.197,
2006-11,30.591,
2006-12,32.136,
2007-01,31.650,
2007-02,29.289,
2007-03,29.546,
2007-04,30.010,
2007-05,28.792,
2007-06,30.688,
2007-07,29.297,
2007-08,29.304,
2007-09,29.339,
2007-10,29.010,
2007-11,28.854,
2007-12,27.426,
2008-01,32.435,
2008-02,29.555,
2008-03,30.587,
2008-04,28.108,
2008-05,30.571,
2008-06,31.698,
2008-07,31.739,
2008-08,33.083,
2008-09,34.016,
2008-10,29.316,
2008-11,27.091,
2008-12,20.088,
2009-01,24.861,
2009-02,23.475,
2009-03,19.562,
2009-04,21.054,
2009-05,20.690,
2009-06,17.997,
2009-07,23.548,
2009-08,24.186,
2009-09,21.259,
2009-10,23.712,
2009-11,22.591,
2009-12,20.513,
2010-01,22.688,
2010-02,24.085,
2010-03,22.361,
2010-04,16.625,
2010-05,29.690,
2010-06,26.679,
2010-07,28.534,
2010-08,31.446,
2010-09,32.283,
2010-10,29.063,
2010-11,20.208,
2010-12,12.425,
2011-01,12.180,
2011-02,11.926,
2011-03,10.036,
2011-04,8.167,
2011-05,8.902,
2011-06,7.860,
2011-07,7.993,
2011-08,8.231,
2011-09,8.501,
2011-10,7.027,
2011-11,7.822,
2011-12,8.084,
2012-01,8.428,
2012-02,8.694,
2012-03,8.702,
2012-04,8.632,
2012-05,9.549,
2012-06,7.761,
2012-07,7.994,
2012-08,7.685,
2012-09,7.284,
2012-10,7.064,
2012-11,7.247,
2012-12,6.584,
2013-01,7.012,
2013-02,7.460,
2013-03,7.417,
2013-04,7.676,
2013-05,7.504,
2013-06,7.089,
2013-07,7.068,
2013-08,6.557,
2013-09,5.882,
2013-10,6.805,
2013-11,5.308,
2013-12,4.811,
2014-01,5.197,
2014-02,5.175,
2014-03,5.711,
2014-04,5.208,
2014-05,5.151,
2014-06,5.177,
2014-07,4.656,
2014-08,4.279,
2014-09,4.165,
2014-10,8.454,
