"",BBK01.OUD046,BBK01.OUD046_FLAGS
"",Time deposits of resident households / Total / Regional banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:44,
1968-12,1.198,
1969-01,1.174,
1969-02,1.141,
1969-03,1.101,
1969-04,1.129,
1969-05,1.204,
1969-06,1.125,
1969-07,1.131,
1969-08,1.135,
1969-09,1.301,
1969-10,1.343,
1969-11,1.324,
1969-12,1.440,
1970-01,1.320,
1970-02,1.293,
1970-03,1.224,
1970-04,1.262,
1970-05,1.296,
1970-06,1.354,
1970-07,1.469,
1970-08,1.485,
1970-09,1.414,
1970-10,1.428,
1970-11,1.501,
1970-12,1.637,
1971-01,1.694,
1971-02,1.720,
1971-03,1.770,
1971-04,1.761,
1971-05,1.781,
1971-06,1.776,
1971-07,1.836,
1971-08,1.848,
1971-09,1.856,
1971-10,1.884,
1971-11,1.945,
1971-12,2.135,
1972-01,2.204,
1972-02,2.179,
1972-03,2.028,
1972-04,1.943,
1972-05,1.998,
1972-06,2.032,
1972-07,2.112,
1972-08,2.165,
1972-09,2.137,
1972-10,2.154,
1972-11,2.292,
1972-12,2.557,
1973-01,2.568,
1973-02,2.650,
1973-03,2.633,
1973-04,2.731,
1973-05,3.092,
1973-06,3.439,
1973-07,3.736,
1973-08,3.948,
1973-09,4.056,
1973-10,4.405,
1973-11,4.574,
1973-12,4.555,
1974-01,4.594,
1974-02,4.707,
1974-03,4.617,
1974-04,4.773,
1974-05,4.713,
1974-06,4.588,
1974-07,4.510,
1974-08,4.351,
1974-09,4.146,
1974-10,4.049,
1974-11,4.015,
1974-12,4.027,
1975-01,4.005,
1975-02,3.928,
1975-03,3.486,
1975-04,3.016,
1975-05,2.722,
1975-06,2.505,
1975-07,2.425,
1975-08,2.369,
1975-09,2.216,
1975-10,2.178,
1975-11,2.175,
1975-12,2.252,
1976-01,2.140,
1976-02,2.067,
1976-03,1.910,
1976-04,1.881,
1976-05,1.846,
1976-06,1.820,
1976-07,1.893,
1976-08,1.936,
1976-09,1.906,
1976-10,1.939,
1976-11,1.951,
1976-12,1.993,
1977-01,2.037,
1977-02,2.049,
1977-03,2.103,
1977-04,2.091,
1977-05,2.111,
1977-06,2.062,
1977-07,2.102,
1977-08,2.161,
1977-09,2.138,
1977-10,2.211,
1977-11,2.281,
1977-12,2.411,
1978-01,2.322,
1978-02,2.320,
1978-03,2.287,
1978-04,2.258,
1978-05,2.308,
1978-06,2.282,
1978-07,2.342,
1978-08,2.463,
1978-09,2.453,
1978-10,2.584,
1978-11,2.682,
1978-12,2.822,
1979-01,2.845,
1979-02,2.965,
1979-03,2.918,
1979-04,3.068,
1979-05,3.237,
1979-06,3.322,
1979-07,3.582,
1979-08,3.813,
1979-09,3.898,
1979-10,4.222,
1979-11,4.616,
1979-12,4.893,
1980-01,5.062,
1980-02,5.209,
1980-03,5.428,
1980-04,5.578,
1980-05,5.735,
1980-06,5.750,
1980-07,5.980,
1980-08,5.992,
1980-09,5.926,
1980-10,5.969,
1980-11,6.025,
1980-12,6.369,
1981-01,6.513,
1981-02,6.641,
1981-03,6.781,
1981-04,7.136,
1981-05,7.300,
1981-06,7.266,
1981-07,7.653,
1981-08,7.845,
1981-09,7.821,
1981-10,7.853,
1981-11,7.845,
1981-12,7.946,
1982-01,8.037,
1982-02,8.058,
1982-03,7.938,
1982-04,8.045,
1982-05,7.997,
1982-06,7.928,
1982-07,8.092,
1982-08,8.153,
1982-09,7.925,
1982-10,7.849,
1982-11,7.549,
1982-12,7.347,
1983-01,7.298,
1983-02,7.215,
1983-03,6.992,
1983-04,6.802,
1983-05,6.736,
1983-06,6.723,
1983-07,6.834,
1983-08,6.943,
1983-09,6.891,
1983-10,6.912,
1983-11,6.835,
1983-12,6.989,
1984-01,7.099,
1984-02,7.124,
1984-03,6.985,
1984-04,7.077,
1984-05,7.120,
1984-06,7.076,
1984-07,7.204,
1984-08,7.240,
1984-09,7.164,
1984-10,7.264,
1984-11,7.167,
1984-12,7.124,
1985-01,7.280,
1985-02,7.353,
1985-03,7.304,
1985-04,7.412,
1985-05,7.446,
1985-06,7.466,
1985-07,7.527,
1985-08,7.393,
1985-09,7.111,
1985-10,7.082,
1985-11,6.961,
1985-12,7.048,
1986-01,7.216,
1986-02,7.227,
1986-03,7.067,
1986-04,7.057,
1986-05,7.118,
1986-06,7.164,
1986-07,7.469,
1986-08,7.530,
1986-09,7.489,
1986-10,7.617,
1986-11,7.598,
1986-12,8.265,
1987-01,8.383,
1987-02,8.422,
1987-03,8.225,
1987-04,8.265,
1987-05,8.240,
1987-06,8.176,
1987-07,8.311,
1987-08,8.265,
1987-09,8.319,
1987-10,8.389,
1987-11,8.336,
1987-12,8.532,
1988-01,8.565,
1988-02,8.371,
1988-03,8.207,
1988-04,8.124,
1988-05,8.137,
1988-06,7.925,
1988-07,8.148,
1988-08,8.393,
1988-09,8.411,
1988-10,8.489,
1988-11,8.533,
1988-12,8.304,
1989-01,8.700,
1989-02,8.887,
1989-03,9.010,
1989-04,9.278,
1989-05,9.503,
1989-06,9.616,
1989-07,10.090,
1989-08,10.499,
1989-09,10.620,
1989-10,10.955,
1989-11,11.331,
1989-12,11.709,
1990-01,12.589,
