"",BBK01.TUD364,BBK01.TUD364_FLAGS
"",,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-01-29 11:16:40,
1979-12,102972,
1980-01,102369,
1980-02,100989,
1980-03,102999,
1980-04,100703,
1980-05,100098,
1980-06,100818,
1980-07,100862,
1980-08,101931,
1980-09,100528,
1980-10,102153,
1980-11,105779,
1980-12,105811,
1981-01,106426,
1981-02,105229,
1981-03,109372,
1981-04,108550,
1981-05,113064,
1981-06,112282,
1981-07,112712,
1981-08,111090,
1981-09,110319,
1981-10,108574,
1981-11,110040,
1981-12,113378,
1982-01,110398,
1982-02,111733,
1982-03,112362,
1982-04,112249,
1982-05,113554,
1982-06,115202,
1982-07,113344,
1982-08,113497,
1982-09,114201,
1982-10,115204,
1982-11,117670,
1982-12,118314,
1983-01,117323,
1983-02,118393,
1983-03,119998,
1983-04,115025,
1983-05,115468,
1983-06,117193,
1983-07,116025,
1983-08,114781,
1983-09,116168,
1983-10,117729,
1983-11,119418,
1983-12,120445,
1984-01,119080,
1984-02,121112,
1984-03,122522,
1984-04,123188,
1984-05,123166,
1984-06,123658,
1984-07,122954,
1984-08,123082,
1984-09,125195,
1984-10,126331,
1984-11,127917,
1984-12,132688,
1985-01,130735,
1985-02,135160,
1985-03,131222,
1985-04,131047,
1985-05,131312,
1985-06,135979,
1985-07,134554,
1985-08,135767,
1985-09,136283,
1985-10,137503,
1985-11,142225,
1985-12,148497,
1986-01,148545,
1986-02,152649,
1986-03,153527,
1986-04,152553,
1986-05,155099,
1986-06,157599,
1986-07,156898,
1986-08,161393,
1986-09,169570,
1986-10,173457,
1986-11,176912,
1986-12,177498,
1987-01,185331,
1987-02,187621,
1987-03,189325,
1987-04,191292,
1987-05,196460,
1987-06,199320,
1987-07,196485,
1987-08,197131,
1987-09,199159,
1987-10,199118,
1987-11,204032,
1987-12,200131,
1988-01,200144,
1988-02,199065,
1988-03,197675,
1988-04,196864,
1988-05,197524,
1988-06,199724,
1988-07,199024,
1988-08,200258,
1988-09,202434,
1988-10,202743,
1988-11,204517,
1988-12,202332,
1989-01,198081,
1989-02,197047,
1989-03,199668,
1989-04,203090,
1989-05,209916,
1989-06,214242,
1989-07,213593,
1989-08,217526,
1989-09,219890,
1989-10,223141,
1989-11,233442,
1989-12,236198,
1990-01,236307,
1990-02,240341,
1990-03,240230,
1990-04,242759,
1990-05,246368,
1990-06,259667,
1990-07,260799,
1990-08,262133,
1990-09,267213,
1990-10,264333,
1990-11,270406,
1990-12,274036,
1991-01,271141,
1991-02,278121,
1991-03,275803,
1991-04,269289,
1991-05,267897,
1991-06,271497,
1991-07,265214,
1991-08,267681,
1991-09,267401,
1991-10,269382,
1991-11,275659,
1991-12,275580,
1992-01,275725,
1992-02,276837,
1992-03,277248,
1992-04,277347,
1992-05,274218,
1992-06,270762,
1992-07,270309,
1992-08,272947,
1992-09,312495,
1992-10,303020,
1992-11,306895,
1992-12,303944,
1993-01,295499,
1993-02,299629,
1993-03,299537,
1993-04,299472,
1993-05,303268,
1993-06,317181,
1993-07,324645,
1993-08,334505,
1993-09,326395,
1993-10,324841,
1993-11,334547,
1993-12,353849,
1994-01,351859,
1994-02,351291,
1994-03,339204,
1994-04,336905,
1994-05,333366,
1994-06,332243,
1994-07,323529,
1994-08,327028,
1994-09,324139,
1994-10,321792,
1994-11,331527,
1994-12,342020,
1995-01,333497,
1995-02,334261,
1995-03,332677,
1995-04,340543,
1995-05,348116,
1995-06,352957,
1995-07,356046,
1995-08,369969,
1995-09,373133,
1995-10,371324,
1995-11,375536,
1995-12,376295,
1996-01,376207,
1996-02,381289,
1996-03,383199,
1996-04,387802,
1996-05,390394,
1996-06,394156,
1996-07,384889,
1996-08,388596,
1996-09,395083,
1996-10,386125,
1996-11,401010,
1996-12,410729,
1997-01,415991,
1997-02,428579,
1997-03,435717,
1997-04,442077,
1997-05,441746,
1997-06,455362,
1997-07,466286,
1997-08,461288,
1997-09,458329,
1997-10,469119,
1997-11,482424,
1997-12,491197,
1998-01,488134,
1998-02,493250,
1998-03,507088,
1998-04,505477,
1998-05,513591,
1998-06,517602,
1998-07,510338,
1998-08,529920,
1998-09,521071,
1998-10,519504,
1998-11,545386,
1998-12,540918,
1999-01,562350,
1999-02,532416,
1999-03,566946,
1999-04,576270,
1999-05,568501,
1999-06,587662,
1999-07,605680,
1999-08,595768,
1999-09,598477,
1999-10,605151,
1999-11,614308,
1999-12,613816,
2000-01,620306,
2000-02,639911,
2000-03,653708,
2000-04,675878,
2000-05,682413,
2000-06,657315,
2000-07,679332,
2000-08,694005,
2000-09,698249,
2000-10,723744,
2000-11,732169,
2000-12,716941,
2001-01,709716,
2001-02,734226,
2001-03,764544,
2001-04,782535,
2001-05,790430,
2001-06,789904,
2001-07,759788,
2001-08,779967,
2001-09,808140,
2001-10,818340,
2001-11,837855,
2001-12,821247,
2002-01,819978,
2002-02,822078,
2002-03,829645,
2002-04,816638,
2002-05,827476,
2002-06,800013,
2002-07,801175,
2002-08,810160,
2002-09,841907,
2002-10,850284,
2002-11,879265,
2002-12,823777,
2003-01,824076,
2003-02,841956,
2003-03,861791,
2003-04,867694,
2003-05,871902,
2003-06,906772,
2003-07,891370,
2003-08,886044,
2003-09,877735,
2003-10,882672,
2003-11,883993,
2003-12,883707,
2004-01,921357,
2004-02,916145,
2004-03,939448,
2004-04,962786,
2004-05,952145,
2004-06,944684,
2004-07,937510,
2004-08,949407,
2004-09,974961,
2004-10,976713,
2004-11,1006036,
2004-12,969682,
2005-01,1009944,
2005-02,1018784,
2005-03,1029508,
2005-04,1087876,
2005-05,1078566,
2005-06,1080550,
2005-07,1091793,
2005-08,1079713,
2005-09,1103581,
2005-10,1106432,
2005-11,1117765,
2005-12,1080594,
2006-01,1120172,
2006-02,1134232,
2006-03,1145004,
2006-04,1146900,
2006-05,1145425,
2006-06,1183730,
2006-07,1174306,
2006-08,1171955,
2006-09,1209822,
2006-10,1204389,
2006-11,1234419,
2006-12,1258157,
2007-01,1279436,
2007-02,1300850,
2007-03,1316234,
2007-04,1333021,
2007-05,1346463,
2007-06,1368324,
2007-07,1377471,
2007-08,1386961,
2007-09,1423574,
2007-10,1416202,
2007-11,1434814,
2007-12,1432703,
2008-01,1407028,
2008-02,1427604,
2008-03,1422861,
2008-04,1441271,
2008-05,1435959,
2008-06,1399530,
2008-07,1394452,
2008-08,1410021,
2008-09,1501853,
2008-10,1554492,
2008-11,1463181,
2008-12,1379125,
2009-01,1367215,
2009-02,1348174,
2009-03,1278496,
2009-04,1319587,
2009-05,1292762,
2009-06,1270470,
2009-07,1238511,
2009-08,1223357,
2009-09,1186533,
2009-10,1183971,
2009-11,1184309,
2009-12,1188842,
2010-01,1211635,
2010-02,1207994,
2010-03,1209329,
2010-04,1262679,
2010-05,1324913,
2010-06,1272242,
2010-07,1195001,
2010-08,1228947,
2010-09,1172234,
2010-10,1162403,
2010-11,1207009,
2010-12,1183631,
2011-01,1170058,
2011-02,1175261,
2011-03,1134860,
