"",BBK01.QUK903,BBK01.QUK903_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Spain / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:26,
2002-03,4.320,
2002-04,3.378,
2002-05,3.333,
2002-06,3.177,
2002-07,3.419,
2002-08,3.393,
2002-09,3.478,
2002-10,3.505,
2002-11,3.264,
2002-12,3.072,
2003-01,3.069,
2003-02,3.045,
2003-03,3.087,
2003-04,2.969,
2003-05,2.839,
2003-06,2.838,
2003-07,2.813,
2003-08,2.727,
2003-09,2.804,
2003-10,2.728,
2003-11,2.670,
2003-12,2.636,
2004-01,2.690,
2004-02,2.531,
2004-03,2.866,
2004-04,2.872,
2004-05,2.974,
2004-06,2.966,
2004-07,3.287,
2004-08,3.272,
2004-09,3.302,
2004-10,3.289,
2004-11,3.394,
2004-12,3.331,
2005-01,3.409,
2005-02,3.483,
2005-03,3.529,
2005-04,4.088,
2005-05,4.061,
2005-06,3.644,
2005-07,3.732,
2005-08,3.729,
2005-09,3.801,
2005-10,3.804,
2005-11,3.502,
2005-12,3.820,
2006-01,3.753,
2006-02,3.884,
2006-03,3.739,
2006-04,4.025,
2006-05,4.001,
2006-06,3.944,
2006-07,4.170,
2006-08,4.142,
2006-09,4.437,
2006-10,4.384,
2006-11,4.329,
2006-12,4.115,
2007-01,4.071,
2007-02,4.089,
2007-03,3.787,
2007-04,3.787,
2007-05,3.769,
2007-06,4.064,
2007-07,4.118,
2007-08,4.113,
2007-09,4.201,
2007-10,4.360,
2007-11,4.351,
2007-12,4.884,
2008-01,5.124,
2008-02,5.243,
2008-03,5.330,
2008-04,5.396,
2008-05,5.441,
2008-06,5.748,
2008-07,5.483,
2008-08,5.487,
2008-09,5.463,
2008-10,5.456,
2008-11,5.460,
2008-12,5.584,
2009-01,5.568,
2009-02,5.415,
2009-03,5.402,
2009-04,5.225,
2009-05,5.233,
2009-06,5.212,
2009-07,5.396,
2009-08,5.394,
2009-09,5.387,
2009-10,5.331,
2009-11,5.325,
2009-12,5.144,
2010-01,5.198,
2010-02,5.148,
2010-03,5.179,
2010-04,5.246,
2010-05,5.074,
2010-06,5.044,
2010-07,5.004,
2010-08,5.001,
2010-09,5.013,
2010-10,5.245,
2010-11,5.405,
2010-12,5.381,
2011-01,5.298,
2011-02,5.872,
2011-03,5.618,
2011-04,5.155,
2011-05,5.112,
2011-06,5.040,
2011-07,5.024,
2011-08,5.234,
2011-09,5.163,
2011-10,5.261,
2011-11,5.216,
2011-12,5.120,
2012-01,5.096,
2012-02,5.074,
2012-03,5.039,
2012-04,4.946,
2012-05,4.936,
2012-06,4.841,
2012-07,4.307,
2012-08,4.279,
2012-09,4.349,
2012-10,4.334,
2012-11,4.087,
2012-12,4.056,
2013-01,4.092,
2013-02,4.095,
2013-03,4.079,
2013-04,4.052,
2013-05,4.043,
2013-06,3.885,
2013-07,3.901,
2013-08,3.867,
2013-09,3.839,
2013-10,3.629,
2013-11,3.603,
2013-12,3.557,
2014-01,3.519,
2014-02,3.463,
2014-03,4.475,
2014-04,4.445,
2014-05,4.361,
2014-06,4.610,
2014-07,4.443,
2014-08,4.448,
2014-09,4.831,
2014-10,3.745,
