"",BBK01.QUV738,BBK01.QUV738_FLAGS
"",Banks in Germany: Short-term loans and advances to foreign banks / United Arab Emirates / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:27:41,
2001-12,0.314,
2002-01,0.476,
2002-02,0.366,
2002-03,0.321,
2002-04,0.363,
2002-05,0.358,
2002-06,0.387,
2002-07,0.215,
2002-08,0.215,
2002-09,0.126,
2002-10,0.205,
2002-11,0.186,
2002-12,0.226,
2003-01,0.127,
2003-02,0.165,
2003-03,0.175,
2003-04,0.398,
2003-05,0.120,
2003-06,0.115,
2003-07,0.120,
2003-08,0.116,
2003-09,0.161,
2003-10,0.264,
2003-11,0.217,
2003-12,0.268,
2004-01,0.223,
2004-02,0.200,
2004-03,0.203,
2004-04,0.249,
2004-05,0.273,
2004-06,0.182,
2004-07,0.325,
2004-08,0.243,
2004-09,0.318,
2004-10,0.562,
2004-11,0.691,
2004-12,0.246,
2005-01,0.249,
2005-02,0.513,
2005-03,0.472,
2005-04,0.199,
2005-05,0.414,
2005-06,0.460,
2005-07,0.485,
2005-08,0.322,
2005-09,0.486,
2005-10,0.868,
2005-11,0.316,
2005-12,0.228,
2006-01,0.192,
2006-02,0.340,
2006-03,0.204,
2006-04,0.153,
2006-05,0.156,
2006-06,0.276,
2006-07,0.218,
2006-08,0.247,
2006-09,0.359,
2006-10,0.247,
2006-11,0.240,
2006-12,0.394,
2007-01,0.233,
2007-02,0.192,
2007-03,0.235,
2007-04,0.225,
2007-05,0.230,
2007-06,0.414,
2007-07,0.223,
2007-08,0.266,
2007-09,0.269,
2007-10,0.304,
2007-11,0.465,
2007-12,0.526,
2008-01,0.484,
2008-02,0.450,
2008-03,0.444,
2008-04,0.397,
2008-05,0.404,
2008-06,0.409,
2008-07,0.379,
2008-08,0.442,
2008-09,0.602,
2008-10,0.512,
2008-11,0.398,
2008-12,0.332,
2009-01,0.383,
2009-02,0.283,
2009-03,0.326,
2009-04,0.332,
2009-05,0.287,
2009-06,0.278,
2009-07,0.300,
2009-08,0.305,
2009-09,0.297,
2009-10,0.308,
2009-11,0.299,
2009-12,0.300,
2010-01,0.294,
2010-02,0.278,
2010-03,0.613,
2010-04,0.414,
2010-05,0.670,
2010-06,0.590,
2010-07,0.616,
2010-08,0.604,
2010-09,0.576,
2010-10,0.869,
2010-11,0.954,
2010-12,0.694,
2011-01,0.622,
2011-02,0.633,
2011-03,0.626,
2011-04,0.625,
2011-05,0.612,
2011-06,0.581,
2011-07,0.534,
2011-08,0.485,
2011-09,0.510,
2011-10,0.476,
2011-11,0.620,
2011-12,0.440,
2012-01,0.471,
2012-02,0.592,
2012-03,0.512,
2012-04,0.498,
2012-05,0.572,
2012-06,0.599,
2012-07,0.524,
2012-08,0.362,
2012-09,0.422,
2012-10,0.478,
2012-11,0.395,
2012-12,0.423,
2013-01,0.427,
2013-02,0.552,
2013-03,0.537,
2013-04,0.433,
2013-05,0.417,
2013-06,0.440,
2013-07,0.660,
2013-08,0.498,
2013-09,0.609,
2013-10,0.665,
2013-11,0.661,
2013-12,0.603,
2014-01,0.689,
2014-02,0.640,
2014-03,0.481,
2014-04,0.464,
2014-05,0.694,
2014-06,1.011,
2014-07,1.015,
2014-08,0.970,
2014-09,1.055,
2014-10,0.995,
2014-11,1.019,
2014-12,0.894,
