"",BBK01.OUG366,BBK01.OUG366_FLAGS
"",Bills issued by foreign non-banks / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:32,
1999-01,0.283,
1999-02,0.284,
1999-03,0.294,
1999-04,0.316,
1999-05,0.321,
1999-06,0.313,
1999-07,0.317,
1999-08,0.312,
1999-09,0.294,
1999-10,0.281,
1999-11,0.294,
1999-12,0.303,
2000-01,0.286,
2000-02,0.292,
2000-03,0.289,
2000-04,0.318,
2000-05,0.313,
2000-06,0.290,
2000-07,0.271,
2000-08,0.278,
2000-09,0.299,
2000-10,0.320,
2000-11,0.322,
2000-12,0.316,
2001-01,0.304,
2001-02,0.312,
2001-03,0.309,
2001-04,0.290,
2001-05,0.301,
2001-06,0.288,
2001-07,0.248,
2001-08,0.245,
2001-09,0.243,
2001-10,0.221,
2001-11,0.219,
2001-12,0.217,
2002-01,0.211,
2002-02,0.184,
2002-03,0.194,
2002-04,0.172,
2002-05,0.177,
2002-06,0.184,
2002-07,0.167,
2002-08,0.167,
2002-09,0.166,
2002-10,0.162,
2002-11,0.161,
2002-12,0.148,
2003-01,0.139,
2003-02,0.152,
2003-03,0.137,
2003-04,0.123,
2003-05,0.116,
2003-06,0.128,
2003-07,0.125,
2003-08,0.104,
2003-09,0.110,
2003-10,0.130,
2003-11,0.131,
2003-12,0.148,
2004-01,0.145,
2004-02,0.120,
2004-03,0.112,
2004-04,0.101,
2004-05,0.107,
2004-06,0.109,
2004-07,0.112,
2004-08,0.105,
2004-09,0.096,
2004-10,0.113,
2004-11,0.132,
2004-12,0.176,
2005-01,0.176,
2005-02,0.169,
2005-03,0.156,
2005-04,0.169,
2005-05,0.136,
2005-06,0.146,
2005-07,0.142,
2005-08,0.143,
2005-09,0.119,
2005-10,0.107,
2005-11,0.103,
2005-12,0.150,
2006-01,0.134,
2006-02,0.125,
2006-03,0.127,
2006-04,0.120,
2006-05,0.151,
2006-06,0.155,
2006-07,0.157,
2006-08,0.143,
2006-09,0.145,
2006-10,0.119,
2006-11,0.110,
2006-12,0.182,
2007-01,0.175,
2007-02,0.149,
2007-03,0.138,
2007-04,0.128,
2007-05,0.120,
2007-06,0.125,
2007-07,0.138,
2007-08,0.129,
2007-09,0.127,
2007-10,0.138,
2007-11,0.152,
2007-12,0.155,
2008-01,0.155,
2008-02,0.144,
2008-03,0.132,
2008-04,0.118,
2008-05,0.106,
2008-06,0.102,
2008-07,0.093,
2008-08,0.090,
2008-09,0.090,
2008-10,0.090,
2008-11,0.090,
2008-12,0.093,
2009-01,0.098,
2009-02,0.095,
2009-03,0.102,
2009-04,0.101,
2009-05,0.094,
2009-06,0.087,
2009-07,0.078,
2009-08,0.076,
2009-09,0.077,
2009-10,0.075,
2009-11,0.076,
2009-12,0.077,
2010-01,0.073,
2010-02,0.071,
2010-03,0.076,
2010-04,0.072,
2010-05,0.071,
2010-06,0.071,
2010-07,0.064,
2010-08,0.065,
2010-09,0.071,
2010-10,0.071,
2010-11,0.071,
2010-12,0.085,
2011-01,0.085,
2011-02,0.088,
2011-03,0.086,
2011-04,0.084,
2011-05,0.091,
2011-06,0.092,
2011-07,0.090,
2011-08,0.093,
2011-09,0.092,
2011-10,0.091,
2011-11,0.088,
2011-12,0.092,
2012-01,0.089,
2012-02,0.088,
2012-03,0.085,
2012-04,0.081,
2012-05,0.080,
2012-06,0.079,
2012-07,0.073,
2012-08,0.075,
2012-09,0.087,
2012-10,0.090,
2012-11,0.090,
2012-12,0.092,
2013-01,0.092,
2013-02,0.079,
2013-03,0.071,
2013-04,0.068,
2013-05,0.063,
2013-06,0.066,
2013-07,0.066,
2013-08,0.067,
2013-09,0.068,
2013-10,0.071,
2013-11,0.070,
2013-12,0.071,
2014-01,0.068,
2014-02,0.068,
2014-03,0.066,
2014-04,0.066,
2014-05,0.059,
2014-06,0.057,
2014-07,0.056,
2014-08,0.055,
2014-09,0.053,
2014-10,0.051,
2014-11,0.052,
2014-12,0.062,Provisional value
