"",BBK01.OUG237,BBK01.OUG237_FLAGS
"",Deposits and borrowing from other domestic households / Time deposits / for up to and including 1 year / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:55,
1968-12,0.011,
1969-01,0.010,
1969-02,0.011,
1969-03,0.011,
1969-04,0.012,
1969-05,0.014,
1969-06,0.012,
1969-07,0.012,
1969-08,0.012,
1969-09,0.013,
1969-10,0.012,
1969-11,0.012,
1969-12,0.012,
1970-01,0.011,
1970-02,0.011,
1970-03,0.011,
1970-04,0.012,
1970-05,0.012,
1970-06,0.013,
1970-07,0.012,
1970-08,0.012,
1970-09,0.011,
1970-10,0.013,
1970-11,0.013,
1970-12,0.012,
1971-01,0.011,
1971-02,0.013,
1971-03,0.014,
1971-04,0.013,
1971-05,0.013,
1971-06,0.013,
1971-07,0.015,
1971-08,0.016,
1971-09,0.014,
1971-10,0.014,
1971-11,0.014,
1971-12,0.014,
1972-01,0.015,
1972-02,0.014,
1972-03,0.015,
1972-04,0.015,
1972-05,0.015,
1972-06,0.014,
1972-07,0.016,
1972-08,0.018,
1972-09,0.016,
1972-10,0.015,
1972-11,0.016,
1972-12,0.020,
1973-01,0.023,
1973-02,0.024,
1973-03,0.025,
1973-04,0.028,
1973-05,0.029,
1973-06,0.030,
1973-07,0.034,
1973-08,0.037,
1973-09,0.040,
1973-10,0.042,
1973-11,0.044,
1973-12,0.046,
1974-01,0.053,
1974-02,0.056,
1974-03,0.053,
1974-04,0.055,
1974-05,0.061,
1974-06,0.058,
1974-07,0.060,
1974-08,0.065,
1974-09,0.060,
1974-10,0.066,
1974-11,0.058,
1974-12,0.057,
1975-01,0.056,
1975-02,0.052,
1975-03,0.048,
1975-04,0.043,
1975-05,0.048,
1975-06,0.045,
1975-07,0.043,
1975-08,0.039,
1975-09,0.036,
1975-10,0.035,
1975-11,0.032,
1975-12,0.029,
1976-01,0.032,
1976-02,0.032,
1976-03,0.031,
1976-04,0.030,
1976-05,0.030,
1976-06,0.030,
1976-07,0.031,
1976-08,0.030,
1976-09,0.028,
1976-10,0.030,
1976-11,0.030,
1976-12,0.030,
1977-01,0.030,
1977-02,0.030,
1977-03,0.029,
1977-04,0.030,
1977-05,0.031,
1977-06,0.031,
1977-07,0.033,
1977-08,0.033,
1977-09,0.034,
1977-10,0.034,
1977-11,0.036,
1977-12,0.036,
1978-01,0.045,
1978-02,0.036,
1978-03,0.044,
1978-04,0.041,
1978-05,0.062,
1978-06,0.042,
1978-07,0.042,
1978-08,0.042,
1978-09,0.041,
1978-10,0.040,
1978-11,0.041,
1978-12,0.044,
1979-01,0.040,
1979-02,0.035,
1979-03,0.034,
1979-04,0.039,
1979-05,0.041,
1979-06,0.046,
1979-07,0.048,
1979-08,0.051,
1979-09,0.051,
1979-10,0.058,
1979-11,0.067,
1979-12,0.071,
1980-01,0.077,
