"",BBK01.PQ1925,BBK01.PQ1925_FLAGS
"","Lending to chemical industry, manufacture of coke, refined petroleum products and nuclear fuel / Total / Mortgage banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:29:34,
1968-10,0.031,
1969-01,0.030,
1969-04,0.029,
1969-07,0.032,
1969-10,0.032,
1970-01,0.032,
1970-04,0.032,
1970-07,0.032,
1970-10,0.031,
1971-01,0.031,
1971-04,0.029,
1971-07,0.028,
1971-10,0.029,
1972-01,0.028,
1972-04,0.030,
1972-07,0.031,
1972-10,0.031,
1973-01,0.030,
1973-04,0.029,
1973-07,0.029,
1973-10,0.029,
1974-01,0.031,
1974-04,0.043,
1974-07,0.046,
1974-10,0.046,
1975-01,0.044,
1975-04,0.055,
1975-07,0.049,
1975-10,0.066,
1976-01,0.058,
1976-04,0.058,
1976-07,0.082,
1976-10,0.069,
1977-01,0.057,
1977-04,0.056,
1977-07,0.054,
1977-10,0.046,
1978-01,0.046,
1978-04,0.052,
1978-07,0.046,
1978-10,0.062,
1979-01,0.081,
1979-04,0.085,
1979-07,0.090,
1979-10,0.089,
1980-01,0.095,
1980-04,0.092,
1980-07,0.079,
1980-10,0.239,
1981-01,0.236,
1981-04,0.227,
1981-07,0.223,
1981-10,0.224,
1982-01,0.221,
1982-04,0.216,
1982-07,0.212,
1982-10,0.214,
1983-01,0.231,
1983-04,0.217,
1983-07,0.218,
1983-10,0.224,
1984-01,0.217,
1984-04,0.201,
1984-07,0.203,
1984-10,0.192,
1985-01,0.190,
1985-04,0.192,
1985-07,0.193,
1985-10,0.193,
1986-01,0.194,
1986-04,0.194,
1986-07,0.195,
1986-10,0.183,
1987-01,0.196,
1987-04,0.211,
1987-07,0.211,
1987-10,0.213,
1988-01,0.214,
1988-04,0.214,
1988-07,0.218,
1988-10,0.196,
1989-01,0.196,
1989-04,0.194,
1989-07,0.207,
1989-10,0.163,
1990-01,0.160,
1990-04,0.163,
1990-07,0.177,
1990-10,0.167,
1991-01,0.197,
1991-04,0.199,
1991-07,0.197,
1991-10,0.215,
1992-01,0.212,
1992-04,0.220,
1992-07,0.214,
1992-10,0.199,
1993-01,0.200,
1993-04,0.190,
1993-07,0.188,
1993-10,0.197,
1994-01,0.197,
1994-04,0.207,
1994-07,0.219,
1994-10,0.192,
1995-01,0.197,
1995-04,0.195,
1995-07,0.206,
1995-10,0.219,
1996-01,0.246,
1996-04,0.281,
1996-07,0.289,
1996-10,0.281,
1997-01,0.343,
1997-04,0.304,
1997-07,0.305,
1997-10,0.305,
1998-01,0.677,
1998-04,0.698,
1998-07,0.692,
1998-10,0.677,
1999-01,0.200,
1999-04,0.201,
1999-07,0.189,
1999-10,0.142,
2000-01,0.141,
2000-04,0.140,
2000-07,0.135,
2000-10,0.396,
2001-01,0.401,
2001-04,0.381,
2001-07,0.388,
2001-10,0.382,
2002-01,0.317,
2002-04,0.188,
2002-07,0.197,
2002-10,0.134,
2003-01,0.130,
2003-04,0.118,
2003-07,0.116,
2003-10,0.114,
2004-01,0.107,
2004-04,0.106,
2004-07,0.104,
2004-10,0.092,
2005-01,0.094,
2005-04,0.088,
2005-07,0.082,
2005-10,0.079,
2006-01,0.079,
2006-04,0.074,
2006-07,0.071,
2006-10,0.072,
2007-01,0.062,
2007-04,0.063,
2007-07,0.055,
2007-10,0.050,
2008-01,0.050,
2008-04,0.051,
2008-07,0.048,
2008-10,0.044,
2009-01,0.042,
2009-04,0.041,
2009-07,0.057,
2009-10,0.055,
2010-01,0.042,
2010-04,0.038,
2010-07,0.036,
2010-10,0.031,
2011-01,0.028,
2011-04,0.027,
2011-07,0.027,
2011-10,0.020,
2012-01,0.020,
2012-04,0.020,
2012-07,0.019,
2012-10,0.023,
2013-01,0.022,
2013-04,0.023,
2013-07,0.018,
2013-10,0.017,
2014-01,0.013,
2014-04,0.013,
2014-07,0.012,
2014-10,0.012,
