"",BBK01.QUY497,BBK01.QUY497_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / United States / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:34,
2002-03,54.115,
2002-04,71.791,
2002-05,56.973,
2002-06,50.873,
2002-07,43.377,
2002-08,44.689,
2002-09,49.520,
2002-10,46.165,
2002-11,42.148,
2002-12,45.546,
2003-01,42.091,
2003-02,41.183,
2003-03,34.320,
2003-04,32.345,
2003-05,23.671,
2003-06,26.097,
2003-07,31.338,
2003-08,23.284,
2003-09,30.322,
2003-10,30.471,
2003-11,47.522,
2003-12,24.389,
2004-01,40.182,
2004-02,34.912,
2004-03,42.109,
2004-04,27.074,
2004-05,19.656,
2004-06,15.833,
2004-07,24.398,
2004-08,26.099,
2004-09,26.497,
2004-10,27.033,
2004-11,29.953,
2004-12,27.336,
2005-01,35.732,
2005-02,42.687,
2005-03,46.992,
2005-04,48.808,
2005-05,41.952,
2005-06,45.381,
2005-07,39.012,
2005-08,38.939,
2005-09,38.115,
2005-10,36.671,
2005-11,48.000,
2005-12,33.430,
2006-01,32.304,
2006-02,31.127,
2006-03,29.836,
2006-04,24.580,
2006-05,25.545,
2006-06,23.455,
2006-07,36.479,
2006-08,54.409,
2006-09,27.708,
2006-10,33.794,
2006-11,47.113,
2006-12,28.199,
2007-01,20.634,
2007-02,24.533,
2007-03,21.670,
2007-04,25.940,
2007-05,26.002,
2007-06,28.892,
2007-07,31.584,
2007-08,28.362,
2007-09,23.370,
2007-10,25.154,
2007-11,29.849,
2007-12,25.848,
2008-01,17.631,
2008-02,21.290,
2008-03,19.213,
2008-04,22.918,
2008-05,20.762,
2008-06,27.633,
2008-07,17.199,
2008-08,23.938,
2008-09,19.607,
2008-10,45.647,
2008-11,36.239,
2008-12,32.632,
2009-01,32.872,
2009-02,37.504,
2009-03,29.201,
2009-04,29.427,
2009-05,25.240,
2009-06,22.397,
2009-07,23.492,
2009-08,36.321,
2009-09,28.626,
2009-10,45.334,
2009-11,34.093,
2009-12,24.303,
2010-01,56.365,
2010-02,60.774,
2010-03,25.667,
2010-04,51.797,
2010-05,59.022,
2010-06,58.070,
2010-07,66.627,
2010-08,58.706,
2010-09,47.059,
2010-10,73.043,
2010-11,71.520,
2010-12,74.487,
2011-01,68.962,
2011-02,76.138,
2011-03,73.878,
2011-04,92.378,
2011-05,102.031,
2011-06,102.724,
2011-07,87.388,
2011-08,103.808,
2011-09,133.029,
2011-10,106.661,
2011-11,107.211,
2011-12,112.772,
2012-01,111.635,
2012-02,119.808,
2012-03,92.568,
2012-04,106.887,
2012-05,119.705,
2012-06,119.500,
2012-07,113.030,
2012-08,100.098,
2012-09,116.616,
2012-10,112.461,
2012-11,113.834,
2012-12,112.466,
2013-01,127.388,
2013-02,113.199,
2013-03,121.067,
2013-04,114.198,
2013-05,116.485,
2013-06,103.983,
2013-07,116.470,
2013-08,123.010,
2013-09,106.550,
2013-10,117.790,
2013-11,122.143,
2013-12,87.925,
2014-01,144.142,
2014-02,148.226,
2014-03,121.111,
2014-04,126.661,
2014-05,142.310,
2014-06,132.316,
2014-07,149.343,
2014-08,150.161,
2014-09,109.462,
2014-10,118.688,
