"",BBK01.SU0520,BBK01.SU0520_FLAGS
"","Deposit rates of banks / Savings deposits with higher rates of return, with agreed notice of 3 months, without a duration of contract being agreed, less than EUR 5,000 / Highest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:30,
1996-11,3.50,
1996-12,3.81,
1997-01,3.50,
1997-02,3.50,
1997-03,3.25,
1997-04,3.25,
1997-05,3.25,
1997-06,3.10,
1997-07,3.00,
1997-08,3.00,
1997-09,3.00,
1997-10,3.11,
1997-11,3.26,
1997-12,3.25,
1998-01,3.38,
1998-02,3.25,
1998-03,3.00,
1998-04,3.00,
1998-05,3.00,
1998-06,3.04,
1998-07,3.04,
1998-08,3.00,
1998-09,3.00,
1998-10,3.00,
1998-11,3.34,
1998-12,3.00,
1999-01,3.00,
1999-02,2.85,
1999-03,3.00,
1999-04,2.75,
1999-05,2.70,
1999-06,2.70,
1999-07,2.61,
1999-08,2.50,
1999-09,2.50,
1999-10,2.95,
1999-11,2.95,
1999-12,2.95,
2000-01,2.77,
2000-02,2.85,
2000-03,3.00,
2000-04,3.00,
2000-05,3.45,
2000-06,3.45,
2000-07,3.50,
2000-08,3.70,
2000-09,3.72,
2000-10,3.75,
2000-11,4.00,
2000-12,4.00,
2001-01,3.80,
2001-02,3.75,
2001-03,3.75,
2001-04,3.75,
2001-05,3.75,
2001-06,3.66,
2001-07,3.50,
2001-08,3.35,
2001-09,3.25,
2001-10,3.05,
2001-11,2.75,
2001-12,2.75,
2002-01,2.75,
2002-02,2.70,
2002-03,2.75,
2002-04,2.60,
2002-05,2.60,
2002-06,2.50,
2002-07,2.60,
2002-08,2.50,
2002-09,2.50,
2002-10,2.50,
2002-11,2.50,
2002-12,2.50,
2003-01,2.50,
2003-02,2.30,
2003-03,2.25,
2003-04,2.20,
2003-05,2.20,
2003-06,2.00,
"","General: Up to December 2001, deposits of less than DM 10,000. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.",
