"",BBK01.QUY620,BBK01.QUY620_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Canada / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:30,
2002-03,1.763,
2002-04,1.473,
2002-05,1.351,
2002-06,1.236,
2002-07,1.233,
2002-08,1.207,
2002-09,1.200,
2002-10,1.205,
2002-11,1.189,
2002-12,1.110,
2003-01,1.078,
2003-02,1.138,
2003-03,1.150,
2003-04,1.091,
2003-05,1.011,
2003-06,1.056,
2003-07,1.054,
2003-08,1.077,
2003-09,1.053,
2003-10,0.999,
2003-11,0.982,
2003-12,0.988,
2004-01,0.991,
2004-02,0.983,
2004-03,0.985,
2004-04,0.975,
2004-05,0.906,
2004-06,0.874,
2004-07,0.834,
2004-08,0.773,
2004-09,0.717,
2004-10,0.694,
2004-11,0.696,
2004-12,0.686,
2005-01,0.704,
2005-02,0.740,
2005-03,0.746,
2005-04,0.859,
2005-05,0.760,
2005-06,0.840,
2005-07,0.907,
2005-08,1.102,
2005-09,0.965,
2005-10,0.893,
2005-11,0.819,
2005-12,0.821,
2006-01,0.793,
2006-02,0.724,
2006-03,0.712,
2006-04,0.703,
2006-05,0.711,
2006-06,0.784,
2006-07,0.819,
2006-08,1.204,
2006-09,0.798,
2006-10,0.714,
2006-11,0.774,
2006-12,0.628,
2007-01,0.751,
2007-02,0.731,
2007-03,0.587,
2007-04,0.599,
2007-05,0.587,
2007-06,0.459,
2007-07,1.243,
2007-08,0.807,
2007-09,0.450,
2007-10,0.444,
2007-11,0.429,
2007-12,0.414,
2008-01,0.413,
2008-02,0.381,
2008-03,0.327,
2008-04,0.333,
2008-05,0.337,
2008-06,0.330,
2008-07,0.502,
2008-08,0.433,
2008-09,0.415,
2008-10,0.396,
2008-11,0.368,
2008-12,0.497,
2009-01,0.484,
2009-02,0.367,
2009-03,0.352,
2009-04,0.259,
2009-05,0.260,
2009-06,0.250,
2009-07,0.263,
2009-08,0.256,
2009-09,0.263,
2009-10,0.253,
2009-11,0.253,
2009-12,0.265,
2010-01,0.269,
2010-02,0.278,
2010-03,0.289,
2010-04,0.294,
2010-05,0.718,
2010-06,0.196,
2010-07,0.187,
2010-08,0.188,
2010-09,0.179,
2010-10,0.177,
2010-11,0.189,
2010-12,0.188,
2011-01,0.183,
2011-02,0.184,
2011-03,0.180,
2011-04,0.185,
2011-05,0.188,
2011-06,0.188,
2011-07,0.263,
2011-08,0.235,
2011-09,0.258,
2011-10,0.233,
2011-11,0.384,
2011-12,0.387,
2012-01,0.353,
2012-02,0.347,
2012-03,0.348,
2012-04,0.338,
2012-05,0.231,
2012-06,0.238,
2012-07,0.248,
2012-08,0.255,
2012-09,0.251,
2012-10,0.234,
2012-11,0.227,
2012-12,0.359,
2013-01,0.214,
2013-02,0.176,
2013-03,0.292,
2013-04,0.193,
2013-05,0.180,
2013-06,0.176,
2013-07,0.199,
2013-08,0.171,
2013-09,0.182,
2013-10,0.180,
2013-11,0.182,
2013-12,0.169,
2014-01,0.156,
2014-02,0.154,
2014-03,0.155,
2014-04,0.155,
2014-05,0.168,
2014-06,0.169,
2014-07,0.180,
2014-08,0.167,
2014-09,0.180,
2014-10,0.170,
