"",BBK01.WX0093,BBK01.WX0093_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 21.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:30,
2002-01,5.491,
2002-02,5.616,
2002-03,5.850,
2002-04,5.783,
2002-05,5.791,
2002-06,5.525,
2002-07,5.419,
2002-08,5.256,
2002-09,5.142,
2002-10,5.330,
2002-11,5.290,
2002-12,5.093,
2003-01,4.923,
2003-02,4.935,
2003-03,5.065,
2003-04,5.098,
2003-05,4.786,
2003-06,4.932,
2003-07,5.219,
2003-08,5.073,
2003-09,5.055,
2003-10,5.199,
2003-11,5.270,
2003-12,5.162,
2004-01,5.206,
2004-02,5.081,
2004-03,5.007,
2004-04,5.129,
2004-05,5.276,
2004-06,5.136,
2004-07,5.041,
2004-08,4.887,
2004-09,4.829,
2004-10,4.742,
2004-11,4.579,
2004-12,4.434,
2005-01,4.195,
2005-02,4.353,
2005-03,4.283,
2005-04,4.165,
2005-05,4.005,
2005-06,3.832,
2005-07,3.937,
2005-08,3.758,
2005-09,3.780,
2005-10,3.963,
2005-11,3.987,
2005-12,3.795,
2006-01,3.992,
2006-02,3.983,
2006-03,4.281,
2006-04,4.474,
2006-05,4.577,
2006-06,4.609,
2006-07,4.501,
2006-08,4.297,
2006-09,4.175,
2006-10,4.093,
2006-11,4.071,
2006-12,4.323,
2007-01,4.483,
2007-02,4.344,
2007-03,4.493,
2007-04,4.557,
2007-05,4.794,
2007-06,5.004,
2007-07,4.839,
2007-08,4.854,
2007-09,4.935,
2007-10,4.864,
2007-11,4.934,
2007-12,4.960,
2008-01,4.781,
2008-02,4.738,
2008-03,4.768,
2008-04,4.922,
2008-05,5.070,
2008-06,5.043,
2008-07,4.894,
2008-08,4.739,
2008-09,4.635,
2008-10,4.514,
2008-11,3.967,
2008-12,3.810,
2009-01,4.010,
2009-02,3.891,
2009-03,3.957,
2009-04,3.982,
2009-05,4.269,
2009-06,4.277,
2009-07,4.197,
2009-08,4.091,
2009-09,4.150,
2009-10,4.156,
2009-11,4.061,
2009-12,4.194,
2010-01,4.043,
2010-02,3.951,
2010-03,3.937,
2010-04,3.779,
2010-05,3.444,
2010-06,3.473,
2010-07,3.580,
2010-08,2.744,
2010-09,3.035,
2010-10,3.203,
2010-11,3.485,
2010-12,3.779,
2011-01,3.919,
2011-02,3.894,
2011-03,4.113,
2011-04,4.010,
2011-05,3.863,
2011-06,4.011,
2011-07,3.640,
2011-08,3.394,
2011-09,2.872,
2011-10,2.974,
2011-11,3.055,
2011-12,2.714,
2012-01,2.627,
2012-02,2.656,
2012-03,2.694,
2012-04,2.643,
2012-05,1.943,
2012-06,2.336,
2012-07,2.246,
2012-08,2.226,
2012-09,2.357,
2012-10,2.396,
2012-11,2.337,
2012-12,2.253,
2013-01,2.484,
2013-02,2.437,
2013-03,2.359,
2013-04,2.166,
2013-05,2.459,
2013-06,2.593,
2013-07,2.604,
2013-08,2.812,
2013-09,2.705,
2013-10,2.678,
2013-11,2.709,
2013-12,2.847,
2014-01,2.595,
2014-02,2.577,
2014-03,2.513,
2014-04,2.422,
2014-05,2.309,
2014-06,2.206,
2014-07,2.071,
2014-08,1.710,
2014-09,1.899,
2014-10,1.772,
2014-11,1.555,
2014-12,1.380,
2015-01,1.098,
