"",BBK01.OUB253,BBK01.OUB253_FLAGS
"",Bearer debt securities outstanding / with a maturity of more than 2 years / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:08:03,
1968-12,3.797,
1969-01,3.900,
1969-02,3.927,
1969-03,3.943,
1969-04,3.969,
1969-05,4.014,
1969-06,4.023,
1969-07,4.111,
1969-08,4.138,
1969-09,4.153,
1969-10,4.186,
1969-11,4.209,
1969-12,4.193,
1970-01,4.220,
1970-02,4.238,
1970-03,4.244,
1970-04,4.267,
1970-05,4.284,
1970-06,4.292,
1970-07,4.319,
1970-08,4.367,
1970-09,4.401,
1970-10,4.417,
1970-11,4.418,
1970-12,4.458,
1971-01,4.524,
1971-02,4.550,
1971-03,4.570,
1971-04,4.617,
1971-05,4.651,
1971-06,4.668,
1971-07,4.706,
1971-08,4.755,
1971-09,4.832,
1971-10,4.923,
1971-11,4.965,
1971-12,4.970,
1972-01,5.167,
1972-02,5.380,
1972-03,5.445,
1972-04,5.495,
1972-05,5.551,
1972-06,5.701,
1972-07,5.808,
1972-08,5.911,
1972-09,5.963,
1972-10,6.002,
1972-11,6.025,
1972-12,6.060,
1973-01,6.130,
1973-02,6.173,
1973-03,6.222,
1973-04,6.256,
1973-05,6.329,
1973-06,6.312,
1973-07,6.373,
1973-08,6.420,
1973-09,6.416,
1973-10,6.544,
1973-11,6.611,
1973-12,6.609,
1974-01,6.674,
1974-02,6.774,
1974-03,6.855,
1974-04,6.938,
1974-05,7.026,
1974-06,7.089,
1974-07,7.215,
1974-08,7.302,
1974-09,7.375,
1974-10,7.431,
1974-11,7.520,
1974-12,7.640,
1975-01,7.897,
1975-02,8.132,
1975-03,8.238,
1975-04,8.501,
1975-05,8.713,
1975-06,8.806,
1975-07,8.974,
1975-08,9.161,
1975-09,9.219,
1975-10,9.366,
1975-11,9.514,
1975-12,9.792,
1976-01,10.339,
1976-02,10.964,
1976-03,11.279,
1976-04,11.421,
1976-05,11.630,
1976-06,11.710,
1976-07,11.836,
1976-08,12.111,
1976-09,12.273,
1976-10,12.367,
1976-11,12.492,
1976-12,12.518,
1977-01,12.834,
1977-02,13.147,
1977-03,13.359,
1977-04,13.643,
1977-05,13.805,
1977-06,13.986,
1977-07,14.267,
1977-08,14.479,
1977-09,14.710,
1977-10,14.988,
1977-11,15.124,
1977-12,15.458,
1978-01,15.923,
1978-02,16.603,
1978-03,16.763,
1978-04,16.997,
1978-05,17.173,
1978-06,17.473,
1978-07,17.726,
1978-08,17.988,
1978-09,18.332,
1978-10,18.441,
1978-11,18.506,
1978-12,18.627,
1979-01,18.985,
1979-02,19.051,
1979-03,19.425,
1979-04,19.569,
1979-05,19.712,
1979-06,19.794,
1979-07,20.096,
1979-08,20.329,
1979-09,20.321,
1979-10,20.321,
1979-11,20.957,
1979-12,21.432,
1980-01,21.638,
1980-02,21.610,
1980-03,21.759,
1980-04,21.892,
1980-05,21.894,
1980-06,22.204,
1980-07,22.455,
1980-08,22.460,
1980-09,22.686,
1980-10,22.704,
1980-11,22.813,
1980-12,22.603,
1981-01,22.636,
1981-02,22.921,
1981-03,23.259,
1981-04,23.392,
1981-05,23.614,
1981-06,23.752,
1981-07,23.880,
1981-08,23.796,
1981-09,23.911,
1981-10,23.817,
1981-11,23.720,
1981-12,23.727,
1982-01,24.262,
1982-02,24.238,
1982-03,24.292,
1982-04,24.257,
1982-05,24.510,
1982-06,24.266,
1982-07,24.748,
1982-08,24.930,
1982-09,24.761,
1982-10,25.016,
1982-11,25.220,
1982-12,25.525,
1983-01,26.159,
1983-02,26.352,
1983-03,26.434,
1983-04,26.764,
1983-05,26.930,
1983-06,27.170,
1983-07,27.626,
1983-08,27.903,
1983-09,28.478,
1983-10,28.702,
1983-11,28.922,
1983-12,29.145,
1984-01,29.717,
1984-02,30.390,
1984-03,30.766,
1984-04,30.935,
1984-05,31.274,
1984-06,31.404,
1984-07,31.579,
1984-08,31.798,
1984-09,32.476,
1984-10,33.072,
1984-11,33.600,
1984-12,34.044,
1985-01,34.575,
1985-02,34.571,
1985-03,34.588,
1985-04,34.574,
1985-05,34.546,
1985-06,34.660,
1985-07,35.233,
1985-08,35.690,
1985-09,35.398,
1985-10,35.720,
1985-11,36.212,
1985-12,36.686,
1986-01,38.015,
1986-02,37.981,
1986-03,38.101,
1986-04,38.022,
1986-05,38.391,
1986-06,38.576,
1986-07,39.387,
1986-08,39.978,
1986-09,40.216,
1986-10,40.281,
1986-11,40.443,
1986-12,40.905,
1987-01,41.610,
1987-02,41.760,
1987-03,42.039,
1987-04,42.149,
1987-05,42.504,
1987-06,42.533,
1987-07,42.303,
1987-08,42.653,
1987-09,42.922,
1987-10,42.516,
1987-11,43.037,
1987-12,42.947,
1988-01,43.182,
1988-02,42.902,
1988-03,42.814,
1988-04,42.586,
1988-05,42.701,
1988-06,42.655,
1988-07,42.255,
1988-08,42.103,
1988-09,42.303,
1988-10,42.572,
1988-11,42.712,
1988-12,42.837,
1989-01,43.005,
1989-02,43.310,
1989-03,43.692,
1989-04,43.972,
1989-05,44.514,
1989-06,45.112,
1989-07,45.932,
1989-08,46.187,
1989-09,47.147,
1989-10,48.307,
1989-11,50.057,
1989-12,50.470,
1990-01,51.434,
1990-02,51.904,
1990-03,53.285,
1990-04,54.375,
1990-05,55.014,
1990-06,55.319,
1990-07,55.791,
1990-08,56.164,
1990-09,56.279,
1990-10,56.659,
1990-11,56.944,
1990-12,57.467,
1991-01,58.256,
1991-02,58.835,
1991-03,59.064,
1991-04,59.661,
1991-05,59.929,
1991-06,60.522,
1991-07,61.311,
1991-08,61.868,
1991-09,62.713,
1991-10,62.997,
1991-11,63.408,
1991-12,63.316,
1992-01,64.110,
1992-02,64.727,
1992-03,64.847,
1992-04,65.127,
1992-05,65.590,
1992-06,65.598,
1992-07,66.463,
1992-08,66.964,
1992-09,68.397,
1992-10,69.241,
1992-11,70.095,
1992-12,70.786,
1993-01,71.141,
1993-02,71.588,
1993-03,72.559,
1993-04,73.761,
1993-05,74.726,
1993-06,76.126,
1993-07,77.362,
1993-08,78.902,
1993-09,79.146,
1993-10,80.210,
1993-11,81.613,
1993-12,84.005,
1994-01,84.942,
1994-02,84.105,
1994-03,84.510,
1994-04,84.929,
1994-05,85.807,
1994-06,86.801,
1994-07,88.350,
1994-08,89.023,
1994-09,91.221,
1994-10,92.910,
1994-11,94.658,
1994-12,96.467,
1995-01,98.120,
1995-02,98.665,
1995-03,98.179,
1995-04,97.637,
1995-05,98.562,
1995-06,100.321,
1995-07,100.658,
1995-08,102.281,
1995-09,103.332,
1995-10,104.963,
1995-11,105.753,
1995-12,106.706,
1996-01,108.853,
1996-02,110.354,
1996-03,111.264,
1996-04,111.915,
1996-05,113.502,
1996-06,113.865,
1996-07,114.478,
1996-08,115.695,
1996-09,116.871,
1996-10,119.021,
1996-11,120.029,
1996-12,119.973,
1997-01,120.710,
1997-02,122.567,
1997-03,124.860,
1997-04,126.404,
1997-05,127.399,
1997-06,128.878,
1997-07,130.699,
1997-08,130.865,
1997-09,130.884,
1997-10,131.014,
1997-11,131.187,
1997-12,130.933,
1998-01,132.116,
1998-02,133.075,
1998-03,134.989,
1998-04,135.791,
1998-05,136.465,
1998-06,139.022,
1998-07,137.760,
1998-08,136.480,
1998-09,137.727,
1998-10,138.024,
1998-11,137.692,
1998-12,136.986,
1999-01,142.112,
1999-02,147.846,
1999-03,149.076,
1999-04,152.284,
1999-05,153.882,
1999-06,156.418,
1999-07,156.563,
1999-08,157.791,
1999-09,160.875,
1999-10,160.879,
1999-11,161.083,
1999-12,159.625,
2000-01,157.686,
2000-02,159.631,
2000-03,160.829,
2000-04,162.565,
2000-05,199.594,
2000-06,197.577,
2000-07,201.807,
2000-08,205.397,
2000-09,205.884,
2000-10,208.295,
2000-11,206.471,
2000-12,202.310,
2001-01,205.908,
2001-02,209.308,
2001-03,210.197,
2001-04,206.878,
2001-05,208.013,
2001-06,208.813,
2001-07,206.542,
2001-08,206.582,
2001-09,207.399,
2001-10,207.539,
2001-11,208.801,
2001-12,207.838,
2002-01,206.834,
2002-02,206.523,
2002-03,207.970,
2002-04,206.790,
2002-05,207.313,
2002-06,197.540,
2002-07,197.187,
2002-08,213.454,
2002-09,212.351,
2002-10,209.233,
2002-11,208.828,
2002-12,202.177,
2003-01,200.820,
2003-02,199.716,
2003-03,196.535,
2003-04,194.681,
2003-05,190.602,
2003-06,192.124,
2003-07,193.253,
2003-08,193.719,
2003-09,193.379,
2003-10,193.947,
2003-11,192.898,
2003-12,190.317,
2004-01,190.519,
2004-02,185.740,
2004-03,188.669,
2004-04,188.669,
2004-05,189.112,
2004-06,185.189,
2004-07,183.365,
2004-08,184.146,
2004-09,184.277,
2004-10,184.483,
2004-11,183.503,
2004-12,184.395,
2005-01,183.861,
2005-02,183.850,
2005-03,183.226,
2005-04,187.476,
2005-05,185.481,
2005-06,183.397,
2005-07,184.289,
2005-08,180.597,
2005-09,178.308,
2005-10,176.608,
2005-11,175.540,
2005-12,183.677,
2006-01,182.105,
2006-02,187.741,
2006-03,184.864,
2006-04,183.990,
2006-05,185.212,
2006-06,191.141,
2006-07,192.368,
2006-08,192.999,
2006-09,192.333,
2006-10,189.604,
2006-11,190.456,
2006-12,190.538,
2007-01,189.960,
2007-02,192.485,
2007-03,189.926,
2007-04,192.383,
2007-05,195.697,
2007-06,197.217,
2007-07,197.619,
2007-08,198.957,
2007-09,197.345,
2007-10,202.204,
2007-11,202.141,
2007-12,199.477,
2008-01,199.930,
2008-02,198.650,
2008-03,204.883,
2008-04,205.727,
2008-05,206.608,
2008-06,202.774,
2008-07,203.079,
2008-08,204.441,
2008-09,202.577,
2008-10,198.622,
