"",BBK01.QUK914,BBK01.QUK914_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Hungary / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:35,
2002-03,0.471,
2002-04,0.462,
2002-05,0.425,
2002-06,0.470,
2002-07,0.469,
2002-08,0.471,
2002-09,0.476,
2002-10,0.482,
2002-11,0.489,
2002-12,0.770,
2003-01,0.982,
2003-02,0.976,
2003-03,0.951,
2003-04,0.929,
2003-05,0.866,
2003-06,0.807,
2003-07,0.792,
2003-08,0.792,
2003-09,0.787,
2003-10,0.772,
2003-11,0.768,
2003-12,0.692,
2004-01,0.694,
2004-02,0.695,
2004-03,0.695,
2004-04,0.687,
2004-05,0.688,
2004-06,0.738,
2004-07,0.827,
2004-08,0.854,
2004-09,0.558,
2004-10,0.556,
2004-11,0.626,
2004-12,0.539,
2005-01,0.513,
2005-02,0.517,
2005-03,0.689,
2005-04,0.679,
2005-05,0.650,
2005-06,0.726,
2005-07,0.715,
2005-08,0.716,
2005-09,0.737,
2005-10,0.705,
2005-11,0.645,
2005-12,0.454,
2006-01,0.402,
2006-02,0.403,
2006-03,0.411,
2006-04,0.383,
2006-05,0.377,
2006-06,0.359,
2006-07,0.390,
2006-08,0.388,
2006-09,0.410,
2006-10,0.338,
2006-11,0.333,
2006-12,0.314,
2007-01,0.298,
2007-02,0.308,
2007-03,0.330,
2007-04,0.309,
2007-05,0.295,
2007-06,0.360,
2007-07,0.326,
2007-08,0.326,
2007-09,0.344,
2007-10,0.329,
2007-11,0.329,
2007-12,0.342,
2008-01,0.314,
2008-02,0.316,
2008-03,0.325,
2008-04,0.320,
2008-05,0.329,
2008-06,0.187,
2008-07,0.165,
2008-08,0.167,
2008-09,0.201,
2008-10,0.296,
2008-11,0.277,
2008-12,0.204,
2009-01,0.261,
2009-02,0.324,
2009-03,0.200,
2009-04,0.234,
2009-05,0.229,
2009-06,0.199,
2009-07,0.193,
2009-08,0.194,
2009-09,0.210,
2009-10,0.198,
2009-11,0.237,
2009-12,0.210,
2010-01,0.212,
2010-02,0.180,
2010-03,0.268,
2010-04,0.251,
2010-05,0.230,
2010-06,0.252,
2010-07,0.243,
2010-08,0.232,
2010-09,0.247,
2010-10,0.277,
2010-11,0.168,
2010-12,0.261,
2011-01,0.229,
2011-02,0.221,
2011-03,0.236,
2011-04,0.260,
2011-05,0.266,
2011-06,0.313,
2011-07,0.357,
2011-08,0.291,
2011-09,0.358,
2011-10,0.174,
2011-11,0.210,
2011-12,0.128,
2012-01,0.189,
2012-02,0.136,
2012-03,0.136,
2012-04,0.130,
2012-05,0.168,
2012-06,0.227,
2012-07,0.369,
2012-08,0.277,
2012-09,0.150,
2012-10,0.126,
2012-11,0.182,
2012-12,0.087,
2013-01,0.084,
2013-02,0.082,
2013-03,0.098,
2013-04,0.089,
2013-05,0.088,
2013-06,0.085,
2013-07,0.087,
2013-08,0.085,
2013-09,0.089,
2013-10,0.089,
2013-11,0.086,
2013-12,0.073,
2014-01,0.077,
2014-02,0.072,
2014-03,0.072,
2014-04,0.072,
2014-05,0.073,
2014-06,0.070,
2014-07,0.069,
2014-08,0.069,
2014-09,0.016,
2014-10,0.060,
