"",BBK01.QUX648,BBK01.QUX648_FLAGS
"",Consolidated German banks: Loans and advances to non- residents / Morocco / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:49,
2002-03,0.962,
2002-04,0.930,
2002-05,0.934,
2002-06,0.922,
2002-07,0.890,
2002-08,1.105,
2002-09,0.853,
2002-10,0.892,
2002-11,0.890,
2002-12,0.884,
2003-01,0.842,
2003-02,0.772,
2003-03,0.716,
2003-04,0.768,
2003-05,0.737,
2003-06,0.729,
2003-07,0.732,
2003-08,0.724,
2003-09,0.698,
2003-10,0.696,
2003-11,0.690,
2003-12,0.670,
2004-01,0.682,
2004-02,0.650,
2004-03,0.631,
2004-04,0.645,
2004-05,0.626,
2004-06,0.612,
2004-07,0.650,
2004-08,0.620,
2004-09,0.629,
2004-10,0.637,
2004-11,0.613,
2004-12,0.614,
2005-01,0.610,
2005-02,0.598,
2005-03,0.607,
2005-04,0.657,
2005-05,0.643,
2005-06,0.674,
2005-07,0.608,
2005-08,0.623,
2005-09,0.635,
2005-10,0.632,
2005-11,0.625,
2005-12,0.568,
2006-01,0.555,
2006-02,0.544,
2006-03,0.550,
2006-04,0.561,
2006-05,0.538,
2006-06,0.500,
2006-07,0.488,
2006-08,0.495,
2006-09,0.523,
2006-10,0.499,
2006-11,0.517,
2006-12,0.643,
2007-01,0.487,
2007-02,0.477,
2007-03,0.486,
2007-04,0.485,
2007-05,0.486,
2007-06,0.673,
2007-07,0.608,
2007-08,0.613,
2007-09,0.607,
2007-10,0.599,
2007-11,0.636,
2007-12,0.627,
2008-01,0.575,
2008-02,0.577,
2008-03,0.730,
2008-04,0.586,
2008-05,0.599,
2008-06,0.602,
2008-07,0.599,
2008-08,0.596,
2008-09,0.597,
2008-10,0.439,
2008-11,0.449,
2008-12,0.447,
2009-01,0.447,
2009-02,0.444,
2009-03,0.435,
2009-04,0.456,
2009-05,0.460,
2009-06,0.446,
2009-07,0.429,
2009-08,0.135,
2009-09,0.136,
2009-10,0.141,
2009-11,0.138,
2009-12,0.149,
2010-01,0.162,
2010-02,0.145,
2010-03,0.177,
2010-04,0.164,
2010-05,0.158,
2010-06,0.160,
2010-07,0.165,
2010-08,0.165,
2010-09,0.154,
2010-10,0.160,
2010-11,0.165,
2010-12,0.144,
2011-01,0.150,
2011-02,0.157,
2011-03,0.147,
2011-04,0.147,
2011-05,0.160,
2011-06,0.165,
2011-07,0.166,
2011-08,0.212,
2011-09,0.260,
2011-10,0.285,
2011-11,0.296,
2011-12,0.329,
2012-01,0.269,
2012-02,0.263,
2012-03,0.262,
2012-04,0.244,
2012-05,0.289,
2012-06,0.204,
2012-07,0.185,
2012-08,0.188,
2012-09,0.240,
2012-10,0.213,
2012-11,0.206,
2012-12,0.216,
2013-01,0.202,
2013-02,0.175,
2013-03,0.183,
2013-04,0.198,
2013-05,0.194,
2013-06,0.239,
2013-07,0.234,
2013-08,0.181,
2013-09,0.217,
2013-10,0.197,
2013-11,0.201,
2013-12,0.247,
2014-01,0.269,
2014-02,0.301,
2014-03,0.307,
2014-04,0.373,
2014-05,0.298,
2014-06,0.352,
2014-07,0.382,
2014-08,0.402,
2014-09,0.532,
2014-10,0.546,
