"",BBK01.WX0026,BBK01.WX0026_FLAGS
"",Disount interest rates pursuant to section 253 (2) of the German Commercial Code including spread / residual maturity of 4.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:03,
2008-12,4.38,
2009-01,4.40,
2009-02,4.41,
2009-03,4.41,
2009-04,4.41,
2009-05,4.40,
2009-06,4.39,
2009-07,4.38,
2009-08,4.35,Corrected value
2009-09,4.34,Corrected value
2009-10,4.33,Corrected value
2009-11,4.31,Corrected value
2009-12,4.31,
2010-01,4.30,
2010-02,4.29,
2010-03,4.29,
2010-04,4.28,
2010-05,4.28,
2010-06,4.27,
2010-07,4.26,
2010-08,4.25,
2010-09,4.24,
2010-10,4.23,
2010-11,4.22,
2010-12,4.22,
2011-01,4.22,
2011-02,4.22,
2011-03,4.23,
2011-04,4.23,
2011-05,4.23,
2011-06,4.23,
2011-07,4.22,
2011-08,4.22,
2011-09,4.23,
2011-10,4.23,
2011-11,4.24,
2011-12,4.24,
2012-01,4.23,
2012-02,4.22,
2012-03,4.21,
2012-04,4.21,
2012-05,4.19,
2012-06,4.19,
2012-07,4.17,
2012-08,4.16,
2012-09,4.14,
2012-10,4.12,
2012-11,4.10,
2012-12,4.08,
2013-01,4.06,
2013-02,4.04,
2013-03,4.01,
2013-04,3.98,
2013-05,3.95,
2013-06,3.92,
2013-07,3.89,
2013-08,3.87,
2013-09,3.84,
2013-10,3.82,
2013-11,3.79,
2013-12,3.76,
2014-01,3.73,
2014-02,3.70,
2014-03,3.67,
2014-04,3.63,
2014-05,3.59,
2014-06,3.55,
2014-07,3.51,
2014-08,3.46,
2014-09,3.41,
2014-10,3.37,
2014-11,3.32,
2014-12,3.26,
2015-01,3.21,
