"",BBK01.OUD047,BBK01.OUD047_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / Total / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:32:52,
1968-12,0.556,
1969-01,0.547,
1969-02,0.531,
1969-03,0.512,
1969-04,0.524,
1969-05,0.558,
1969-06,0.521,
1969-07,0.525,
1969-08,0.528,
1969-09,0.604,
1969-10,0.623,
1969-11,0.612,
1969-12,0.665,
1970-01,0.609,
1970-02,0.595,
1970-03,0.562,
1970-04,0.577,
1970-05,0.593,
1970-06,0.620,
1970-07,0.673,
1970-08,0.681,
1970-09,0.644,
1970-10,0.650,
1970-11,0.682,
1970-12,0.745,
1971-01,0.773,
1971-02,0.785,
1971-03,0.808,
1971-04,0.804,
1971-05,0.814,
1971-06,0.811,
1971-07,0.837,
1971-08,0.842,
1971-09,0.847,
1971-10,0.859,
1971-11,0.887,
1971-12,0.973,
1972-01,0.993,
1972-02,0.983,
1972-03,0.915,
1972-04,0.875,
1972-05,0.898,
1972-06,0.912,
1972-07,0.950,
1972-08,0.974,
1972-09,0.963,
1972-10,0.972,
1972-11,1.034,
1972-12,1.154,
1973-01,1.157,
1973-02,1.195,
1973-03,1.190,
1973-04,1.230,
1973-05,1.392,
1973-06,1.520,
1973-07,1.652,
1973-08,1.749,
1973-09,1.797,
1973-10,1.961,
1973-11,2.037,
1973-12,2.023,
1974-01,2.011,
1974-02,2.085,
1974-03,2.052,
1974-04,2.099,
1974-05,2.087,
1974-06,2.051,
1974-07,2.002,
1974-08,1.933,
1974-09,1.792,
1974-10,1.749,
1974-11,1.702,
1974-12,1.723,
1975-01,1.745,
1975-02,1.727,
1975-03,1.531,
1975-04,1.380,
1975-05,1.326,
1975-06,1.224,
1975-07,1.188,
1975-08,1.151,
1975-09,1.090,
1975-10,1.075,
1975-11,1.083,
1975-12,1.134,
1976-01,1.097,
1976-02,1.081,
1976-03,1.003,
1976-04,0.992,
1976-05,0.967,
1976-06,0.954,
1976-07,0.992,
1976-08,1.008,
1976-09,1.002,
1976-10,1.001,
1976-11,1.018,
1976-12,1.021,
1977-01,1.052,
1977-02,1.034,
1977-03,1.071,
1977-04,1.070,
1977-05,1.081,
1977-06,1.053,
1977-07,1.078,
1977-08,1.110,
1977-09,1.087,
1977-10,1.125,
1977-11,1.160,
1977-12,1.253,
1978-01,1.238,
1978-02,1.244,
1978-03,1.214,
1978-04,1.203,
1978-05,1.205,
1978-06,1.178,
1978-07,1.189,
1978-08,1.232,
1978-09,1.210,
1978-10,1.268,
1978-11,1.294,
1978-12,1.340,
1979-01,1.330,
1979-02,1.376,
1979-03,1.402,
1979-04,1.435,
1979-05,1.516,
1979-06,1.560,
1979-07,1.688,
1979-08,1.761,
1979-09,1.787,
1979-10,1.910,
1979-11,2.047,
1979-12,2.134,
1980-01,2.175,
1980-02,2.212,
1980-03,2.290,
1980-04,2.329,
1980-05,2.377,
1980-06,2.390,
1980-07,2.478,
1980-08,2.417,
1980-09,2.374,
1980-10,2.369,
1980-11,2.350,
1980-12,2.455,
1981-01,2.499,
1981-02,2.505,
1981-03,2.521,
1981-04,2.658,
1981-05,2.676,
1981-06,2.572,
1981-07,2.745,
1981-08,2.821,
1981-09,2.843,
1981-10,2.860,
1981-11,2.849,
1981-12,2.846,
1982-01,2.820,
1982-02,2.813,
1982-03,2.776,
1982-04,2.833,
1982-05,2.810,
1982-06,2.780,
1982-07,2.829,
1982-08,2.835,
1982-09,2.755,
1982-10,2.780,
1982-11,2.752,
1982-12,2.715,
1983-01,2.751,
1983-02,2.687,
1983-03,2.666,
1983-04,2.599,
1983-05,2.551,
1983-06,2.528,
1983-07,2.594,
1983-08,2.642,
1983-09,2.582,
1983-10,2.629,
1983-11,2.603,
1983-12,2.690,
1984-01,2.709,
1984-02,2.700,
1984-03,2.617,
1984-04,2.690,
1984-05,2.715,
1984-06,2.642,
1984-07,2.728,
1984-08,2.753,
1984-09,2.716,
1984-10,2.780,
1984-11,2.717,
1984-12,2.662,
1985-01,2.756,
1985-02,2.772,
1985-03,2.704,
1985-04,2.776,
1985-05,2.759,
1985-06,2.791,
1985-07,2.831,
1985-08,2.764,
1985-09,2.623,
1985-10,2.621,
1985-11,2.565,
1985-12,2.567,
1986-01,2.652,
1986-02,2.631,
1986-03,2.569,
1986-04,2.531,
1986-05,2.560,
1986-06,2.557,
