"",BBK01.OU6162,BBK01.OU6162_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic employees / Total / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:27,
1968-12,0.027,
1969-01,0.028,
1969-02,0.028,
1969-03,0.027,
1969-04,0.026,
1969-05,0.027,
1969-06,0.027,
1969-07,0.026,
1969-08,0.027,
1969-09,0.024,
1969-10,0.026,
1969-11,0.024,
1969-12,0.032,
1970-01,0.026,
1970-02,0.025,
1970-03,0.029,
1970-04,0.027,
1970-05,0.028,
1970-06,0.029,
1970-07,0.029,
1970-08,0.029,
1970-09,0.029,
1970-10,0.029,
1970-11,0.028,
1970-12,0.033,
1971-01,0.018,
1971-02,0.019,
1971-03,0.020,
1971-04,0.022,
1971-05,0.019,
1971-06,0.021,
1971-07,0.025,
1971-08,0.024,
1971-09,0.023,
1971-10,0.025,
1971-11,0.025,
1971-12,0.026,
1972-01,0.030,
1972-02,0.023,
1972-03,0.024,
1972-04,0.021,
1972-05,0.020,
1972-06,0.019,
1972-07,0.020,
1972-08,0.022,
1972-09,0.022,
1972-10,0.024,
1972-11,0.020,
1972-12,0.025,
1973-01,0.023,
1973-02,0.021,
1973-03,0.022,
1973-04,0.026,
1973-05,0.028,
1973-06,0.028,
1973-07,0.034,
1973-08,0.037,
1973-09,0.037,
1973-10,0.036,
1973-11,0.035,
1973-12,0.077,
1974-01,0.040,
1974-02,0.038,
1974-03,0.041,
1974-04,0.039,
1974-05,0.039,
1974-06,0.038,
1974-07,0.040,
1974-08,0.040,
1974-09,0.040,
1974-10,0.039,
1974-11,0.041,
1974-12,0.046,
1975-01,0.039,
1975-02,0.034,
1975-03,0.036,
1975-04,0.027,
1975-05,0.027,
1975-06,0.025,
1975-07,0.024,
1975-08,0.023,
1975-09,0.024,
1975-10,0.022,
1975-11,0.024,
1975-12,0.024,
1976-01,0.021,
1976-02,0.021,
1976-03,0.022,
1976-04,0.022,
1976-05,0.022,
1976-06,0.023,
1976-07,0.020,
1976-08,0.030,
1976-09,0.028,
1976-10,0.027,
1976-11,0.024,
1976-12,0.026,
1977-01,0.023,
1977-02,0.028,
1977-03,0.027,
1977-04,0.025,
1977-05,0.026,
1977-06,0.026,
1977-07,0.028,
1977-08,0.025,
1977-09,0.030,
1977-10,0.027,
1977-11,0.030,
1977-12,0.028,
1978-01,0.032,
1978-02,0.031,
1978-03,0.031,
1978-04,0.032,
1978-05,0.037,
1978-06,0.033,
1978-07,0.039,
1978-08,0.042,
1978-09,0.042,
1978-10,0.047,
1978-11,0.045,
1978-12,0.036,
1979-01,0.050,
1979-02,0.048,
1979-03,0.048,
1979-04,0.044,
1979-05,0.044,
1979-06,0.048,
1979-07,0.048,
1979-08,0.048,
1979-09,0.047,
1979-10,0.054,
1979-11,0.071,
1979-12,0.063,
1980-01,0.059,
1980-02,0.065,
1980-03,0.063,
1980-04,0.066,
1980-05,0.066,
1980-06,0.065,
1980-07,0.069,
1980-08,0.065,
1980-09,0.073,
1980-10,0.080,
1980-11,0.080,
1980-12,0.082,
1981-01,0.081,
1981-02,0.081,
1981-03,0.084,
1981-04,0.088,
1981-05,0.085,
1981-06,0.085,
1981-07,0.085,
1981-08,0.085,
1981-09,0.086,
1981-10,0.090,
1981-11,0.091,
1981-12,0.089,
1982-01,0.090,
1982-02,0.091,
1982-03,0.093,
1982-04,0.096,
1982-05,0.096,
1982-06,0.094,
1982-07,0.095,
1982-08,0.094,
1982-09,0.091,
1982-10,0.086,
1982-11,0.090,
1982-12,0.090,
1983-01,0.088,
1983-02,0.089,
1983-03,0.088,
1983-04,0.087,
1983-05,0.090,
1983-06,0.092,
1983-07,0.091,
1983-08,0.090,
1983-09,0.088,
1983-10,0.091,
1983-11,0.102,
1983-12,0.120,
1984-01,0.112,
1984-02,0.106,
1984-03,0.105,
1984-04,0.104,
1984-05,0.101,
1984-06,0.101,
1984-07,0.110,
1984-08,0.105,
1984-09,0.107,
1984-10,0.102,
1984-11,0.107,
1984-12,0.110,
1985-01,0.114,
1985-02,0.116,
1985-03,0.114,
1985-04,0.115,
1985-05,0.115,
1985-06,0.118,
1985-07,0.119,
1985-08,0.117,
1985-09,0.117,
1985-10,0.116,
1985-11,0.116,
1985-12,0.153,
1986-01,0.098,
1986-02,0.100,
1986-03,0.108,
1986-04,0.111,
1986-05,0.111,
1986-06,0.114,
1986-07,0.118,
1986-08,0.121,
1986-09,0.127,
1986-10,0.120,
1986-11,0.133,
1986-12,0.124,
1987-01,0.126,
1987-02,0.118,
1987-03,0.122,
1987-04,0.106,
1987-05,0.107,
1987-06,0.117,
1987-07,0.114,
1987-08,0.115,
1987-09,0.108,
1987-10,0.108,
1987-11,0.125,
1987-12,0.117,
1988-01,0.115,
1988-02,0.119,
1988-03,0.109,
1988-04,0.110,
1988-05,0.106,
1988-06,0.110,
1988-07,0.115,
1988-08,0.133,
1988-09,0.111,
1988-10,0.109,
1988-11,0.112,
1988-12,0.101,
1989-01,0.101,
1989-02,0.098,
1989-03,0.104,
1989-04,0.101,
1989-05,0.094,
1989-06,0.095,
1989-07,0.095,
1989-08,0.095,
1989-09,0.094,
1989-10,0.097,
1989-11,0.097,
1989-12,0.096,
1990-01,0.103,
1990-02,0.099,
1990-03,0.098,
1990-04,0.095,
1990-05,0.096,
1990-06,0.142,
1990-07,0.147,
1990-08,0.150,
1990-09,0.144,
1990-10,0.149,
1990-11,0.134,
1990-12,0.119,
1991-01,0.100,
1991-02,0.101,
1991-03,0.092,
1991-04,0.091,
1991-05,0.089,
1991-06,0.071,
1991-07,0.070,
1991-08,0.076,
1991-09,0.061,
1991-10,0.055,
1991-11,0.028,
1991-12,0.031,
1992-01,0.030,
1992-02,0.029,
1992-03,0.028,
1992-04,0.028,
1992-05,0.028,
1992-06,0.030,
1992-07,0.027,
1992-08,0.027,
1992-09,0.031,
1992-10,0.028,
1992-11,0.031,
1992-12,0.025,
1993-01,0.033,
1993-02,0.029,
1993-03,0.027,
1993-04,0.027,
1993-05,0.027,
1993-06,0.027,
1993-07,0.028,
1993-08,0.029,
1993-09,0.026,
1993-10,0.027,
1993-11,0.028,
1993-12,0.027,
1994-01,0.024,
1994-02,0.020,
1994-03,0.020,
1994-04,0.022,
1994-05,0.025,
1994-06,0.021,
1994-07,0.019,
1994-08,0.019,
1994-09,0.017,
1994-10,0.017,
1994-11,0.017,
1994-12,0.016,
1995-01,0.020,
1995-02,0.020,
1995-03,0.019,
1995-04,0.019,
1995-05,0.018,
1995-06,0.017,
1995-07,0.016,
1995-08,0.013,
1995-09,0.014,
1995-10,0.013,
1995-11,0.017,
1995-12,0.071,
1996-01,0.028,
1996-02,0.035,
1996-03,0.030,
1996-04,0.032,
1996-05,0.030,
1996-06,0.040,
1996-07,0.025,
1996-08,0.036,
1996-09,0.034,
1996-10,0.044,
1996-11,0.041,
1996-12,0.028,
1997-01,0.030,
1997-02,0.028,
1997-03,0.026,
1997-04,0.023,
1997-05,0.024,
1997-06,0.061,
1997-07,0.077,
1997-08,0.056,
1997-09,0.043,
1997-10,0.035,
1997-11,0.037,
1997-12,0.031,
1998-01,0.033,
1998-02,0.035,
1998-03,0.038,
1998-04,0.052,
1998-05,0.053,
1998-06,0.050,
1998-07,0.046,
1998-08,0.053,
1998-09,0.037,
1998-10,0.044,
1998-11,0.053,
1998-12,0.076,
1999-01,0.071,
1999-02,0.060,
1999-03,0.082,
1999-04,0.079,
1999-05,0.072,
1999-06,0.074,
1999-07,0.079,
1999-08,0.067,
1999-09,0.058,
1999-10,0.059,
1999-11,0.064,
1999-12,0.573,
2000-01,0.499,
2000-02,0.172,
2000-03,0.114,
2000-04,0.106,
2000-05,0.100,
2000-06,0.103,
2000-07,0.080,
2000-08,0.075,
2000-09,0.075,
2000-10,0.072,
2000-11,0.073,
2000-12,0.070,
2001-01,0.069,
2001-02,0.071,
2001-03,0.076,
2001-04,0.077,
2001-05,0.079,
2001-06,0.082,
2001-07,0.102,
2001-08,0.098,
2001-09,0.114,
2001-10,0.094,
2001-11,0.080,
2001-12,0.066,
2002-01,0.062,
2002-02,0.066,
2002-03,0.068,
2002-04,0.068,
2002-05,0.075,
2002-06,0.072,
2002-07,0.065,
2002-08,0.062,
2002-09,0.058,
2002-10,0.074,
2002-11,0.050,
2002-12,0.063,
2003-01,0.038,
2003-02,0.036,
2003-03,0.036,
2003-04,0.028,
2003-05,0.025,
2003-06,0.030,
2003-07,0.024,
2003-08,0.023,
2003-09,0.023,
2003-10,0.031,
2003-11,0.022,
2003-12,0.021,
2004-01,0.016,
2004-02,0.018,
2004-03,0.022,
2004-04,0.025,
2004-05,0.026,
2004-06,0.026,
2004-07,0.026,
2004-08,0.025,
2004-09,0.021,
2004-10,0.017,
2004-11,0.014,
2004-12,0.006,
2005-01,0.006,
2005-02,0.006,
2005-03,0.006,
2005-04,0.009,
2005-05,0.015,
2005-06,0.015,
2005-07,0.004,
2005-08,0.005,
2005-09,0.005,
2005-10,0.004,
2005-11,0.004,
2005-12,0.004,
2006-01,0.004,
2006-02,0.006,
2006-03,0.004,
2006-04,0.006,
2006-05,0.006,
2006-06,0.007,
2006-07,0.007,
2006-08,0.006,
2006-09,0.012,
2006-10,0.008,
2006-11,0.007,
2006-12,0.003,
2007-01,0.003,
2007-02,0.004,
2007-03,0.003,
2007-04,0.003,
2007-05,0.004,
2007-06,0.004,
2007-07,0.005,
2007-08,0.005,
2007-09,0.005,
2007-10,0.005,
2007-11,0.006,
2007-12,0.007,
2008-01,0.006,
2008-02,0.006,
2008-03,0.006,
2008-04,0.006,
2008-05,0.005,
2008-06,0.005,
2008-07,0.005,
2008-08,0.005,
2008-09,0.004,
2008-10,0.008,
2008-11,0.008,
2008-12,0.026,
2009-01,0.005,
2009-02,0.005,
2009-03,0.004,
2009-04,0.003,
2009-05,0.004,
2009-06,0.004,
2009-07,0.003,
2009-08,0.002,
2009-09,0.003,
2009-10,0.002,
2009-11,0.002,
2009-12,0.027,
2010-01,0.002,
2010-02,0.002,
2010-03,0.001,
2010-04,0.002,
2010-05,0.002,
2010-06,0.002,
2010-07,0.002,
2010-08,0.001,
2010-09,0.002,
2010-10,0.002,
2010-11,0.003,
2010-12,0.021,
2011-01,0.001,
2011-02,0.002,
2011-03,0.002,
2011-04,0.002,
2011-05,0.001,
2011-06,0.002,
2011-07,0.002,
2011-08,0.002,
2011-09,0.002,
2011-10,0.003,
2011-11,0.007,
2011-12,0.002,
2012-01,0.001,
2012-02,0.002,
2012-03,0.001,
2012-04,0.001,
2012-05,0.002,
2012-06,0.002,
2012-07,0.002,
2012-08,0.001,
2012-09,0.002,
2012-10,0.002,
2012-11,0.002,
2012-12,0.001,
2013-01,0.014,
2013-02,0.001,
2013-03,0.001,
2013-04,0.008,
2013-05,0.008,
2013-06,0.008,
2013-07,0.019,
2013-08,0.030,
2013-09,0.030,
2013-10,0.029,
2013-11,0.013,
2013-12,0.012,
2014-01,0.005,
2014-02,0.005,
2014-03,0.001,
2014-04,0.001,
2014-05,0.001,
2014-06,0.001,
2014-07,0.001,
2014-08,0.001,
2014-09,0.001,
2014-10,0.001,
2014-11,0.002,
2014-12,0.001,Provisional value
