"",BBK01.OUD347,BBK01.OUD347_FLAGS
"",Lending to the Federal Government and its special funds / Total / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:20,
1999-01,16.358,
1999-02,18.712,
1999-03,16.862,
1999-04,15.862,
1999-05,19.012,
1999-06,17.266,
1999-07,15.797,
1999-08,16.530,
1999-09,15.501,
1999-10,15.691,
1999-11,16.893,
1999-12,13.880,
2000-01,14.960,
2000-02,20.160,
2000-03,16.359,
2000-04,17.096,
2000-05,21.229,
2000-06,16.960,
2000-07,18.619,
2000-08,17.254,
2000-09,16.021,
2000-10,16.966,
2000-11,16.316,
2000-12,12.349,
2001-01,13.957,
2001-02,13.490,
2001-03,11.996,
2001-04,14.236,
2001-05,13.493,
2001-06,13.622,
2001-07,13.586,
2001-08,12.731,
2001-09,11.395,
2001-10,10.124,
2001-11,9.269,
2001-12,9.001,
2002-01,10.269,
2002-02,11.193,
2002-03,11.496,
2002-04,11.605,
2002-05,11.869,
2002-06,11.559,
2002-07,10.557,
2002-08,10.899,
2002-09,11.350,
2002-10,11.163,
2002-11,12.860,
2002-12,12.007,
2003-01,12.691,
2003-02,15.823,
2003-03,14.502,
2003-04,14.300,
2003-05,15.621,
2003-06,12.711,
2003-07,14.752,
2003-08,13.782,
2003-09,14.501,
2003-10,12.691,
2003-11,15.235,
2003-12,13.815,
2004-01,14.084,
2004-02,12.466,
2004-03,14.762,
2004-04,11.500,
2004-05,13.492,
2004-06,14.224,
2004-07,11.779,
2004-08,12.550,
2004-09,12.215,
2004-10,10.814,
2004-11,12.009,
2004-12,6.204,
2005-01,7.900,
2005-02,6.231,
2005-03,7.027,
2005-04,7.223,
2005-05,7.323,
2005-06,6.852,
2005-07,6.827,
2005-08,5.031,
2005-09,4.414,
2005-10,5.324,
2005-11,4.914,
2005-12,5.967,
2006-01,5.798,
2006-02,5.740,
2006-03,6.203,
2006-04,5.966,
2006-05,5.065,
2006-06,5.294,
2006-07,5.213,
2006-08,5.163,
2006-09,5.291,
2006-10,5.615,
2006-11,6.381,
2006-12,4.961,
2007-01,5.921,
2007-02,5.643,
2007-03,5.590,
2007-04,6.025,
2007-05,7.365,
2007-06,5.419,
2007-07,6.615,
2007-08,6.259,
2007-09,5.362,
2007-10,5.684,
2007-11,5.461,
2007-12,4.338,
2008-01,3.875,
2008-02,3.595,
2008-03,2.938,
2008-04,3.871,
2008-05,3.122,
2008-06,2.943,
2008-07,2.905,
2008-08,3.696,
2008-09,2.953,
2008-10,0.811,
2008-11,0.923,
2008-12,2.876,
2009-01,3.285,
2009-02,2.396,
2009-03,0.382,
2009-04,0.846,
2009-05,0.904,
2009-06,1.357,
2009-07,1.626,
2009-08,2.234,
2009-09,4.069,
2009-10,4.252,
2009-11,4.076,
2009-12,3.477,
2010-01,3.334,
2010-02,3.537,
2010-03,3.627,
2010-04,3.838,
2010-05,3.704,
2010-06,3.681,
2010-07,3.555,
2010-08,3.824,
2010-09,3.720,
2010-10,3.942,
2010-11,3.715,
2010-12,3.675,
2011-01,3.870,
2011-02,3.739,
2011-03,4.663,
2011-04,3.599,
2011-05,3.865,
2011-06,3.814,
2011-07,3.628,
2011-08,4.149,
2011-09,4.355,
2011-10,4.643,
2011-11,4.469,
2011-12,3.821,
2012-01,4.461,
2012-02,4.350,
2012-03,4.354,
2012-04,4.379,
2012-05,4.550,
2012-06,4.458,
2012-07,4.456,
2012-08,4.625,
2012-09,4.897,
2012-10,4.782,
2012-11,4.741,
2012-12,4.832,
2013-01,4.810,
2013-02,4.854,
2013-03,4.993,
2013-04,5.081,
2013-05,4.973,
2013-06,5.057,
2013-07,5.096,
2013-08,5.119,
2013-09,5.176,
2013-10,5.177,
2013-11,5.251,
2013-12,4.967,
2014-01,4.918,
2014-02,5.470,
2014-03,5.623,
2014-04,6.581,
2014-05,6.572,
2014-06,7.468,
2014-07,9.232,
2014-08,9.427,
2014-09,9.037,
2014-10,9.148,
2014-11,9.109,
2014-12,9.141,Provisional value
