"",BBK01.PQ1722,BBK01.PQ1722_FLAGS
"",Lending to craft trades / Short-term / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:24:49,
1968-10,0.969,
1969-01,0.979,
1969-04,1.014,
1969-07,1.031,
1969-10,1.062,
1970-01,1.060,
1970-04,1.089,
1970-07,1.110,
1970-10,1.122,
1971-01,1.129,
1971-04,1.211,
1971-07,1.205,
1971-10,1.286,
1972-01,1.316,
1972-04,1.438,
1972-07,1.458,
1972-10,1.527,
1973-01,1.574,
1973-04,1.631,
1973-07,1.628,
1973-10,1.777,
1974-01,1.802,
1974-04,1.896,
1974-07,1.866,
1974-10,1.910,
1975-01,1.930,
1975-04,1.946,
1975-07,1.913,
1975-10,1.963,
1976-01,1.993,
1976-04,2.066,
1976-07,2.089,
1976-10,2.111,
1977-01,2.162,
1977-04,2.229,
1977-07,2.242,
1977-10,2.211,
1978-01,2.276,
1978-04,2.363,
1978-07,2.384,
1978-10,2.398,
1979-01,2.523,
1979-04,2.631,
1979-07,2.721,
1979-10,2.757,
1980-01,2.860,
1980-04,2.962,
1980-07,3.039,
1980-10,3.121,
1981-01,3.294,
1981-04,3.379,
1981-07,3.402,
1981-10,3.464,
1982-01,3.526,
1982-04,3.608,
1982-07,3.616,
1982-10,3.567,
1983-01,3.606,
1983-04,3.539,
1983-07,3.537,
1983-10,3.506,
1984-01,3.606,
1984-04,3.744,
1984-07,3.760,
1984-10,3.769,
1985-01,3.855,
1985-04,3.930,
1985-07,3.779,
1985-10,4.144,
1986-01,4.246,
1986-04,4.174,
1986-07,4.013,
1986-10,3.839,
1987-01,3.938,
1987-04,3.949,
1987-07,3.820,
1987-10,3.670,
1988-01,3.784,
1988-04,3.842,
1988-07,3.797,
1988-10,3.738,
1989-01,3.823,
1989-04,3.925,
1989-07,3.877,
1989-10,3.929,
1990-01,3.962,
1990-04,4.151,
1990-07,4.323,
1990-10,4.334,
1991-01,4.481,
1991-04,4.527,
1991-07,4.478,
1991-10,4.617,
1992-01,4.685,
1992-04,4.832,
1992-07,4.799,
1992-10,4.702,
1993-01,4.809,
1993-04,4.836,
1993-07,4.805,
1993-10,4.844,
1994-01,4.837,
1994-04,4.877,
1994-07,4.901,
1994-10,4.823,
1995-01,4.963,
1995-04,5.116,
1995-07,5.068,
1995-10,4.979,
1996-01,4.992,
1996-04,4.899,
1996-07,4.787,
1996-10,4.678,
1997-01,4.770,
1997-04,4.791,
1997-07,4.720,
1997-10,4.524,
1998-01,4.550,
1998-04,4.561,
1998-07,4.490,
1998-10,4.305,
1999-01,4.359,
1999-04,4.294,
1999-07,4.140,
1999-10,4.061,
2000-01,4.170,
2000-04,4.186,
2000-07,4.121,
2000-10,3.992,
2001-01,4.066,
2001-04,3.968,
2001-07,3.897,
2001-10,3.694,
2002-01,3.796,
2002-04,3.709,
2002-07,3.604,
2002-10,3.445,
2003-01,3.468,
2003-04,3.355,
2003-07,3.211,
2003-10,2.956,
2004-01,2.937,
2004-04,2.866,
2004-07,2.757,
2004-10,2.513,
2005-01,2.657,
2005-04,2.478,
2005-07,2.395,
2005-10,2.278,
2006-01,2.518,
2006-04,2.434,
2006-07,2.371,
2006-10,2.169,
2007-01,2.230,
2007-04,2.214,
2007-07,2.169,
2007-10,2.075,
2008-01,2.164,
2008-04,2.089,
2008-07,2.035,
2008-10,1.942,
2009-01,2.050,
2009-04,1.952,
2009-07,1.860,
2009-10,1.685,
2010-01,1.824,
2010-04,1.781,
2010-07,1.689,
2010-10,1.555,
2011-01,1.661,
2011-04,1.659,
2011-07,1.586,
2011-10,1.442,
2012-01,1.566,
2012-04,1.540,
2012-07,1.495,
2012-10,1.424,
2013-01,1.521,
2013-04,1.492,
2013-07,1.404,
2013-10,1.280,
2014-01,1.350,
2014-04,1.356,
2014-07,1.300,
2014-10,1.189,
