"",BBK01.QX6347,BBK01.QX6347_FLAGS
"",Banks in Germany: Liabilities to non-residents / Switzerland / US dollar,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:15:30,
1995-01,7.383,
1995-02,7.368,
1995-03,6.789,
1995-04,6.842,
1995-05,6.833,
1995-06,6.177,
1995-07,6.435,
1995-08,6.359,
1995-09,6.144,
1995-10,5.924,
1995-11,6.235,
1995-12,6.054,
1996-01,6.980,
1996-02,7.279,
1996-03,7.208,
1996-04,7.292,
1996-05,6.810,
1996-06,6.764,
1996-07,6.344,
1996-08,6.269,
1996-09,6.775,
1996-10,5.790,
1996-11,6.312,
1996-12,6.368,
1997-01,7.599,
1997-02,7.856,
1997-03,8.163,
1997-04,8.668,
1997-05,8.140,
1997-06,8.766,
1997-07,8.200,
1997-08,8.225,
1997-09,7.683,
1997-10,8.996,
1997-11,9.127,
1997-12,10.118,
1998-01,12.116,
1998-02,10.729,
1998-03,10.362,
1998-04,10.466,
1998-05,10.206,
1998-06,10.879,
1998-07,9.746,
1998-08,10.001,
1998-09,10.355,
1998-10,9.022,
1998-11,9.683,
1998-12,10.198,
1999-01,9.566,
1999-02,10.517,
1999-03,9.160,
1999-04,9.712,
1999-05,9.022,
1999-06,9.525,
1999-07,9.038,
1999-08,9.088,
1999-09,9.859,
1999-10,10.775,
1999-11,11.652,
1999-12,14.055,
2000-01,12.835,
2000-02,13.003,
2000-03,12.873,
2000-04,13.728,
2000-05,13.925,
2000-06,13.546,
2000-07,14.425,
2000-08,15.057,
2000-09,15.073,
2000-10,16.360,
2000-11,15.640,
2000-12,15.559,
2001-01,14.487,
2001-02,14.686,
2001-03,15.660,
2001-04,16.631,
2001-05,17.942,
2001-06,18.705,
2001-07,16.996,
2001-08,15.554,
2001-09,17.575,
2001-10,17.735,
2001-11,18.044,
2001-12,19.093,
2002-01,17.020,
2002-02,17.243,
2002-03,17.002,
2002-04,16.451,
2002-05,14.907,
2002-06,13.278,
2002-07,13.887,
2002-08,13.281,
2002-09,13.255,
2002-10,11.805,
2002-11,12.038,
2002-12,9.968,
2003-01,9.666,
2003-02,9.832,
2003-03,9.677,
2003-04,8.881,
2003-05,7.778,
2003-06,7.900,
2003-07,8.768,
2003-08,8.575,
2003-09,8.166,
2003-10,9.469,
2003-11,10.038,
2003-12,9.985,
2004-01,9.259,
2004-02,9.276,
2004-03,9.261,
2004-04,9.462,
2004-05,9.482,
2004-06,11.669,
2004-07,12.097,
2004-08,12.042,
2004-09,10.869,
2004-10,11.762,
2004-11,12.610,
2004-12,12.295,
2005-01,13.073,
2005-02,12.236,
2005-03,12.980,
2005-04,14.022,
2005-05,15.168,
2005-06,15.371,
2005-07,15.850,
2005-08,14.847,
2005-09,16.466,
2005-10,13.653,
2005-11,15.470,
2005-12,15.277,
2006-01,15.755,
2006-02,17.110,
2006-03,16.367,
2006-04,16.565,
2006-05,16.326,
2006-06,16.355,
2006-07,18.057,
2006-08,18.185,
2006-09,17.752,
2006-10,18.846,
2006-11,17.809,
2006-12,20.107,
2007-01,18.975,
2007-02,19.112,
2007-03,19.597,
2007-04,19.478,
2007-05,19.478,
2007-06,19.322,
2007-07,18.301,
2007-08,18.349,
2007-09,18.124,
2007-10,16.788,
2007-11,17.385,
2007-12,20.116,
2008-01,18.527,
2008-02,16.560,
2008-03,14.427,
2008-04,13.997,
2008-05,20.657,
2008-06,20.888,
2008-07,19.254,
2008-08,20.869,
2008-09,27.469,
2008-10,18.940,
2008-11,14.128,
2008-12,12.630,
2009-01,11.978,
2009-02,11.674,
2009-03,9.497,
2009-04,10.080,
2009-05,9.808,
2009-06,8.070,
2009-07,9.329,
2009-08,8.852,
2009-09,8.352,
2009-10,8.928,
2009-11,9.019,
2009-12,8.988,
2010-01,9.408,
2010-02,8.872,
2010-03,9.857,
2010-04,9.441,
2010-05,9.211,
2010-06,8.713,
2010-07,7.640,
2010-08,8.790,
2010-09,8.816,
2010-10,8.967,
2010-11,8.582,
2010-12,8.209,
2011-01,9.026,
2011-02,9.735,
2011-03,8.211,
2011-04,8.282,
2011-05,9.058,
2011-06,9.305,
2011-07,9.887,
2011-08,11.651,
2011-09,9.952,
2011-10,10.089,
2011-11,9.618,
2011-12,9.977,
2012-01,12.581,
2012-02,12.105,
2012-03,11.084,
2012-04,12.355,
2012-05,10.534,
2012-06,10.040,
2012-07,10.522,
2012-08,9.561,
2012-09,9.333,
2012-10,8.571,
2012-11,8.410,
2012-12,6.402,
2013-01,9.077,
2013-02,9.304,
2013-03,10.586,
2013-04,7.335,
2013-05,11.525,
2013-06,7.521,
2013-07,8.229,
2013-08,8.493,
2013-09,8.627,
2013-10,7.699,
2013-11,8.307,
2013-12,7.583,
2014-01,8.374,
2014-02,8.465,
2014-03,10.228,
2014-04,10.380,
2014-05,9.740,
2014-06,9.269,
2014-07,13.650,
2014-08,10.067,
2014-09,11.044,
2014-10,9.974,
2014-11,12.689,
2014-12,9.486,
