"",BBK01.OUB174,BBK01.OUB174_FLAGS
"",Time deposits of domestic non-banks (non-MFIs) / for more than two years / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:17:25,
1999-01,59.877,
1999-02,60.479,
1999-03,61.561,
1999-04,61.307,
1999-05,61.305,
1999-06,61.439,
1999-07,61.926,
1999-08,62.457,
1999-09,62.546,
1999-10,63.161,
1999-11,64.419,
1999-12,65.038,
2000-01,66.465,
2000-02,66.760,
2000-03,66.831,
2000-04,67.429,
2000-05,74.536,
2000-06,74.381,
2000-07,74.843,
2000-08,75.155,
2000-09,75.163,
2000-10,75.485,
2000-11,75.639,
2000-12,75.541,
2001-01,75.800,
2001-02,76.082,
2001-03,76.488,
2001-04,76.666,
2001-05,77.114,
2001-06,77.147,
2001-07,77.227,
2001-08,77.083,
2001-09,77.558,
2001-10,77.657,
2001-11,77.650,
2001-12,77.808,
2002-01,78.588,
2002-02,79.028,
2002-03,79.409,
2002-04,79.648,
2002-05,79.839,
2002-06,79.939,
2002-07,80.011,
2002-08,79.286,
2002-09,79.351,
2002-10,79.590,
2002-11,79.685,
2002-12,79.916,
2003-01,80.642,
2003-02,80.957,
2003-03,80.925,
2003-04,81.003,
2003-05,80.720,
2003-06,80.880,
2003-07,80.725,
2003-08,81.307,
2003-09,81.759,
2003-10,81.605,
2003-11,82.102,
2003-12,82.114,
2004-01,82.339,
2004-02,82.106,
2004-03,82.068,
2004-04,81.969,
2004-05,82.147,
2004-06,81.947,
2004-07,81.875,
2004-08,82.010,
2004-09,82.010,
2004-10,82.016,
2004-11,82.570,
2004-12,82.769,
2005-01,83.169,
2005-02,83.465,
2005-03,83.866,
2005-04,83.605,
2005-05,83.362,
2005-06,83.150,
2005-07,83.186,
2005-08,79.788,
2005-09,77.850,
2005-10,76.842,
2005-11,76.747,
2005-12,77.811,
2006-01,77.926,
2006-02,77.619,
2006-03,80.965,
2006-04,81.944,
2006-05,82.373,
2006-06,82.537,
2006-07,83.111,
2006-08,83.580,
2006-09,83.561,
2006-10,83.229,
2006-11,84.181,
2006-12,84.279,
2007-01,85.357,
2007-02,86.028,
2007-03,86.322,
2007-04,86.813,
2007-05,87.854,
2007-06,89.170,
2007-07,89.734,
2007-08,89.910,
2007-09,94.555,
2007-10,95.657,
2007-11,95.828,
2007-12,97.133,
2008-01,98.884,
2008-02,100.307,
2008-03,100.779,
2008-04,101.762,
2008-05,102.251,
2008-06,102.877,
2008-07,103.641,
2008-08,103.924,
2008-09,103.703,
2008-10,104.125,
2008-11,104.868,
2008-12,132.420,
2009-01,131.557,
2009-02,131.664,
2009-03,133.478,
2009-04,135.198,
2009-05,136.018,
2009-06,136.600,
2009-07,135.445,
2009-08,135.552,
2009-09,136.224,
2009-10,135.762,
2009-11,136.444,
2009-12,136.188,
2010-01,135.246,
2010-02,135.660,
2010-03,135.690,
2010-04,135.286,
2010-05,135.634,
2010-06,135.765,
2010-07,135.946,
2010-08,140.395,
2010-09,140.598,
2010-10,141.155,
2010-11,167.611,
2010-12,167.417,
2011-01,165.698,
2011-02,165.962,
2011-03,165.644,
2011-04,163.736,
2011-05,163.559,
2011-06,163.021,
2011-07,162.957,
2011-08,164.227,
2011-09,163.685,
2011-10,163.811,
2011-11,164.779,
2011-12,164.945,
2012-01,164.641,
2012-02,164.644,
2012-03,163.860,
2012-04,164.089,
2012-05,168.163,
2012-06,167.649,
2012-07,166.168,
2012-08,166.602,
2012-09,165.335,
2012-10,164.541,
2012-11,164.705,
2012-12,165.368,
2013-01,166.496,
2013-02,165.243,
2013-03,166.908,
2013-04,165.278,
2013-05,164.697,
2013-06,165.619,
2013-07,165.387,
2013-08,164.091,
2013-09,162.442,
2013-10,161.405,
2013-11,160.641,
2013-12,159.076,
2014-01,157.710,
2014-02,156.993,
2014-03,157.513,
2014-04,158.186,
2014-05,157.624,
2014-06,156.542,
2014-07,155.035,
2014-08,154.278,
2014-09,156.466,
2014-10,155.159,
2014-11,154.332,
2014-12,154.044,Provisional value
