"",BBK01.OUL384,BBK01.OUL384_FLAGS
"",Savings deposits of domestic enterprises / at a period of notice of more than 3 months / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:10:46,
1999-01,1.351,
1999-02,1.357,
1999-03,1.389,
1999-04,1.404,
1999-05,1.446,
1999-06,1.462,
1999-07,1.452,
1999-08,1.447,
1999-09,1.418,
1999-10,1.395,
1999-11,1.378,
1999-12,1.423,
2000-01,1.428,
2000-02,1.426,
2000-03,1.442,
2000-04,1.405,
2000-05,1.439,
2000-06,1.415,
2000-07,1.396,
2000-08,1.406,
2000-09,1.398,
2000-10,1.390,
2000-11,1.391,
2000-12,1.445,
2001-01,1.446,
2001-02,1.442,
2001-03,1.435,
2001-04,1.372,
2001-05,1.464,
2001-06,1.446,
2001-07,1.451,
2001-08,1.438,
2001-09,1.414,
2001-10,1.088,
2001-11,1.079,
2001-12,1.053,
2002-01,1.042,
2002-02,1.038,
2002-03,1.027,
2002-04,0.947,
2002-05,0.926,
2002-06,0.951,
2002-07,1.077,
2002-08,1.073,
2002-09,1.079,
2002-10,1.069,
2002-11,1.060,
2002-12,1.146,
2003-01,1.087,
2003-02,1.074,
2003-03,1.012,
2003-04,1.005,
2003-05,0.992,
2003-06,0.993,
2003-07,0.992,
2003-08,0.994,
2003-09,0.961,
2003-10,0.930,
2003-11,0.926,
2003-12,0.935,
2004-01,0.934,
2004-02,0.940,
2004-03,0.949,
2004-04,0.970,
2004-05,0.968,
2004-06,0.963,
2004-07,0.968,
2004-08,0.971,
2004-09,0.962,
2004-10,0.965,
2004-11,0.971,
2004-12,0.870,
2005-01,0.852,
2005-02,0.853,
2005-03,0.843,
2005-04,0.842,
2005-05,0.845,
2005-06,0.837,
2005-07,0.836,
2005-08,0.814,
2005-09,0.814,
2005-10,0.649,
2005-11,0.640,
2005-12,0.577,
2006-01,0.570,
2006-02,0.574,
2006-03,0.570,
2006-04,0.587,
2006-05,0.590,
2006-06,0.604,
2006-07,0.607,
2006-08,0.613,
2006-09,0.615,
2006-10,0.613,
2006-11,0.617,
2006-12,0.624,
2007-01,0.629,
2007-02,0.633,
2007-03,0.634,
2007-04,0.625,
2007-05,0.621,
2007-06,0.625,
2007-07,0.609,
2007-08,0.439,
2007-09,0.425,
2007-10,0.420,
2007-11,0.408,
2007-12,0.403,
2008-01,0.400,
2008-02,0.400,
2008-03,0.395,
2008-04,0.389,
2008-05,0.386,
2008-06,0.368,
2008-07,0.358,
2008-08,0.347,
2008-09,0.338,
2008-10,0.335,
2008-11,0.314,
2008-12,0.297,
2009-01,0.306,
2009-02,0.355,
2009-03,0.400,
2009-04,0.437,
2009-05,0.477,
2009-06,0.513,
2009-07,0.554,
2009-08,0.565,
2009-09,0.597,
2009-10,0.639,
2009-11,0.637,
2009-12,0.665,
2010-01,0.709,
2010-02,0.734,
2010-03,0.754,
2010-04,0.752,
2010-05,0.752,
2010-06,0.745,
2010-07,0.743,
2010-08,0.718,
2010-09,0.706,
2010-10,0.680,
2010-11,0.655,
2010-12,0.640,
2011-01,0.567,
2011-02,0.579,
2011-03,0.565,
2011-04,0.552,
2011-05,0.531,
2011-06,0.524,
2011-07,0.486,
2011-08,0.476,
2011-09,0.465,
2011-10,0.454,
2011-11,0.345,
2011-12,0.334,
2012-01,0.328,
2012-02,0.379,
2012-03,0.370,
2012-04,0.373,
2012-05,0.368,
2012-06,0.378,
2012-07,0.394,
2012-08,0.435,
2012-09,0.440,
2012-10,0.458,
2012-11,0.443,
2012-12,0.449,
2013-01,0.474,
2013-02,0.490,
2013-03,0.510,
2013-04,0.521,
2013-05,0.581,
2013-06,0.605,
2013-07,0.616,
2013-08,0.631,
2013-09,0.651,
2013-10,0.673,
2013-11,0.709,
2013-12,0.619,
2014-01,0.633,
2014-02,0.647,
2014-03,0.685,
2014-04,0.693,
2014-05,0.704,
2014-06,0.720,
2014-07,0.707,
2014-08,0.706,
2014-09,0.719,
2014-10,0.699,
2014-11,0.690,
2014-12,0.588,Provisional value
