"",BBK01.QUX055,BBK01.QUX055_FLAGS
"",All foreign subsidiaries: Short-term loans and advances to non-residents / Bermuda / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:20:16,
2001-12,0.205,
2002-01,0.218,
2002-02,0.193,
2002-03,0.137,
2002-04,0.157,
2002-05,0.072,
2002-06,0.116,
2002-07,0.126,
2002-08,0.082,
2002-09,0.091,
2002-10,0.124,
2002-11,0.162,
2002-12,0.120,
2003-01,0.102,
2003-02,0.068,
2003-03,0.067,
2003-04,0.070,
2003-05,0.068,
2003-06,0.046,
2003-07,0.057,
2003-08,0.070,
2003-09,0.077,
2003-10,0.066,
2003-11,0.067,
2003-12,0.055,
2004-01,0.076,
2004-02,0.040,
2004-03,0.018,
2004-04,0.052,
2004-05,0.044,
2004-06,0.060,
2004-07,0.061,
2004-08,0.059,
2004-09,0.061,
2004-10,0.051,
2004-11,0.069,
2004-12,0.065,
2005-01,0.068,
2005-02,0.055,
2005-03,0.037,
2005-04,0.036,
2005-05,0.043,
2005-06,0.051,
2005-07,0.054,
2005-08,0.051,
2005-09,0.052,
2005-10,0.054,
2005-11,0.063,
2005-12,0.039,
2006-01,0.116,
2006-02,0.084,
2006-03,0.123,
2006-04,0.063,
2006-05,0.046,
2006-06,0.167,
2006-07,0.047,
2006-08,0.037,
2006-09,0.055,
2006-10,0.090,
2006-11,0.084,
2006-12,0.083,
2007-01,0.051,
2007-02,0.041,
2007-03,0.046,
2007-04,0.046,
2007-05,0.053,
2007-06,0.087,
2007-07,0.046,
2007-08,0.029,
2007-09,0.034,
2007-10,0.037,
2007-11,0.043,
2007-12,0.070,
2008-01,0.070,
2008-02,0.159,
2008-03,0.156,
2008-04,0.186,
2008-05,0.197,
2008-06,0.160,
2008-07,0.192,
2008-08,0.214,
2008-09,0.162,
2008-10,0.148,
2008-11,0.163,
2008-12,0.146,
2009-01,0.138,
2009-02,0.130,
2009-03,0.152,
2009-04,0.135,
2009-05,0.142,
2009-06,0.109,
2009-07,0.122,
2009-08,0.114,
2009-09,0.097,
2009-10,0.135,
2009-11,0.125,
2009-12,0.123,
2010-01,0.118,
2010-02,0.137,
2010-03,0.119,
2010-04,0.115,
2010-05,0.203,
2010-06,0.136,
2010-07,0.125,
2010-08,0.097,
2010-09,0.111,
2010-10,0.110,
2010-11,0.092,
2010-12,0.121,
2011-01,0.050,
2011-02,0.032,
2011-03,0.051,
2011-04,0.058,
2011-05,0.049,
2011-06,0.036,
2011-07,0.032,
2011-08,0.069,
2011-09,0.052,
2011-10,0.048,
2011-11,0.040,
2011-12,0.033,
2012-01,0.023,
2012-02,0.014,
2012-03,0.027,
2012-04,0.014,
2012-05,0.027,
2012-06,0.013,
2012-07,0.014,
2012-08,0.026,
2012-09,0.027,
2012-10,0.012,
2012-11,0.018,
2012-12,0.021,
2013-01,0.022,
2013-02,0.019,
2013-03,0.020,
2013-04,0.024,
2013-05,0.013,
2013-06,0.027,
2013-07,0.013,
2013-08,0.010,
2013-09,0.016,
2013-10,0.012,
2013-11,0.017,
2013-12,0.022,
2014-01,0.019,
2014-02,0.013,
2014-03,0.022,
2014-04,0.022,
2014-05,0.019,
2014-06,0.201,
2014-07,0.247,
2014-08,0.263,
2014-09,0.316,
2014-10,0.326,
2014-11,0.339,
